success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed,topo_rho_floor
True,17.8,0.9980360805882726,0.3556340090212245,False,92.24241175850804,689.9759493336751,0.027049521431543905,72.12271059112398,0.07284081311488916,0.641345819187608,0.006495880103543613,0.006495880103543613,124.06353149743053,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.158654180812392,False,True,23.400000000000002,23.400000000000002,23.400000000000002,20.450000000000003,40.0,22.25,0,72.35843136189376,2.1617911267836845,1.0,s4_narrow_passage_medium,M7,37,0.65
False,17.8,0.9619186640625228,0.2991408695655366,True,91.8019047169725,799.8167019673873,0.03620474406991261,72.06008664357921,0.08063736987193847,0.6350401881502491,5.7134750130933584e-05,5.7134750130933584e-05,123.62506054423575,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1649598118497506,False,False,24.200000000000003,23.6,24.200000000000003,20.5,40.0,22.25,0,72.38985870232807,2.1617760274116886,1.0,s4_narrow_passage_medium,M7,38,0.65
False,17.85,0.8686345545598912,0.2990102835974236,True,92.58065761699265,783.8142918430337,0.03911776945484811,72.07664806860708,0.07282471204347322,0.6413604502858066,0.006406744551100148,0.006406744551100148,124.22003335011502,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1586395497141933,False,False,23.75,23.75,23.75,20.55,40.0,22.200000000000003,0,72.38988491801541,2.1617678101432234,1.0,s4_narrow_passage_medium,M7,39,0.65
False,17.5,0.7682954224474956,0.31901119207457357,True,92.90146615556766,724.923868718996,0.04265501456512692,72.05791452595774,0.08422364495937823,0.6490944528847938,0.0001538556830615242,0.0001538556830615242,123.9741769947291,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.150905547115206,False,False,24.0,23.200000000000003,24.0,20.150000000000002,40.0,22.55,0,72.31397180698318,2.1477466778630956,1.0,s4_narrow_passage_medium,M7,10,0.7
False,17.7,0.8845793234371182,0.30323230007228014,True,91.69784602253604,750.8239859663488,0.03349979192675822,72.0328521731658,0.07623718065172418,0.6554160261400263,0.006291427662386029,0.006291427662386029,123.34561369733655,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1445839738599735,False,False,23.55,23.55,23.55,20.35,40.0,22.35,0,72.42408239229403,2.147726875985544,1.0,s4_narrow_passage_medium,M7,11,0.7
False,17.7,0.7940337013636791,0.3098981853416412,True,92.72856886503624,794.6035811959277,0.04369538077403246,72.03068836276185,0.08423626159857545,0.6490851011292383,2.7480362708815268e-05,2.7480362708815268e-05,123.99156487691356,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1509148988707616,False,False,23.450000000000003,23.35,23.450000000000003,20.35,40.0,22.35,0,72.37199445228997,2.147736173523653,1.0,s4_narrow_passage_medium,M7,12,0.7
False,17.400000000000002,0.7957816984337904,0.3119874494318942,True,92.46791996256027,703.8605794484743,0.035580524344569285,72.10038266902981,0.07624269795784226,0.655409772063181,0.006333177126876155,0.006333177126876155,123.61574190953927,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1445902279368187,False,False,23.950000000000003,23.25,23.950000000000003,20.1,40.0,22.650000000000002,0,72.29925500145532,2.1477432160759626,1.0,s4_narrow_passage_medium,M7,13,0.7
False,17.35,0.8946976784991556,0.3041801164454652,True,92.34543732261214,711.4160883925078,0.027881814398668332,72.11149407243074,0.07625714629364344,0.655397642787425,0.006337835061241738,0.006337835061241738,123.45440038504779,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.144602357212575,False,False,23.55,23.35,23.55,20.05,40.0,22.700000000000003,0,72.36980850201209,2.147734118551307,1.0,s4_narrow_passage_medium,M7,14,0.7
False,17.7,0.8953468511444929,0.30242053981975947,True,92.52579408300947,708.82418940253,0.04244694132334582,72.05098667678135,0.08424867493129136,0.6490755679712574,0.00011651146703846375,0.00011651146703846375,124.16099296213679,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1509244320287424,False,False,23.700000000000003,23.700000000000003,23.700000000000003,20.400000000000002,40.0,22.35,0,72.36106281465027,2.147745568122337,1.0,s4_narrow_passage_medium,M7,15,0.7
False,17.45,0.8476215466183723,0.30473042133636985,True,92.53644280581837,675.7861707313375,0.03682896379525593,71.9835705028417,0.08422938991117862,0.6490903910481222,3.7570910878539595e-05,3.7570910878539595e-05,123.76397421439563,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1509096089518778,False,False,23.700000000000003,23.200000000000003,23.700000000000003,20.150000000000002,40.0,22.6,0,72.32422840958803,2.1477474073788145,1.0,s4_narrow_passage_medium,M7,16,0.7
False,17.45,0.8225673207892863,0.302621085236995,True,92.99778507038596,678.057839738204,0.04265501456512692,72.01307864400785,0.08423178474691961,0.6490885723640859,7.408936821282681e-05,7.408936821282681e-05,123.97485070644164,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.150911427635914,False,False,23.700000000000003,23.3,23.700000000000003,20.1,40.0,22.6,0,72.31278482642536,2.1477478485864165,1.0,s4_narrow_passage_medium,M7,17,0.7
False,17.75,0.9715038291703995,0.3034357099949586,True,92.07904893420294,686.5762667208287,0.038077403245942575,72.09321087522645,0.08420098785300088,0.6491116232867499,0.00016011565979969986,0.00016011565979969986,123.76120195879415,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.15088837671325,False,False,23.5,23.5,23.5,20.450000000000003,40.0,22.3,0,72.33995035407433,2.147745563375634,1.0,s4_narrow_passage_medium,M7,18,0.7
False,17.35,0.7468472282286209,0.2996569130772759,True,92.41123970505221,654.3559423107821,0.04556803995006242,72.03192504079145,0.08422903588000012,0.6490908353636745,6.0306873552429104e-05,6.0306873552429104e-05,123.1878844423138,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1509091646363254,False,False,23.6,23.3,23.6,20.0,40.0,22.700000000000003,0,72.32375537731545,2.1477473872591366,1.0,s4_narrow_passage_medium,M7,19,0.7
False,17.650000000000002,0.943991716362709,0.2999043339119158,True,92.0305656617997,652.4293920056979,0.03204327923429047,72.07871287571885,0.07626696134540213,0.6553906181822754,0.006278761649548224,0.006278761649548224,123.58928785148944,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1446093818177245,False,False,23.85,23.6,23.85,20.3,40.0,22.400000000000002,0,72.36536241770885,2.1477392067241774,1.0,s4_narrow_passage_medium,M7,20,0.7
False,17.75,0.8612755538662606,0.3033459681912179,True,92.97274458493735,723.4478536424887,0.03391593841032043,72.05997039112587,0.08421404442001039,0.6491017968987983,0.0001498469513699766,0.0001498469513699766,124.36474317059847,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1508982031012014,False,False,23.5,23.5,23.5,20.450000000000003,40.0,22.3,0,72.35377381381421,2.1477446509471547,1.0,s4_narrow_passage_medium,M7,21,0.7
False,17.400000000000002,0.8157685658830036,0.30977535236472814,True,93.01562827686996,708.589098872501,0.033707865168539325,72.10798336005332,0.07625054726134609,0.6554023266421037,0.00647736267232267,0.00647736267232267,123.99823769912537,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.144597673357896,False,False,23.450000000000003,23.35,23.450000000000003,20.05,40.0,22.650000000000002,0,72.30763769877736,2.1477420692828972,1.0,s4_narrow_passage_medium,M7,22,0.7
False,17.05,0.7686099350634856,0.30100030154717256,True,93.25617751706339,709.8217709783579,0.04452767374115689,72.04155538958476,0.08424252182321906,0.6490804253425457,4.017174221406508e-05,4.017174221406508e-05,123.57983822528479,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.150919574657454,False,False,22.900000000000002,22.900000000000002,22.900000000000002,19.8,40.0,23.0,0,72.28378126966149,2.1477496249250145,1.0,s4_narrow_passage_medium,M7,23,0.7
False,17.45,0.8103141959361639,0.3209001300645136,True,92.89985682174255,720.3382066982358,0.038909696213067,72.05236464896636,0.07624012196447735,0.6554122624904756,0.006416124023830438,0.006416124023830438,123.94997771905824,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.144587737509524,False,False,23.25,23.150000000000002,23.25,20.200000000000003,40.0,22.6,0,72.40691706100053,2.1477316736649885,1.0,s4_narrow_passage_medium,M7,24,0.7
False,17.6,0.8204437299552219,0.303210074241675,True,92.87800213737523,725.3220713989716,0.03641281731169372,72.03241905929364,0.07624339663208833,0.6554113809058456,0.0064033962258635505,0.0064033962258635505,124.28316007250837,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1445886190941543,False,False,23.75,23.35,23.75,20.3,40.0,22.450000000000003,0,72.33818998969274,2.147740681627024,1.0,s4_narrow_passage_medium,M7,25,0.7
False,17.6,0.8604195847097829,0.327065762575054,True,92.33272808899656,783.0899804524888,0.03745318352059925,72.02313151940847,0.07622949614316706,0.6554232351929147,0.006234444665177642,0.006234444665177642,123.63070026155005,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.144576764807085,False,False,23.5,23.3,23.5,20.25,40.0,22.450000000000003,0,72.26353375061699,2.1477259159885027,1.0,s4_narrow_passage_medium,M7,26,0.7
False,17.35,0.889856688545789,0.309662577241385,True,92.63319762197622,719.6345024984989,0.03058676654182272,72.03368356560306,0.08423071026872497,0.6490892520974275,0.00011272176467142857,0.00011272176467142857,123.60305691566214,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1509107479025724,False,False,23.6,23.1,23.6,20.05,40.0,22.700000000000003,0,72.30695423799506,2.147748255300927,1.0,s4_narrow_passage_medium,M7,27,0.7
False,17.6,0.8707742218444487,0.3093663156195317,True,92.46130992949993,713.0630146474424,0.02850603412401165,72.12362683115609,0.0762681880331645,0.6553881006694082,0.006328633561724877,0.006328633561724877,123.81724741681421,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1446118993305916,False,False,24.150000000000002,23.55,24.150000000000002,20.25,40.0,22.450000000000003,0,72.33913627112057,2.1477397434901007,1.0,s4_narrow_passage_medium,M7,28,0.7
False,17.6,0.7996858614101703,0.302687259951338,True,92.58416557201369,718.6784941643758,0.033707865168539325,72.12757241079939,0.07625454349407447,0.6553991265139681,0.006478034853096731,0.006478034853096731,123.84536882988593,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1446008734860316,False,False,23.55,23.55,23.55,20.25,40.0,22.450000000000003,0,72.33954921351777,2.147740759995875,1.0,s4_narrow_passage_medium,M7,29,0.7
False,17.5,0.8610052137254891,0.3323725176171184,True,93.08895712988104,819.362915459828,0.03786933000416146,72.07296156323494,0.08425033829660174,0.6490744494898609,0.00018476541743990324,0.00018476541743990324,123.9317405052326,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.150925550510139,False,False,23.900000000000002,23.1,23.900000000000002,20.150000000000002,40.0,22.55,0,72.36894127305342,2.1477349782988377,1.0,s4_narrow_passage_medium,M7,30,0.7
False,17.25,0.7946849007683381,0.3089097829742892,True,92.75366608473763,717.1593725242851,0.03391593841032043,72.02615434648979,0.07623167399633647,0.655421398549798,0.006378447835849688,0.006378447835849688,123.44102123008307,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1445786014502017,False,False,23.150000000000002,22.950000000000003,23.150000000000002,19.900000000000002,40.0,22.8,0,72.28035481341725,2.1477435114344243,1.0,s4_narrow_passage_medium,M7,31,0.7
False,17.55,0.7397793266130159,0.29988075962698135,True,92.19144882979373,708.2798794485458,0.04119850187265917,72.02464226885695,0.07622533783321218,0.6554263491732826,0.00639381194559928,0.00639381194559928,123.23711275026693,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1445736508267172,False,False,24.1,23.700000000000003,24.1,20.25,40.0,22.5,0,72.27703977269545,2.1477306137461416,1.0,s4_narrow_passage_medium,M7,32,0.7
False,17.650000000000002,0.8375607636311109,0.30184581421489204,True,92.45807773863994,694.73046061054,0.035580524344569285,72.08043054716941,0.07625147557317784,0.655402374748427,0.006456772645411202,0.006456772645411202,123.7097883624693,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.144597625251573,False,False,23.8,23.650000000000002,23.8,20.3,40.0,22.400000000000002,0,72.36285550424377,2.1477372866399485,1.0,s4_narrow_passage_medium,M7,33,0.7
False,17.45,0.8621406478074027,0.320729882642381,True,92.69212201478159,722.4649612232738,0.03412401165210154,72.06098103976831,0.07626531284350523,0.6553915672203319,0.006404787848714434,0.006404787848714434,123.55661977667143,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.144608432779668,False,False,24.8,23.05,24.8,20.05,40.0,22.6,0,72.35986581766245,2.1477358993962805,1.0,s4_narrow_passage_medium,M7,34,0.7
False,17.55,0.8711853909208889,0.3002519812162655,True,92.5456811210154,673.2605716447666,0.036620890553474825,72.042173424555,0.08425670921047541,0.6490692594285085,0.00012286955998308573,0.00012286955998308573,123.91705267324835,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1509307405714915,False,False,23.6,23.5,23.6,20.200000000000003,40.0,22.5,0,72.33724989277209,2.1477460734224167,1.0,s4_narrow_passage_medium,M7,35,0.7
False,17.55,0.8272441695624393,0.30398609618549216,True,92.73959337158611,719.4512246937311,0.035580524344569285,72.03452846050874,0.08423772100991463,0.649084133926927,5.942587523894156e-05,5.942587523894156e-05,123.9913983838408,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1509158660730727,False,False,23.8,23.3,23.8,20.200000000000003,40.0,22.5,0,72.33385095655655,2.1477470214506758,1.0,s4_narrow_passage_medium,M7,36,0.7
False,17.6,0.8874900455016588,0.3311931886689649,True,92.57678456290705,754.6013486255619,0.03641281731169372,72.01653713136031,0.08425075949048395,0.6490740267245441,7.26407552530684e-05,7.26407552530684e-05,123.78612064770599,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1509259732754558,False,False,24.0,23.200000000000003,24.0,20.25,40.0,22.450000000000003,0,72.39221534636854,2.147743842416414,1.0,s4_narrow_passage_medium,M7,37,0.7
False,17.650000000000002,0.9149855148079056,0.30027398057330235,True,91.92758643824658,682.0176781687676,0.03620474406991261,72.06766526920646,0.08424498366314521,0.6490784348290292,0.00011168569335949184,0.00011168569335949184,123.49168375498849,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1509215651709708,False,False,24.1,23.55,24.1,20.35,40.0,22.400000000000002,0,72.36290798070891,2.1477456201574032,1.0,s4_narrow_passage_medium,M7,38,0.7
True,17.7,0.8407890873281303,0.3812659998826959,False,92.95691651538291,791.3536227536474,0.04119850187265917,72.07101200104144,0.07626246340096361,0.6553938422581036,0.006382763093902181,0.006382763093902181,124.23547044770567,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.1446061577418964,False,True,23.450000000000003,23.35,23.450000000000003,20.400000000000002,40.0,22.35,0,72.39977921044134,2.147725385070908,1.0,s4_narrow_passage_medium,M7,39,0.7
