source_run,source_file,scene,method,success_rate,completion_time_mean,completion_time_std,collision_rate,min_obs_distance_mean,min_agent_distance_mean,gmax_mean,radius_var_mean,control_cost_mean,control_smoothness_mean,input_sat_mean,stall_steps_mean,inside_any_rate,inside_final_rate,gmax_success_rate,radius_success_rate,sigma_success_rate,no_collision_rate,dwell_success_rate,radius_error_final_mean,success_geom_final_rate,success_no_collision_rate,gmax_reach_time_mean,obs_collision_rate,agent_collision_rate,dwell_geom_success_rate,dwell_success_no_collision_rate,time_to_inside_mean,time_to_gmax_mean,time_to_radius_mean,time_to_full_geom_mean,success_hold_time_mean,post_success_violation_count_mean,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate_mean
outputs/group_B_smoke,outputs/group_B_smoke/summary_metrics.csv,s2_same_side_expansion,M5,0.0,80.0,,1.0,inf,0.083208556278598,275.4222304201124,0.1840607596206412,29.198262863440064,0.3537319494198941,0.0438267749323339,1405.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.024129304471973,0.0,0.0,80.0,0.0,1.0,0.0,0.0,80.0,80.0,3.85,80.0,0.0,0.0,275.4222342984672,1.0241292965273707,0.0
outputs/group_B_smoke,outputs/group_B_smoke/summary_metrics.csv,s2_same_side_expansion,M6,0.0,80.0,,1.0,inf,0.083208556278598,274.1065024846385,0.1590939519061044,29.178737005577545,0.3521298338953239,0.0437226733291692,1416.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.024560976817204,0.0,0.0,80.0,0.0,1.0,0.0,0.0,80.0,80.0,3.85,80.0,0.0,0.0,274.10651358387486,1.0245609551554136,0.0
outputs/group_B_smoke,outputs/group_B_smoke/summary_metrics.csv,s2_same_side_expansion,M7,0.0,80.0,,1.0,inf,0.083208556278598,274.1065024846385,0.1590939519061044,29.178737005577545,0.3521298338953239,0.0437226733291692,1416.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.024560976817204,0.0,0.0,80.0,0.0,1.0,0.0,0.0,80.0,80.0,3.85,80.0,0.0,0.0,274.10651358387486,1.0245609551554136,0.0
outputs/group_B_smoke,outputs/group_B_smoke/summary_metrics.csv,s2_same_side_expansion,M9,0.0,80.0,,1.0,inf,0.083208556278598,60.00075138857709,8.19960264021081e-12,33.82747420694354,0.4358554794923328,0.0494482615032271,1276.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.3879392769640917,0.0,0.0,10.3,0.0,1.0,0.0,0.0,8.8,10.3,3.95,80.0,0.0,0.0,60.001825525673766,1.3879392771192114,1.0
outputs/group_C_smoke,outputs/group_C_smoke/summary_metrics.csv,s4_narrow_passage_easy,M4,0.0,15.7,,1.0,1.110563164932966,0.2433127698127138,72.03287494833094,0.0653396073786656,90.75135093714826,453.4345468744514,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.190652516880777,0.0,0.0,22.25,0.0,1.0,1.0,0.0,21.9,22.25,18.6,32.0,16.35,0.0,88.38077288448967,2.1658847265181937,0.99
outputs/group_C_smoke,outputs/group_C_smoke/summary_metrics.csv,s4_narrow_passage_easy,M5,0.0,16.900000000000002,,1.0,1.428814896771231,0.2440698350372236,72.23094690850611,0.0653926491560243,87.01954537942969,429.238960263188,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.190680758506436,0.0,0.0,23.450000000000003,0.0,1.0,1.0,0.0,22.950000000000003,23.450000000000003,19.8,32.0,15.15,0.0,112.6652342085073,2.075222400456361,0.88
outputs/group_C_smoke,outputs/group_C_smoke/summary_metrics.csv,s4_narrow_passage_easy,M6,0.0,15.7,,1.0,1.110888216239548,0.2054830413672222,73.91896825071734,0.0077605001376459,99.65829933487264,1075.9100967460374,0.0410816432657306,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.591879127852316,0.0,0.0,22.8,0.0,1.0,1.0,0.0,21.8,22.8,18.6,32.0,16.35,0.0,90.7167480410686,2.509289956513737,0.975
outputs/group_C_smoke,outputs/group_C_smoke/summary_metrics.csv,s4_narrow_passage_easy,M7,0.0,16.900000000000002,,1.0,1.4289588559286843,0.2064611278316008,74.51680887842447,0.0062595565645744,94.78970754175856,963.0440365937908,0.0358814352574103,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.587749930609559,0.0,0.0,23.55,0.0,1.0,1.0,0.0,23.25,23.55,19.8,32.0,15.15,0.0,114.38093161963094,2.372945922030175,0.855
outputs/group_C_smoke,outputs/group_C_smoke/summary_metrics.csv,s4_narrow_passage_hard,M4,1.0,18.45,,0.0,0.3695705346374549,0.4948696028528118,72.19079714036452,0.1761386852944543,106.00188499120166,1760.3808212573997,0.0643907854565639,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.8250453225970744,0.0,1.0,23.85,0.0,0.0,1.0,1.0,23.55,23.85,20.8,60.0,41.6,0.0,72.19593678021461,1.8279499277937132,1.0
outputs/group_C_smoke,outputs/group_C_smoke/summary_metrics.csv,s4_narrow_passage_hard,M5,0.0,28.1,,1.0,0.7242037819844238,0.3313032631697055,72.19934369734197,0.1761279760165285,106.76095180865832,2587.848541264033,0.0487094088259783,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.825039634634313,0.0,0.0,33.85,0.0,1.0,1.0,0.0,33.25,33.85,30.15,60.0,31.950000000000003,0.0,72.19705829140962,1.827949848860228,1.0
outputs/group_C_smoke,outputs/group_C_smoke/summary_metrics.csv,s4_narrow_passage_hard,M6,0.0,18.45,,1.0,0.3692265334986522,0.3339555533244099,72.8181333568431,0.0261840196978637,110.35245846146628,2021.81293120192,0.0643907854565639,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.441617491839652,0.0,0.0,23.75,0.0,1.0,1.0,0.0,23.65,23.75,20.8,60.0,41.6,0.0,74.00338230565386,2.439277012259908,1.0
outputs/group_C_smoke,outputs/group_C_smoke/summary_metrics.csv,s4_narrow_passage_hard,M7,0.0,28.1,,1.0,0.7241902160159606,0.3232705020227399,74.18713238701287,0.0260213289306238,109.664123986304,2746.011295764873,0.0488481820704968,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.440528684516817,0.0,0.0,34.300000000000004,0.0,1.0,1.0,0.0,32.95,34.300000000000004,30.1,60.0,31.950000000000003,0.0,74.0811736412251,2.438541493376386,1.0
outputs/group_C_smoke,outputs/group_C_smoke/summary_metrics.csv,s4_narrow_passage_medium,M4,0.0,16.900000000000002,,1.0,0.6785407169511342,0.3361327242548091,72.20952898989162,0.0920612354042221,94.1405145652762,824.014417775684,0.0657511444028298,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.084150235973957,0.0,0.0,22.9,0.0,1.0,1.0,0.0,22.8,22.9,19.6,40.0,23.15,0.0,72.31080247882586,2.087209815920988,1.0
outputs/group_C_smoke,outputs/group_C_smoke/summary_metrics.csv,s4_narrow_passage_medium,M5,0.0,20.55,,1.0,0.9780008693490784,0.289070327984637,72.25162972075502,0.1005664389692884,90.9443634336936,1034.31746725439,0.0189346650020807,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0902965607231,0.0,0.0,26.55,0.0,1.0,1.0,0.0,26.15,26.55,22.950000000000003,40.0,19.5,0.0,73.83498470271049,2.0868728805202785,1.0
outputs/group_C_smoke,outputs/group_C_smoke/summary_metrics.csv,s4_narrow_passage_medium,M6,0.0,16.900000000000002,,1.0,0.6789238016391199,0.2676689091570476,75.47562218231914,0.0120564139201036,102.89624274085692,1444.3255462873003,0.0659592176446109,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.543382568056252,0.0,0.0,23.4,0.0,1.0,1.0,0.0,22.65,23.4,19.6,40.0,23.15,0.0,74.7929406558375,2.541343428568109,1.0
outputs/group_C_smoke,outputs/group_C_smoke/summary_metrics.csv,s4_narrow_passage_medium,M7,0.0,20.55,,1.0,0.9780017520430622,0.2686035964501094,72.93889110484656,0.0102616772169331,97.98123557613214,1518.57093789052,0.0189346650020807,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.539340096646594,0.0,0.0,26.25,0.0,1.0,1.0,0.0,26.15,26.25,22.950000000000003,40.0,19.5,0.0,74.93082021277415,2.5412939471910043,1.0
outputs/group_D_smoke,outputs/group_D_smoke/summary_metrics.csv,d2_fast_target_single_obstacle,M4,0.0,15.8,,1.0,0.3341305166284152,0.447156028957261,296.04910504934804,0.3089029236862753,195.10302961265444,0.1412864801864333,0.223286150430197,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3976067192627832,0.0,0.0,60.0,0.0,1.0,1.0,0.0,60.0,60.0,13.5,60.0,44.25,0.0,296.05504110834005,0.39760589902129,0.0
outputs/group_D_smoke,outputs/group_D_smoke/summary_metrics.csv,d2_fast_target_single_obstacle,M7,0.0,15.7,,1.0,0.4122134273582358,0.376696377731539,296.0148298734895,0.2887585855901875,195.18886309014795,0.130624659912524,0.2309186788787121,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3975556030798182,0.0,0.0,60.0,0.0,1.0,1.0,0.0,60.0,60.0,13.35,60.0,44.35,0.0,296.0164778884806,0.3975557292068589,0.0
outputs/group_D_smoke,outputs/group_D_smoke/summary_metrics.csv,d2_fast_target_single_obstacle,M9,0.0,15.35,,1.0,0.2709208207894462,0.4374688357030376,223.37016476588343,0.18143163749583,200.3032590484443,0.6081762682434078,0.2420205384401887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8593794803131134,0.0,0.0,60.0,1.0,1.0,1.0,0.0,60.0,60.0,13.2,60.0,44.7,0.0,223.43471198197744,0.8590579474491052,0.0
outputs/group_D_smoke,outputs/group_D_smoke/summary_metrics.csv,s6_fast_target,M4,0.0,27.6,,1.0,inf,0.5543592217952209,303.4157402630363,0.3141485995800222,274.9902940997861,0.0244586421380767,0.364834859839023,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1965947649615529,0.0,0.0,60.0,0.0,1.0,1.0,0.0,60.0,60.0,21.950000000000003,60.0,32.45,0.0,303.71007069402623,0.1963280958531517,0.0
outputs/group_D_smoke,outputs/group_D_smoke/summary_metrics.csv,s6_fast_target,M7,0.0,27.55,,1.0,inf,0.5535435485229383,303.636730731374,0.2932871897875862,274.9585802241152,0.0229099918993855,0.3645573133499861,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1963523957232378,0.0,0.0,60.0,0.0,1.0,1.0,0.0,60.0,60.0,21.85,60.0,32.5,0.0,304.96668949117293,0.1967027859059926,0.0
outputs/group_D_smoke,outputs/group_D_smoke/summary_metrics.csv,s6_fast_target,M9,0.0,26.4,,1.0,inf,0.5618848437937467,253.10927973433945,0.2078137049978689,279.78274654170934,0.0289209851001697,0.379406050513461,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5689274578616756,0.0,0.0,60.0,0.0,1.0,1.0,0.0,60.0,60.0,21.75,60.0,33.65,0.0,253.1876468424612,0.5680811922996147,0.0
outputs/optimized_suite_v1,outputs/optimized_suite_v1/summary_metrics.csv,s3_static_encirclement,M4,0.8,12.69,20.85693529740168,0.0,inf,0.8660883620586635,60.00000011305038,8.347965588282106e-19,26.39294432495508,0.8299114567515087,0.0808524808524808,836.4,1.0,1.0,1.0,0.0,1.0,1.0,0.8,0.6599114325079789,0.0,1.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,3.37,3.37,0.8300000000000001,0.8,60.00000011305038,0.6599114325079789,1.0
outputs/optimized_suite_v1,outputs/optimized_suite_v1/summary_metrics.csv,s3_static_encirclement,M6,1.0,3.37,0.0273861278752583,0.0,inf,0.7111576217894783,60.00005612533649,3.991122433395051e-15,25.15378064916398,0.3806512111825764,0.0705960705960705,842.4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8031820215383568,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.37,3.37,1.07,1.0,60.0003348695176,0.8031820215279379,1.0
outputs/optimized_suite_v1,outputs/optimized_suite_v1/summary_metrics.csv,s3_static_encirclement,M7,1.0,3.37,0.0273861278752583,0.0,inf,0.7111576217894783,60.00005612533649,3.991122433395051e-15,25.15378064916398,0.3806512111825764,0.0705960705960705,842.4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8031820215383568,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.37,3.37,1.07,1.0,60.0003348695176,0.8031820215279379,1.0
outputs/optimized_suite_v1,outputs/optimized_suite_v1/summary_metrics.csv,s4_narrow_passage_easy,M4,0.2,15.74,0.0741619848709566,0.8,1.0836041543814248,0.2699273856221808,72.18219484438464,0.068587199592917,90.75025948039374,452.790241453578,0.0003640145605824,0.0,1.0,1.0,1.0,0.0,1.0,0.2,1.0,2.193430184719506,0.0,0.2,22.660000000000004,0.0,0.8,1.0,0.2,21.87,22.660000000000004,18.660000000000004,32.0,16.310000000000002,0.0,89.60679675129282,2.164243441941751,0.984
outputs/optimized_suite_v1,outputs/optimized_suite_v1/summary_metrics.csv,s4_narrow_passage_easy,M6,0.0,15.74,0.0741619848709566,1.0,1.0837085708114422,0.2031812064757147,75.82534574323623,0.007540205222103,99.68827427254504,1075.4826667705142,0.0415496619864794,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.5913273386136595,0.0,0.0,22.68,0.0,1.0,1.0,0.0,21.9,22.68,18.660000000000004,32.0,16.310000000000002,0.0,91.30437987067948,2.506026756673409,0.971
outputs/optimized_suite_v1,outputs/optimized_suite_v1/summary_metrics.csv,s4_narrow_passage_easy,M7,0.0,16.92,0.057008771254956,1.0,1.4115919302009723,0.1975614833380053,76.58552328053875,0.00714630491963,94.8685803302901,946.8672445128832,0.0341653666146645,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.590279017007464,0.0,0.0,23.49,0.0,1.0,1.0,0.0,23.09,23.49,19.76,32.0,15.13,0.0,113.78212683876376,2.3773163961183257,0.867
outputs/optimized_suite_v1,outputs/optimized_suite_v1/summary_metrics.csv,s4_narrow_passage_hard,M4,0.6,18.380000000000003,0.0570087712549569,0.4,0.2838496945020982,0.4694865468007934,72.20069430438443,0.1761205822743502,105.75481274246924,1743.9037900684175,0.0660283097418817,0.0,1.0,1.0,1.0,0.0,1.0,0.6,1.0,1.825035720320464,0.0,0.6,23.880000000000003,0.4,0.2,1.0,0.6,23.520000000000003,23.880000000000003,20.75,60.0,41.67,0.0,72.19516373264571,1.8279496773194208,1.0
outputs/optimized_suite_v1,outputs/optimized_suite_v1/summary_metrics.csv,s4_narrow_passage_hard,M6,0.0,18.380000000000003,0.0570087712549569,1.0,0.2882548703355212,0.329236588829606,73.81471024878707,0.0251718823545592,109.8674477390119,1992.9574604136808,0.0662503469331113,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.440927186726031,0.0,0.0,23.72,0.4,1.0,1.0,0.0,23.44,23.72,20.75,60.0,41.67,0.0,73.97113300149819,2.439884029205968,1.0
outputs/optimized_suite_v1,outputs/optimized_suite_v1/summary_metrics.csv,s4_narrow_passage_hard,M7,0.0,27.97000000000001,0.0908295106229245,1.0,0.7311100813922693,0.318372867476678,74.20677568382938,0.0258688855299991,110.98839814378525,2820.073202448797,0.0478490147099639,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.4388125574783066,0.0,0.0,33.190000000000005,0.0,1.0,1.0,0.0,32.72,33.190000000000005,30.01,60.0,32.08,0.0,74.1623538634723,2.437297582591337,1.0
outputs/optimized_suite_v1,outputs/optimized_suite_v1/summary_metrics.csv,s4_narrow_passage_medium,M4,0.6,16.860000000000003,0.0418330013267036,0.4,0.7040056476016661,0.3479571561946319,72.20208671979005,0.0920572826197714,94.32988879383338,829.4356621377179,0.0640033291718685,0.0,1.0,1.0,1.0,0.0,1.0,0.6,1.0,2.084147214233134,0.0,0.6,23.08,0.0,0.4,1.0,0.6,22.78,23.08,19.57,40.0,23.190000000000005,0.0,72.31543767970575,2.0872098314565064,1.0
outputs/optimized_suite_v1,outputs/optimized_suite_v1/summary_metrics.csv,s4_narrow_passage_medium,M6,0.0,16.860000000000003,0.0418330013267036,1.0,0.6947701058880995,0.2666155003010844,75.45294609489046,0.0116972226531294,103.10178122453176,1451.8303050078955,0.0633791094465251,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.5425746384258354,0.0,0.0,23.17,0.0,1.0,1.0,0.0,22.65,23.17,19.57,40.0,23.190000000000005,0.0,74.79873405465439,2.541343547396713,1.0
outputs/optimized_suite_v1,outputs/optimized_suite_v1/summary_metrics.csv,s4_narrow_passage_medium,M7,0.0,20.360000000000003,0.1193733638631331,1.0,0.9839028819703348,0.2661950702881745,74.58245488393875,0.0109818231079226,97.7013207101649,1478.7936250168325,0.0161048689138576,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.540936676996434,0.0,0.0,26.7,0.0,1.0,1.0,0.0,26.140000000000004,26.7,22.81,40.0,19.69,0.0,74.94381771498858,2.541278128158406,1.0
outputs/optimized_suite_v1,outputs/optimized_suite_v1/summary_metrics.csv,s5_tracking_stage0,M4,1.0,15.13,0.0447213595499957,0.0,inf,0.4755901201525763,273.95940096273006,0.2020964789851262,97.17304585542688,0.067657723940233,0.2139636177299513,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9307340912713736,0.0,1.0,65.0,0.0,0.0,1.0,1.0,65.0,65.0,14.220000000000002,65.0,49.92,0.0,273.9310170621987,0.9289549021276696,0.0
outputs/optimized_suite_v1,outputs/optimized_suite_v1/summary_metrics.csv,s5_tracking_stage0,M6,1.0,15.12,0.0273861278752578,0.0,inf,0.4747275673933,272.32662994147444,0.1594550449198203,97.14336746773893,0.0635150942877619,0.2138098898283371,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9302117280782592,0.0,1.0,65.0,0.0,0.0,1.0,1.0,65.0,65.0,14.220000000000002,65.0,49.93000000000001,0.0,272.3519034015864,0.9282484292643188,0.0
outputs/optimized_suite_v1,outputs/optimized_suite_v1/summary_metrics.csv,s5_tracking_stage0,M7,1.0,15.12,0.0273861278752578,0.0,inf,0.4747275673933,272.32662994147444,0.1594550449198203,97.14336746773893,0.0635150942877619,0.2138098898283371,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9302117280782592,0.0,1.0,65.0,0.0,0.0,1.0,1.0,65.0,65.0,14.220000000000002,65.0,49.93000000000001,0.0,272.3519034015864,0.9282484292643188,0.0
outputs/optimized_suite_v1,outputs/optimized_suite_v1/summary_metrics.csv,s5_tracking_stage1,M4,0.0,15.38,0.0447213595499957,1.0,-0.2619069698982656,0.4186925932025996,274.78345525978574,0.2039198089263994,99.70223797714264,0.1089244957279551,0.2078863580700465,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.91816522552235,0.0,0.0,68.0,1.0,1.0,1.0,0.0,68.0,68.0,14.44,68.0,52.67,0.0,274.98474554028127,0.9167482137448189,0.0
outputs/optimized_suite_v1,outputs/optimized_suite_v1/summary_metrics.csv,s5_tracking_stage1,M6,0.0,15.37,0.0273861278752578,1.0,-0.2605139086493591,0.4181859382494514,273.4850554176636,0.1612947631026953,99.68711115391412,0.1047341750914807,0.2077883908890521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9201643137347826,0.0,0.0,68.0,1.0,1.0,1.0,0.0,68.0,68.0,14.44,68.0,52.68000000000001,0.0,273.52414752068665,0.9187521477592564,0.0
outputs/optimized_suite_v1,outputs/optimized_suite_v1/summary_metrics.csv,s5_tracking_stage1,M7,0.0,15.38,0.0447213595499957,1.0,-0.2020730556637033,0.3880502144403174,273.50418314368386,0.1616305920407717,99.83062736072227,0.1113458178699527,0.2081802596130296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9194063292221006,0.0,0.0,68.0,1.0,1.0,1.0,0.0,68.0,68.0,14.470000000000002,68.0,52.67,0.0,273.5179560927435,0.9178819773695296,0.0
outputs/optimized_suite_v1,outputs/optimized_suite_v1/summary_metrics.csv,s5_tracking_stage2,M4,0.0,15.8,0.0935414346693482,1.0,-0.4072525692576,0.3724718999863146,277.1109104557259,0.207416974722192,105.72092294695942,2.5564064242534803,0.2165120152272186,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.906365963002998,0.0,0.0,70.0,1.0,1.0,1.0,0.0,70.0,70.0,14.94,70.0,54.25,0.0,276.78667481334696,0.9047592334712468,0.0
outputs/optimized_suite_v1,outputs/optimized_suite_v1/summary_metrics.csv,s5_tracking_stage2,M6,0.0,15.8,0.0935414346693482,1.0,-0.4058050146443163,0.3715349577819404,275.28184508086986,0.1642412589849104,105.65876379543722,2.4920448463922646,0.2164644301689269,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9096541930451808,0.0,0.0,70.0,1.0,1.0,1.0,0.0,70.0,70.0,14.94,70.0,54.25,0.0,275.3691654134244,0.9082657396571102,0.0
outputs/optimized_suite_v1,outputs/optimized_suite_v1/summary_metrics.csv,s5_tracking_stage2,M7,0.0,15.830000000000002,0.0273861278752586,1.0,-0.1683209652339347,0.2653556449626069,275.3358836235499,0.1645494831412067,106.52347032105146,1.272722722251454,0.2170354508684273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9082865597142052,0.0,0.0,70.0,1.0,1.0,1.0,0.0,70.0,70.0,14.96,70.0,54.220000000000006,0.0,275.3982154158782,0.90666813964128,0.0
outputs/optimized_suite_v1,outputs/optimized_suite_v1/summary_metrics.csv,s6_fast_target,M4,0.0,27.590000000000003,0.2701851217221262,1.0,inf,0.5303522226477863,305.7951580073245,0.3254497434044833,274.9983700761404,0.0246697329960012,0.3552039966694421,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1963299280888616,0.0,0.0,60.0,0.0,1.0,1.0,0.0,60.0,60.0,22.1,60.0,32.46,0.0,306.1268721781092,0.1962502373559921,0.0
outputs/optimized_suite_v1,outputs/optimized_suite_v1/summary_metrics.csv,s6_fast_target,M6,0.0,27.53,0.2564176280991609,1.0,inf,0.5293586779453892,305.7236269260084,0.3085101692587793,274.9719816100795,0.0233712982977146,0.3552872606161532,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1963077356620449,0.0,0.0,60.0,0.0,1.0,1.0,0.0,60.0,60.0,22.05,60.0,32.52,0.0,306.1996052660778,0.1962270439252296,0.0
outputs/optimized_suite_v1,outputs/optimized_suite_v1/summary_metrics.csv,s6_fast_target,M7,0.0,27.53,0.2564176280991609,1.0,inf,0.5293586779453892,305.7236269260084,0.3085101692587793,274.9719816100795,0.0233712982977146,0.3552872606161532,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1963077356620449,0.0,0.0,60.0,0.0,1.0,1.0,0.0,60.0,60.0,22.05,60.0,32.52,0.0,306.1996052660778,0.1962270439252296,0.0
outputs/quick_suite,outputs/quick_suite/summary_metrics.csv,s1_single_obstacle,M1,1.0,12.75,0.1322875655532293,0.0,0.6277938736158439,inf,0.0,0.0,12.499925757870832,1.115932854402257,0.3171659533999049,389.3333333333333,,,,,,,,,,,,,,,,,,,,,,,,
outputs/quick_suite,outputs/quick_suite/summary_metrics.csv,s1_single_obstacle,M3,1.0,16.483333333333334,0.1040832999733057,0.0,1.2413560928906546,inf,0.0,0.0,20.789794832980267,812.8380781592546,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
outputs/quick_suite,outputs/quick_suite/summary_metrics.csv,s2_same_side_expansion,M1,0.0,65.0,0.0,1.0,inf,7.25621963251391e-11,330.020777794779,5.063597128795659e-23,41.12618108633631,0.0762684946176668,0.0885216500128106,1101.6666666666667,,,,,,,,,,,,,,,,,,,,,,,,
outputs/quick_suite,outputs/quick_suite/summary_metrics.csv,s2_same_side_expansion,M3,0.0,65.0,0.0,1.0,inf,0.0051435378574044,161.24885409682645,8.526336672722594e-05,226.3840140152776,15349.798992826814,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
outputs/quick_suite,outputs/quick_suite/summary_metrics.csv,s2_same_side_expansion,M4,1.0,7.416666666666667,0.0288675134594814,0.0,inf,0.7451562942904252,60.00000007163744,6.058125250285595e-19,39.43269275821098,0.072360629163817,0.0795114868904261,1089.3333333333333,,,,,,,,,,,,,,,,,,,,,,,,
outputs/quick_suite,outputs/quick_suite/summary_metrics.csv,s2_same_side_expansion,M5,1.0,7.416666666666667,0.0288675134594814,0.0,inf,0.7451562942904252,60.00000007163744,6.058125250285595e-19,39.43269275821098,0.072360629163817,0.0795114868904261,1089.3333333333333,,,,,,,,,,,,,,,,,,,,,,,,
outputs/quick_suite,outputs/quick_suite/summary_metrics.csv,s2_same_side_expansion,M6,0.0,65.0,0.0,0.0,inf,0.7434538304062137,60.00000024758,9.85328311602676e-23,39.35481752501119,0.0732864317812873,0.0793833803057477,1084.0,,,,,,,,,,,,,,,,,,,,,,,,
outputs/quick_suite,outputs/quick_suite/summary_metrics.csv,s2_same_side_expansion,M7,0.0,65.0,0.0,0.0,inf,0.7434538304062137,60.00000024758,9.85328311602676e-23,39.35481752501119,0.0732864317812873,0.0793833803057477,1084.0,,,,,,,,,,,,,,,,,,,,,,,,
outputs/quick_suite,outputs/quick_suite/summary_metrics.csv,s3_static_encirclement,M1,0.0,50.0,0.0,1.0,inf,6.406508469169768e-10,97.37866139932204,5.03427146981201e-23,28.31406114851707,0.0762684909428766,0.0723720723720723,841.6666666666666,,,,,,,,,,,,,,,,,,,,,,,,
outputs/quick_suite,outputs/quick_suite/summary_metrics.csv,s3_static_encirclement,M3,0.0,4.366666666666667,0.0288675134594809,1.0,inf,0.0033581650339349,199.7122983292043,8.599119649955794e-05,174.18170486494455,11953.168744111812,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
outputs/quick_suite,outputs/quick_suite/summary_metrics.csv,s3_static_encirclement,M4,0.6666666666666666,18.9,26.93339005769604,0.0,inf,0.8627855461916495,60.0000001133133,8.373081203680215e-19,26.420641800007854,0.8644326020060867,0.0808635808635808,836.3333333333334,,,,,,,,,,,,,,,,,,,,,,,,
outputs/quick_suite,outputs/quick_suite/summary_metrics.csv,s3_static_encirclement,M5,0.6666666666666666,18.9,26.93339005769604,0.0,inf,0.8627855461916495,60.0000001133133,8.373081203680215e-19,26.420641800007854,0.8644326020060867,0.0808635808635808,836.3333333333334,,,,,,,,,,,,,,,,,,,,,,,,
outputs/quick_suite,outputs/quick_suite/summary_metrics.csv,s3_static_encirclement,M6,1.0,3.366666666666667,0.0288675134594812,0.0,inf,0.713330557141421,60.00005629924876,4.007918365489947e-15,25.18655289646219,0.3954757140996579,0.0707625707625707,842.3333333333334,,,,,,,,,,,,,,,,,,,,,,,,
outputs/quick_suite,outputs/quick_suite/summary_metrics.csv,s3_static_encirclement,M7,1.0,3.366666666666667,0.0288675134594812,0.0,inf,0.713330557141421,60.00005629924876,4.007918365489947e-15,25.18655289646219,0.3954757140996579,0.0707625707625707,842.3333333333334,,,,,,,,,,,,,,,,,,,,,,,,
outputs/quick_suite,outputs/quick_suite/summary_metrics.csv,s4_narrow_passage,M1,0.0,11.783333333333331,0.0763762615825977,1.0,0.6748315065602911,1.7616661088539349e-13,359.9998162253255,4.534135331476256e-23,81.59631024216672,0.2809940279086395,0.2110741049125728,871.6666666666666,,,,,,,,,,,,,,,,,,,,,,,,
outputs/quick_suite,outputs/quick_suite/summary_metrics.csv,s4_narrow_passage,M3,0.0,42.31666666666667,4.575569181351471,1.0,0.7293294215651116,0.0006055133687166,179.9992235097004,7.582305104168703e-05,174.7143929271106,9207.545905194427,0.0442686650013877,0.0,,,,,,,,,,,,,,,,,,,,,,,,
