success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed,topo_rho_floor
False,20.35,0.9944852332933845,0.2681479965810432,True,98.12686417674398,1508.0945368264752,0.011235955056179775,74.91908640942766,0.012053147716049704,0.2566590512063357,0.004233970014126459,0.004233970014126459,139.8400916315863,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433409487936642,False,False,26.6,26.0,26.6,22.8,40.0,19.700000000000003,0,74.93661373428903,2.541325024448492,1.0,s4_narrow_passage_medium,M7,20,0.0
False,20.6,0.959262720961972,0.2666922308845184,True,98.67806581057395,1517.913393778559,0.020183104452767373,75.3340206189313,0.010264361467541259,0.2606732980558837,0.006548996081806887,0.006548996081806887,140.1965101564943,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539326701944116,False,False,26.650000000000002,26.200000000000003,26.650000000000002,23.0,40.0,19.450000000000003,0,74.93538981727272,2.541262314691626,1.0,s4_narrow_passage_medium,M7,21,0.0
False,20.1,0.9777116489187339,0.2690204647172344,True,98.13002697998837,1473.9820954063823,0.012484394506866416,75.56751557595628,0.012055370217966474,0.2566166277620779,0.004177085217290229,0.004177085217290229,139.60002563106804,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433833722379218,False,False,26.150000000000002,25.950000000000003,26.150000000000002,22.55,40.0,19.950000000000003,0,74.91676085967474,2.5413094981326436,1.0,s4_narrow_passage_medium,M7,22,0.0
False,19.900000000000002,0.986666553456762,0.2609348691069023,True,97.88200076611311,1455.118019910959,0.011027881814398668,75.00138115933176,0.012053058062732193,0.2566592040629785,0.004235326860472531,0.004235326860472531,139.00471853009435,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433407959370213,False,False,26.150000000000002,25.3,26.150000000000002,22.35,40.0,20.150000000000002,0,74.90872743649878,2.541329766030489,1.0,s4_narrow_passage_medium,M7,23,0.0
False,20.3,0.9825704100550026,0.2532698780640122,True,97.84026888457419,1481.7657388353882,0.012900540990428632,75.3208388665839,0.012056969834650016,0.2566200228928967,0.004169512531218426,0.004169512531218426,139.3175489547713,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543379977107103,False,False,26.5,25.900000000000002,26.5,22.75,40.0,19.75,0,74.91625066716126,2.541330353121391,1.0,s4_narrow_passage_medium,M7,24,0.0
False,20.25,0.9488588082925695,0.2682621985011518,True,98.40382377875973,1511.0712341208805,0.015605493133583021,74.2754195437907,0.012055546863242304,0.2566475351753592,0.004206128913074639,0.004206128913074639,139.99513101475208,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433524648246406,False,False,26.5,26.0,26.5,22.700000000000003,40.0,19.8,0,74.92509196110474,2.5413277083483057,1.0,s4_narrow_passage_medium,M7,25,0.0
False,20.400000000000002,0.9710044932854822,0.2673659489572372,True,98.12845459186943,1504.893350959724,0.020183104452767373,75.5107366526046,0.012053133600645144,0.25664643281959604,0.0042203446349531335,0.0042203446349531335,139.74827627800113,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433535671804037,False,False,26.0,26.0,26.0,22.8,40.0,19.650000000000002,0,74.937039395367,2.5413200582221553,1.0,s4_narrow_passage_medium,M7,26,0.0
False,19.700000000000003,1.021556859222135,0.26646747759376543,True,97.7692862387458,1460.2597726378174,0.004993757802746567,75.34005297813452,0.010266793675566896,0.26069069061444244,0.006557093932873894,0.006557093932873894,138.9144250723095,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393093093855574,False,False,25.950000000000003,25.55,25.950000000000003,22.200000000000003,40.0,20.35,0,74.91723752997801,2.541328598908602,1.0,s4_narrow_passage_medium,M7,27,0.0
False,20.200000000000003,0.9931121232793523,0.2673370570744477,True,98.42760370915937,1500.5064289386503,0.011652101539741989,73.65314463715835,0.010262904449775756,0.26066688713407465,0.006537912398323461,0.006537912398323461,139.68727685696544,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539333112865925,False,False,26.150000000000002,25.900000000000002,26.150000000000002,22.6,40.0,19.85,0,74.9302676661622,2.5413291301105247,1.0,s4_narrow_passage_medium,M7,28,0.0
False,20.400000000000002,0.9774212872578578,0.2684938142558358,True,98.09325018316693,1487.1868049204415,0.01768622555139409,75.2746159403231,0.010268662562258474,0.26068882908634905,0.006571334011430965,0.006571334011430965,139.54117073397276,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539311170913651,False,False,26.650000000000002,26.150000000000002,26.650000000000002,22.85,40.0,19.650000000000002,0,74.94277157302217,2.541315673572841,1.0,s4_narrow_passage_medium,M7,29,0.0
