success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed,speed_scale,variant
False,15.0,-0.27333530454022514,0.4230249494222288,True,95.61466859821765,0.16836262527324045,0.20230222875336762,265.3394180943196,0.269393149312055,2.0419233516181645,1.7854795594739248,1.8509597183800144,131.04034864396039,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9580766483818355,False,False,68.0,68.0,68.0,14.05,68.0,53.050000000000004,0,265.391710364905,0.9555166971333565,0.0,e1_tracking_single_obstacle,M7,27,0.85,c_like
False,15.05,-0.23361959966821433,0.42358338021781317,True,95.8057787722073,0.1789615475608968,0.20291452363458243,265.31740290750287,0.2693273088595818,2.0412030811907242,1.784590464147738,1.8496173524571815,131.04965258992664,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9587969188092758,False,False,68.0,68.0,68.0,14.05,68.0,53.0,0,265.3723985340809,0.9563128677813806,0.0,e1_tracking_single_obstacle,M7,28,0.85,c_like
False,15.0,-0.2120195805253542,0.42430984098330005,True,95.95191480553272,0.19576338628600745,0.20230222875336762,265.3165215944467,0.2693335264601471,2.0415134407314124,1.7849610029617884,1.8501945850859645,131.13505826398216,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9584865592685876,False,False,68.0,68.0,68.0,14.05,68.0,53.050000000000004,0,265.36395133930347,0.9559807485658048,0.0,e1_tracking_single_obstacle,M7,29,0.85,c_like
False,15.05,-0.23662987946312164,0.42493739472441455,True,95.8162859338563,0.14613185534837206,0.20377173646828312,265.31392358819295,0.2693202831707964,2.041221597125455,1.7846083809979079,1.8496514173777414,131.0732877672184,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.958778402874545,False,False,68.0,68.0,68.0,14.100000000000001,68.0,53.0,0,265.3663402910836,0.9562969650972729,0.0,e1_tracking_single_obstacle,M7,30,0.85,c_like
False,14.950000000000001,-0.27994378686269783,0.42172822631644125,True,95.517988386186,0.18966097243543611,0.201200097967181,265.3204267200947,0.2693369399254795,2.0413282013348346,1.7847439151670224,1.8498504805317715,130.77412256633994,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9586717986651654,False,False,68.0,68.0,68.0,14.0,68.0,53.1,0,265.3744452502385,0.9561754318995349,0.0,e1_tracking_single_obstacle,M7,31,0.85,c_like
False,15.100000000000001,-0.20845409709908702,0.4218523300728718,True,95.37800456058815,0.12471879570717419,0.20364927749204018,265.12894030875987,0.2688215023751059,2.0348343104209206,1.7767526848937212,1.837728566755887,130.12652517025873,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9651656895790794,False,False,68.0,68.0,68.0,14.100000000000001,68.0,52.95,0,265.21598419378324,0.9633317150556008,0.0,e1_tracking_single_obstacle,M7,32,0.85,c_like
False,15.05,-0.2140131389817561,0.4237885542897408,True,95.8217110969717,0.18027469404462307,0.20291452363458243,265.2260029550341,0.2690642628421966,2.0377661752722456,1.780370495432752,1.8432066260330786,130.46960437412287,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9622338247277544,False,False,68.0,68.0,68.0,14.100000000000001,68.0,53.0,0,265.3041322665857,0.9600911261398867,0.0,e1_tracking_single_obstacle,M7,33,0.85,c_like
False,14.950000000000001,-0.24808577576106683,0.425750845540384,True,95.50987112774482,0.16280348873104472,0.20181239284839578,265.28955156220024,0.26924686290606176,2.0403344781073423,1.783517130538449,1.8479976726821066,130.4105103555351,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9596655218926577,False,False,68.0,68.0,68.0,14.0,68.0,53.1,0,265.3473514254328,0.9572736345338684,0.0,e1_tracking_single_obstacle,M7,34,0.85,c_like
False,15.05,-0.2650631174275633,0.4235664560550535,True,95.78008689636917,0.17310712488391347,0.20315944158706833,265.263322698524,0.269154712139871,2.03806823311994,1.7807787317864037,1.8437739956381598,130.74275489713693,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9619317668800602,False,False,68.0,68.0,68.0,14.100000000000001,68.0,53.0,0,265.355757774254,0.9597286091923679,0.0,e1_tracking_single_obstacle,M7,35,0.85,c_like
False,15.100000000000001,-0.2176261575658005,0.42720876267900615,True,95.52156485145801,0.14175067016891119,0.2047514082782268,265.3235468216799,0.2693459000317929,2.04141732417613,1.7848544017555632,1.850016636262624,131.03721681411852,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.95858267582387,False,False,68.0,68.0,68.0,14.100000000000001,68.0,52.95,0,265.3774717675782,0.9560764497541188,0.0,e1_tracking_single_obstacle,M7,36,0.85,c_like
False,15.15,-0.2542201916447674,0.42758996469442706,True,95.48845547654892,0.12844962166979407,0.20548616213568455,263.92730366519874,0.2694555589640702,2.0504982158873015,1.795401816572442,1.8646091274096723,130.41572044213615,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9495017841126985,False,False,68.0,68.0,68.0,14.15,68.0,52.900000000000006,0,265.9666598038595,0.9459410778847939,0.0,e1_tracking_single_obstacle,M7,37,0.85,c_like
False,15.05,-0.21871773135486183,0.4232215302744354,True,95.24795168571472,0.14021649160164823,0.20450649032574086,265.257784492049,0.2691364268814647,2.036573991060571,1.7789925606675492,1.8409899642328382,129.98007249710383,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9634260089394289,False,False,68.0,68.0,68.0,14.05,68.0,53.0,0,265.3760998920646,0.9613410056017304,0.0,e1_tracking_single_obstacle,M7,38,0.85,c_like
False,15.100000000000001,-0.2063905357210858,0.422954873708277,True,95.70165529685562,0.15129154608384152,0.20450649032574086,265.2635330931021,0.26916747937107105,2.039159742314187,1.7820809518049041,1.8458073111341275,130.54605050655195,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9608402576858128,False,False,68.0,68.0,68.0,14.100000000000001,68.0,52.95,0,265.33242580027115,0.9585595421057281,0.0,e1_tracking_single_obstacle,M7,39,0.85,c_like
False,15.4,-0.22974284963083702,0.3841761574199771,True,100.09200243951382,0.1234865783394105,0.20805780063678667,273.4654967560334,0.16277949574956185,2.082495303289382,1.8510943285511479,1.937864473963473,140.32305314150102,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9175046967106182,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.650000000000006,0,273.3735475551771,0.9157648984221081,0.0,e1_tracking_single_obstacle,M7,10,1.0,baseline
False,15.3,-0.22026652334377417,0.3845598522553282,True,99.55445263552527,0.12309832459435723,0.20695566985060004,273.4709986965818,0.16188281237511848,2.080838541134512,1.8487919661455485,1.9346317642976543,139.43714937958794,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9191614588654882,False,False,68.0,68.0,68.0,14.4,68.0,52.75,0,273.4311745476536,0.9176305950399347,0.0,e1_tracking_single_obstacle,M7,11,1.0,baseline
False,15.350000000000001,-0.22959118771474762,0.38524902436731284,True,99.7569950088057,0.11349643820752439,0.20756796473181485,273.5404589170527,0.1621202426331202,2.081766409461743,1.8500147573303434,1.9364187007327285,140.2312755321699,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9182335905382568,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.7,0,273.5248297122295,0.9165268358374326,0.0,e1_tracking_single_obstacle,M7,12,1.0,baseline
False,15.3,-0.2102161241302154,0.3840717166093014,True,99.24895335946485,0.11134209091971713,0.20720058780308598,273.25270515973403,0.16395422538993853,2.0832608898771388,1.8523516628963645,1.9394190591853224,139.5289695308568,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9167391101228612,False,False,68.0,68.0,68.0,14.4,68.0,52.75,0,273.0680240567492,0.9151048615714856,0.0,e1_tracking_single_obstacle,M7,13,1.0,baseline
False,15.350000000000001,-0.294766217574567,0.3934327518003426,True,99.62178002295651,0.10991360659916626,0.20781288268430076,273.4879610632861,0.16244334183244083,2.0820151210570104,1.850407787481809,1.9369211479077815,139.9962147778159,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9179848789429896,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.7,0,273.4217148218979,0.9162871168566573,0.0,e1_tracking_single_obstacle,M7,14,1.0,baseline
False,15.4,-0.20186358160601658,0.3846935376078347,True,100.0526974363338,0.11433376065129824,0.20842517756551554,273.41382770608294,0.16061794818590588,2.0781014249017713,1.8450379592059198,1.9293008666663538,139.85415141070635,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9218985750982287,False,False,68.0,68.0,68.0,14.5,68.0,52.650000000000006,0,273.4921619009617,0.9207636573117345,0.0,e1_tracking_single_obstacle,M7,15,1.0,baseline
False,15.350000000000001,-0.22698385012666933,0.38368752751691493,True,99.69823911222319,0.11385636661909969,0.2076904237080578,273.5242327251702,0.16247238330511823,2.0823275067039426,1.8508060375526345,1.937517752299591,140.25421499090996,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9176724932960574,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.7,0,273.4758875482081,0.9159039275645384,0.0,e1_tracking_single_obstacle,M7,16,1.0,baseline
False,15.450000000000001,-0.28570320320788556,0.3790715877068863,True,100.35102785979221,0.11539427815949885,0.20891501347048738,273.4662747530545,0.16090741626573,2.078971651942506,1.8462052172085617,1.930985957845378,140.40421767827505,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9210283480574941,False,False,68.0,68.0,68.0,14.55,68.0,52.6,0,273.5410206188684,0.9197449727691595,0.0,e1_tracking_single_obstacle,M7,17,1.0,baseline
False,15.350000000000001,-0.19449469136536202,0.3883239948000809,True,99.68045887667904,0.11774757944671727,0.20756796473181485,275.36317079541084,0.1543809830337118,2.0673379918899406,1.8283587204611755,1.912961136837997,139.86054884006552,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9326620081100594,False,False,68.0,68.0,68.0,14.4,68.0,52.7,0,275.4681636439997,0.9315115674765133,0.0,e1_tracking_single_obstacle,M7,18,1.0,baseline
False,15.350000000000001,-0.21255130954798607,0.38389018273178027,True,99.94379447450046,0.1277737285784385,0.20732304677932892,273.51327745866985,0.1624436359026209,2.082195070100684,1.8506330235024173,1.9372633253960851,140.24536938837034,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9178049298993161,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.7,0,273.4605823878372,0.916062563203851,0.0,e1_tracking_single_obstacle,M7,19,1.0,baseline
False,15.350000000000001,-0.18220547620978234,0.3874116077571818,True,100.0632153550584,0.1127467257696878,0.20793534166054373,273.4462314087135,0.1608001060960027,2.0786447481755204,1.8457671437026855,1.9303532558466114,140.33183697607438,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9213552518244796,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.7,0,273.52123024732816,0.9201288191465744,0.0,e1_tracking_single_obstacle,M7,20,1.0,baseline
False,15.4,-0.16469884125171474,0.3864875443046859,True,99.96099936770474,0.10849797860245497,0.20867009551800147,273.51674563553433,0.16224660737026322,2.081843533904164,1.8501430810841062,1.936576914695247,140.34579507079889,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9181564660958359,False,False,68.0,68.0,68.0,14.5,68.0,52.650000000000006,0,273.4778988764892,0.9164574715694032,0.0,e1_tracking_single_obstacle,M7,21,1.0,baseline
False,15.4,-0.2362160373062957,0.39384300261041333,True,99.78326697101474,0.10888552842093384,0.20867009551800147,273.5313079255554,0.1619009194133567,2.0812846548645787,1.8493560784243872,1.9354821313396384,140.22177609134772,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9187153451354213,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.650000000000006,0,273.52834617759686,0.917079786336526,0.0,e1_tracking_single_obstacle,M7,22,1.0,baseline
False,15.350000000000001,-0.2792287419327708,0.38219701501417425,True,99.62632186776074,0.11742878099961016,0.20744550575557189,273.4334924677453,0.16267740482914247,2.082068090549427,1.8505341987279595,1.9370431641700612,139.77340927660418,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9179319094505729,False,False,68.0,68.0,68.0,14.4,68.0,52.7,0,273.33007242805115,0.9162751225142718,0.0,e1_tracking_single_obstacle,M7,23,1.0,baseline
False,15.350000000000001,-0.2185429865712153,0.392135030085331,True,99.83210988487203,0.11428907435070933,0.20793534166054373,273.5195000982002,0.16180155146982836,2.081015671730873,1.8489939007713116,1.9349612092325101,140.02582183181008,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.918984328269127,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.7,0,273.5179003674447,0.9173935044459415,0.0,e1_tracking_single_obstacle,M7,24,1.0,baseline
False,15.350000000000001,-0.21745933424501862,0.385407714751988,True,99.75724397501699,0.11401588287088647,0.20744550575557189,273.4978238414032,0.16137892401663353,2.0800693477510657,1.8477011116282809,1.9331208831332662,139.92246191079713,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9199306522489343,False,False,68.0,68.0,68.0,14.4,68.0,52.7,0,273.52736283242734,0.9184826768238082,0.0,e1_tracking_single_obstacle,M7,25,1.0,baseline
False,15.350000000000001,-0.23470998601098314,0.38363191066340624,True,99.8978014960609,0.1262068524944782,0.20744550575557189,273.2023708008262,0.16452188995662648,2.0841543225247747,1.8536051697983178,1.9411524010136199,140.1390011648944,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9158456774752253,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.7,0,273.01522342556547,0.9141355905355241,0.0,e1_tracking_single_obstacle,M7,26,1.0,baseline
False,15.350000000000001,-0.2317535864729089,0.3828429205244986,True,99.73801505662324,0.11708462280667946,0.20732304677932892,273.4940155313536,0.16277496628458435,2.0826928091315815,1.8513399615356976,1.938239485821764,140.17254582552624,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9173071908684185,False,False,68.0,68.0,68.0,14.4,68.0,52.7,0,273.41591864095744,0.9155169455601049,0.0,e1_tracking_single_obstacle,M7,27,1.0,baseline
False,15.350000000000001,-0.19391728244714634,0.3852618034564,True,99.92636583940556,0.12083489862694266,0.20756796473181485,273.5237700816825,0.16216033191740428,2.0817278932549765,1.849976512962637,1.936349094512148,140.2355765284395,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9182721067450235,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.7,0,273.4950047720736,0.9165829143403823,0.0,e1_tracking_single_obstacle,M7,28,1.0,baseline
False,15.350000000000001,-0.18021870482542346,0.386809353242848,True,99.99037265306269,0.12433974442448562,0.20781288268430076,273.4855200595622,0.1626451374325062,2.0823824516857568,1.8509187835977121,1.9376378263760257,140.2361767514435,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9176175483142432,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.7,0,273.40853976060725,0.9158744464239316,0.0,e1_tracking_single_obstacle,M7,29,1.0,baseline
False,15.4,-0.19431732372153332,0.38934469294721663,True,99.95239010369815,0.11107273022739798,0.20805780063678667,273.49999552003715,0.1625095467280783,2.0822270223145445,1.8506897434964273,1.937330085589468,140.30814556085198,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9177729776854555,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.650000000000006,0,273.43666455659115,0.9160378942635954,0.0,e1_tracking_single_obstacle,M7,30,1.0,baseline
False,15.3,-0.23707487510250524,0.3828870037583403,True,99.57735223989847,0.12336171573405388,0.2068332108743571,273.5163048225873,0.16229899575173068,2.081940283686728,1.850277465570314,1.936765683969859,139.91157223489589,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9180597163132722,False,False,68.0,68.0,68.0,14.4,68.0,52.75,0,273.47383560476095,0.9163482989551675,0.0,e1_tracking_single_obstacle,M7,31,1.0,baseline
False,15.4,-0.14429067913983717,0.38103362878227365,True,99.77765914391489,0.10578965892587526,0.20842517756551554,273.4059929494852,0.1631938446237458,2.0828604067666165,1.8516572251794732,1.9385952923532601,140.13304241845867,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9171395932333835,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.650000000000006,0,273.27733186662806,0.9154086740233968,0.0,e1_tracking_single_obstacle,M7,32,1.0,baseline
False,15.350000000000001,-0.1665050720863338,0.38964098676708425,True,99.91075174894377,0.12069628280156906,0.20781288268430076,273.4694811333605,0.16104147878400982,2.0792478440701463,1.8465852528958657,1.9315249883245376,139.77675842272174,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9207521559298537,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.7,0,273.5238522914889,0.919433002196168,0.0,e1_tracking_single_obstacle,M7,33,1.0,baseline
False,15.3,-0.20567795723910254,0.3899675451599212,True,99.59223425442441,0.11852356898389683,0.20695566985060004,273.5247466132046,0.16172178471817103,2.080898797909935,1.848827510863622,1.9347314191459923,139.68847116830204,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9191012020900651,False,False,68.0,68.0,68.0,14.4,68.0,52.75,0,273.5347096357302,0.9175223880997808,0.0,e1_tracking_single_obstacle,M7,34,1.0,baseline
False,15.350000000000001,-0.21849319341520423,0.3844398217619795,True,99.94018837909078,0.12210841600996294,0.20805780063678667,273.4771776941119,0.1609652546699716,2.0791490164864874,1.8464427458033694,1.931329143521495,140.09727936891778,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9208509835135126,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.7,0,273.5520444670064,0.9195364882629105,0.0,e1_tracking_single_obstacle,M7,35,1.0,baseline
False,15.4,-0.1686178964578544,0.38799521845218055,True,99.79900643104388,0.11160346926166366,0.20842517756551554,273.5275430783115,0.16216139369765445,2.081755997281483,1.8500119984310917,1.9364026427065977,140.25737382362504,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.918244002718517,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.650000000000006,0,273.50096725489493,0.916548168023885,0.0,e1_tracking_single_obstacle,M7,36,1.0,baseline
False,15.450000000000001,-0.19434353223365608,0.40135410493622603,True,99.91826481546173,0.10899335362373665,0.20940484937545922,273.3665841467942,0.1604013946339462,2.077409627993786,1.8441122835914279,1.9279622611035279,139.91274540645708,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9225903720062139,False,False,68.0,68.0,68.0,14.5,68.0,52.6,0,273.4406828998062,0.9215778795059373,0.0,e1_tracking_single_obstacle,M7,37,1.0,baseline
False,15.350000000000001,-0.1681759235177448,0.3860478695727536,True,99.5627673106517,0.11133654711269123,0.20744550575557189,273.41769965807043,0.16064023387098755,2.078167914334464,1.845127137786714,1.9294297516362928,139.4887893590252,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9218320856655362,False,False,68.0,68.0,68.0,14.4,68.0,52.7,0,273.4953089486836,0.9206867049892932,0.0,e1_tracking_single_obstacle,M7,38,1.0,baseline
False,15.4,-0.15855754940226185,0.38702732438308335,True,99.90140793145162,0.11219221397743252,0.2083027185892726,273.5037793577958,0.161338240621371,2.0800301615306425,1.847642006721174,1.9330423836253368,139.88198450083527,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9199698384693575,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.650000000000006,0,273.5435094421284,0.9185226458644974,0.0,e1_tracking_single_obstacle,M7,39,1.0,baseline
False,15.450000000000001,-0.26565127336141536,0.42430754029112494,True,100.35913316227932,0.1775170009788333,0.20891501347048738,269.1159572768445,0.2777317299622122,2.0721587082026494,1.8254588954819992,1.9107459767746535,140.70532255774984,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9278412917973506,False,False,68.0,68.0,68.0,14.5,68.0,52.6,0,268.91608834716516,0.9262661551326274,0.0,e1_tracking_single_obstacle,M7,10,1.0,c_like
False,15.4,-0.2640678721965347,0.42320184513100506,True,99.83583418552786,0.17737067978968526,0.20720058780308598,269.2527967039461,0.2781261086651722,2.071382001754396,1.8247192817450713,1.9094402237945647,140.01273275757038,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.928617998245604,False,False,68.0,68.0,68.0,14.4,68.0,52.650000000000006,0,269.0468293893636,0.9271772758622862,0.0,e1_tracking_single_obstacle,M7,11,1.0,c_like
False,15.450000000000001,-0.2720210038851363,0.42527610189941684,True,99.94288986759798,0.1482738173007846,0.20928239039921626,269.14893633197033,0.2778225632716186,2.0721909857177105,1.8255396918634599,1.9108247059294199,140.517682526551,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9278090142822895,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.6,0,268.9558570759382,0.9262179271171668,0.0,e1_tracking_single_obstacle,M7,12,1.0,c_like
False,15.450000000000001,-0.26546647786618327,0.4251787324317193,True,99.38453608660677,0.12910568680268375,0.2085476365417585,268.8813476767562,0.2770912620415082,2.0734428330297283,1.8266770368278682,1.9129235169274024,140.14285524092037,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9265571669702717,False,False,68.0,68.0,68.0,14.4,68.0,52.6,0,268.66425079294476,0.9247964607018838,0.0,e1_tracking_single_obstacle,M7,13,1.0,c_like
False,15.450000000000001,-0.3538456474208589,0.42760013478088826,True,99.76608182122264,0.1309120707092309,0.20915993142297332,269.19737511676243,0.2779646504219246,2.0717071975394155,1.8250311617582078,1.909986821047793,140.29143999893182,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9282928024605845,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.6,0,268.9956243832394,0.9267935768382719,0.0,e1_tracking_single_obstacle,M7,14,1.0,c_like
False,15.5,-0.2552361088686592,0.42372469688271724,True,100.26498478224886,0.13093046433534694,0.21050698016164585,267.36309071369567,0.2746138528587595,2.0787114120162427,1.8314975935952351,1.9215558302050606,140.48164833063714,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9212885879837573,False,False,68.0,68.0,68.0,14.5,68.0,52.550000000000004,0,267.0443090290327,0.9182642738518655,0.0,e1_tracking_single_obstacle,M7,15,1.0,c_like
False,15.450000000000001,-0.27766753791605847,0.42403454134965385,True,99.85836190305088,0.13678466109996978,0.20915993142297332,269.0892875331733,0.27765241271268065,2.072680253322606,1.8260406828024576,1.911667537295311,140.6681950396836,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9273197466773939,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.6,0,268.9007852260652,0.9256417642097307,0.0,e1_tracking_single_obstacle,M7,16,1.0,c_like
False,15.5,-0.3288370935895176,0.42080527454587,True,100.51034927005124,0.15534867342506134,0.20989468528043106,269.9844833107182,0.2803001092115747,2.0697113263278104,1.8236966946481228,1.9070528481172493,140.5371210084428,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9302886736721896,False,False,68.0,68.0,68.0,14.55,68.0,52.550000000000004,0,269.7001261240766,0.9291834444107516,0.0,e1_tracking_single_obstacle,M7,17,1.0,c_like
False,15.450000000000001,-0.24011783792171504,0.4242382700785109,True,99.75088404262021,0.1494582538367382,0.20879255449424441,268.26267236562614,0.2756958400388098,2.075597675022894,1.828511994744391,1.9165235074689455,140.1569869658194,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9244023249771058,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.6,0,267.8850894547792,0.9224400778034095,0.0,e1_tracking_single_obstacle,M7,18,1.0,c_like
False,15.4,-0.24492084666013814,0.4240013508821601,True,100.25940400090911,0.19163575457522763,0.2076904237080578,269.1247412884636,0.27775499705940415,2.0722381199045388,1.825564067949447,1.910894218081311,140.64251014766404,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9277618800954612,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.650000000000006,0,268.9289935777396,0.92616728941811,0.0,e1_tracking_single_obstacle,M7,19,1.0,c_like
False,15.450000000000001,-0.22668742804069264,0.42402819936906677,True,100.40330126242382,0.14987526291801756,0.2085476365417585,270.4799093473605,0.2817725113639154,2.069759412482299,1.8243792596486235,1.9076329060496957,140.5459197506251,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9302405875177011,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.6,0,270.1178395808096,0.9291523655217682,0.0,e1_tracking_single_obstacle,M7,20,1.0,c_like
False,15.5,-0.20461470678160076,0.42348609824636413,True,100.08067693154284,0.13033719572514804,0.20989468528043106,269.19081895618086,0.27794425725447625,2.071838755309513,1.8251779987359007,1.910218794911271,140.59570034032927,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9281612446904872,False,False,68.0,68.0,68.0,14.5,68.0,52.550000000000004,0,268.99261754878853,0.9266350971179175,0.0,e1_tracking_single_obstacle,M7,21,1.0,c_like
False,15.55,-0.285423759439991,0.4333517806773782,True,99.77700085339768,0.12278628779927807,0.21026206220915994,269.2317715923236,0.2780624771452246,2.071631744645965,1.824986770685217,1.9098742177833103,140.43786468070908,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9283682553540351,False,False,68.0,68.0,68.0,14.5,68.0,52.5,0,269.03208428754726,0.926877506569964,0.0,e1_tracking_single_obstacle,M7,22,1.0,c_like
False,15.450000000000001,-0.32454932138628934,0.42665099065872836,True,99.85802513551363,0.15468022876159238,0.20879255449424441,269.1117519487693,0.2777187406021564,2.072270926466051,1.8255860309773058,1.9109451304699536,140.37675516690484,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.927729073533949,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.6,0,268.91470210560414,0.9261312323546028,0.0,e1_tracking_single_obstacle,M7,23,1.0,c_like
False,15.4,-0.25507131828662744,0.42564871716007613,True,100.07848064808654,0.14637160354032047,0.20842517756551554,269.2921048178521,0.27824200491499945,2.0711416761987116,1.824486786592488,1.9090363081504018,140.3111429461305,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9288583238012884,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.650000000000006,0,269.0816342096952,0.9274627379711768,0.0,e1_tracking_single_obstacle,M7,24,1.0,c_like
False,15.4,-0.2584985181146987,0.4248679752886707,True,100.05702176833407,0.14637052902429545,0.20818025961302963,269.46749618067855,0.2787627257507811,2.0703614378670507,1.823794732619039,1.907768137862412,140.2291801565256,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9296385621329493,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.650000000000006,0,269.23752575755753,0.9283927742659123,0.0,e1_tracking_single_obstacle,M7,25,1.0,c_like
False,15.4,-0.27488450609797677,0.4208959638635878,True,100.10410356407748,0.1811935905254068,0.20842517756551554,267.83447106288196,0.2750396459060183,2.076969650416035,1.8297458514064735,1.918780744789543,140.44009170778412,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9230303495839651,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.650000000000006,0,267.38699686822423,0.9207776547184623,0.0,e1_tracking_single_obstacle,M7,26,1.0,c_like
False,15.450000000000001,-0.27189060871871085,0.42320559326976515,True,99.97271739588872,0.15837411521485015,0.20805780063678667,269.12342998872936,0.27774889891293153,2.0724393170463795,1.8258000601063065,1.911255126295396,140.55044030512644,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9275606829536205,False,False,68.0,68.0,68.0,14.450000000000001,68.0,52.6,0,268.93389755767976,0.9259235912308854,0.0,e1_tracking_single_obstacle,M7,27,1.0,c_like
