scene,method,success_rate,completion_time_mean,completion_time_std,collision_rate,obs_collision_rate,agent_collision_rate,min_obs_distance_mean,min_agent_distance_mean,gmax_mean,radius_var_mean,control_cost_mean,control_smoothness_mean,input_sat_mean,stall_steps_mean,inside_any_rate,inside_final_rate,gmax_success_rate,radius_success_rate,sigma_success_rate,no_collision_rate,dwell_success_rate,dwell_geom_success_rate,dwell_success_no_collision_rate,radius_error_final_mean,success_geom_final_rate,success_no_collision_rate,gmax_reach_time_mean,time_to_inside_mean,time_to_gmax_mean,time_to_radius_mean,time_to_full_geom_mean,success_hold_time_mean,post_success_violation_count_mean,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate_mean
s4_narrow_passage_medium,M6,0.0,16.860000000000003,0.04183300132670363,1.0,0.0,1.0,0.6947701058880995,0.2666155003010844,75.45294609489046,0.01169722265312946,103.10178122453176,1451.8303050078957,0.06337910944652518,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.5425746384258354,0.0,0.0,23.17,22.650000000000002,23.17,19.57,40.0,23.190000000000005,0.0,74.79873405465439,2.541343547396713,1.0
s4_narrow_passage_medium,M7,0.0,20.360000000000003,0.11937336386313319,1.0,0.0,1.0,0.9839028819703348,0.2661950702881745,74.58245488393875,0.01098182310792265,97.7013207101649,1478.7936250168325,0.01610486891385768,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.540936676996434,0.0,0.0,26.7,26.140000000000004,26.7,22.810000000000002,40.0,19.69,0.0,74.94381771498858,2.541278128158406,1.0
s5_tracking_stage0,M4,1.0,15.13,0.04472135954999577,0.0,0.0,0.0,inf,0.4755901201525763,273.95940096273006,0.20209647898512623,97.17304585542689,0.06765772394023303,0.21396361772995132,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9307340912713737,0.0,1.0,65.0,65.0,65.0,14.220000000000002,65.0,49.92,0.0,273.9310170621987,0.9289549021276697,0.0
s5_tracking_stage0,M6,1.0,15.120000000000001,0.027386127875257883,0.0,0.0,0.0,inf,0.4747275673933,272.32662994147444,0.1594550449198203,97.14336746773893,0.06351509428776193,0.21380988982833715,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9302117280782591,0.0,1.0,65.0,65.0,65.0,14.220000000000002,65.0,49.93000000000001,0.0,272.35190340158636,0.9282484292643188,0.0
s5_tracking_stage0,M7,1.0,15.120000000000001,0.027386127875257883,0.0,0.0,0.0,inf,0.4747275673933,272.32662994147444,0.1594550449198203,97.14336746773893,0.06351509428776193,0.21380988982833715,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9302117280782591,0.0,1.0,65.0,65.0,65.0,14.220000000000002,65.0,49.93000000000001,0.0,272.35190340158636,0.9282484292643188,0.0
s5_tracking_stage1,M4,0.0,15.38,0.04472135954999577,1.0,1.0,1.0,-0.2619069698982656,0.41869259320259966,274.78345525978574,0.20391980892639944,99.70223797714263,0.10892449572795519,0.20788635807004652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9181652255223499,0.0,0.0,68.0,68.0,68.0,14.440000000000001,68.0,52.67,0.0,274.98474554028127,0.9167482137448187,0.0
s5_tracking_stage1,M6,0.0,15.370000000000001,0.027386127875257883,1.0,1.0,1.0,-0.2605139086493591,0.4181859382494514,273.4850554176636,0.16129476310269533,99.68711115391412,0.10473417509148071,0.20778839088905218,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9201643137347826,0.0,0.0,68.0,68.0,68.0,14.440000000000001,68.0,52.68000000000001,0.0,273.52414752068665,0.9187521477592563,0.0
s5_tracking_stage1,M7,0.0,15.38,0.04472135954999577,1.0,1.0,1.0,-0.2020730556637033,0.38805021444031745,273.50418314368386,0.1616305920407717,99.83062736072227,0.11134581786995275,0.20818025961302963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9194063292221006,0.0,0.0,68.0,68.0,68.0,14.470000000000002,68.0,52.67,0.0,273.5179560927435,0.9178819773695295,0.0
s5_tracking_stage2,M4,0.0,15.8,0.09354143466934821,1.0,1.0,1.0,-0.40725256925760006,0.37247189998631464,277.1109104557259,0.20741697472219203,105.72092294695942,2.5564064242534803,0.21651201522721863,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9063659630029981,0.0,0.0,70.0,70.0,70.0,14.940000000000001,70.0,54.25,0.0,276.78667481334696,0.9047592334712468,0.0
s5_tracking_stage2,M6,0.0,15.8,0.09354143466934821,1.0,1.0,1.0,-0.4058050146443163,0.37153495778194046,275.28184508086986,0.1642412589849104,105.65876379543722,2.4920448463922646,0.21646443016892697,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9096541930451807,0.0,0.0,70.0,70.0,70.0,14.940000000000001,70.0,54.25,0.0,275.3691654134244,0.9082657396571102,0.0
s5_tracking_stage2,M7,0.0,15.830000000000002,0.027386127875258615,1.0,1.0,1.0,-0.1683209652339347,0.2653556449626069,275.3358836235499,0.1645494831412067,106.52347032105146,1.2727227222514539,0.2170354508684273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9082865597142051,0.0,0.0,70.0,70.0,70.0,14.959999999999999,70.0,54.220000000000006,0.0,275.3982154158782,0.9066681396412799,0.0
s6_fast_target,M4,0.0,27.590000000000003,0.2701851217221262,1.0,0.0,1.0,inf,0.5303522226477863,305.7951580073245,0.3254497434044833,274.9983700761404,0.024669732996001264,0.35520399666944213,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.19632992808886165,0.0,0.0,60.0,60.0,60.0,22.1,60.0,32.46,0.0,306.1268721781092,0.19625023735599217,0.0
s6_fast_target,M6,0.0,27.53,0.25641762809916097,1.0,0.0,1.0,inf,0.5293586779453892,305.72362692600836,0.30851016925877933,274.9719816100795,0.023371298297714633,0.3552872606161532,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1963077356620449,0.0,0.0,60.0,60.0,60.0,22.05,60.0,32.52,0.0,306.1996052660778,0.19622704392522966,0.0
s6_fast_target,M7,0.0,27.53,0.25641762809916097,1.0,0.0,1.0,inf,0.5293586779453892,305.72362692600836,0.30851016925877933,274.9719816100795,0.023371298297714633,0.3552872606161532,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1963077356620449,0.0,0.0,60.0,60.0,60.0,22.05,60.0,32.52,0.0,306.1996052660778,0.19622704392522966,0.0
