success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed,speed_scale,t_pred
False,14.350000000000001,-0.1592314931229869,0.3844405276689645,True,89.44863383631196,0.13172591717916737,0.19483223120254714,267.6712493377872,0.15239356021187622,2.025763644843468,1.7773240722888324,1.7944772780815337,115.46966530965291,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9742363551565321,False,False,68.0,68.0,68.0,13.5,68.0,53.7,0,267.76282003283933,0.9713126175995677,0.0,e1_tracking_single_obstacle,M7,21,0.6,0.3
False,14.350000000000001,-0.22841440531832735,0.3905582010439015,True,89.31732385542415,0.13595245559418884,0.19507714915503307,267.69236621820653,0.15107497450222415,2.0248624480002193,1.775710948309215,1.7927357780158777,115.35584929575873,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9751375519997807,False,False,68.0,68.0,68.0,13.5,68.0,53.7,0,267.8279988900193,0.9720982945775701,0.0,e1_tracking_single_obstacle,M7,22,0.6,0.3
False,14.3,-0.27220841592274836,0.37908369604321435,True,89.14165363000652,0.14225901871975927,0.19311780553514574,267.61356447856826,0.15222494577093462,2.0251317771469317,1.77646217778713,1.7934623398803498,114.93465594966992,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9748682228530683,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.75,0,267.6984243818092,0.9719991168657104,0.0,e1_tracking_single_obstacle,M7,23,0.6,0.3
False,14.3,-0.21248990728361028,0.38962474786246687,True,89.33430132597756,0.1386072113198118,0.19397501836884642,267.65035685659154,0.1507665126190135,2.0242968556233314,1.7748802824824745,1.7917812170640286,115.19859750121289,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9757031443766686,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.75,0,267.78881329311326,0.9726863728491353,0.0,e1_tracking_single_obstacle,M7,24,0.6,0.3
False,14.3,-0.2112971034305039,0.38149280848090855,True,89.26356998773656,0.1372843969069168,0.19324026451138868,267.5635171712388,0.1494062868100622,2.0227997386172594,1.772472990136989,1.7890956092355825,115.08561552521465,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9772002613827406,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.75,0,267.74504620944555,0.9741651403618493,0.0,e1_tracking_single_obstacle,M7,25,0.6,0.3
False,14.3,-0.22811958324953974,0.38027372317769426,True,89.39693696426137,0.1503080386171175,0.19336272348763164,267.20838309109604,0.14545866309920877,2.019089758659494,1.766176091955733,1.7822421723286723,115.34920825180781,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.980910241340506,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.75,0,267.5067780587475,0.9781078714877711,0.0,e1_tracking_single_obstacle,M7,26,0.6,0.3
False,14.3,-0.2263569304965226,0.3797296091398811,True,89.19175572298425,0.1407478710906774,0.19336272348763164,267.49402239670223,0.1541802594765894,2.027566518199221,1.7801366218514598,1.7975886062052218,115.18032298877995,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9724334818007789,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.75,0,267.5727584560999,0.969638356195265,0.0,e1_tracking_single_obstacle,M7,27,0.6,0.3
False,14.3,-0.18661458471037595,0.38170695702343765,True,89.40764760288191,0.14478315774931688,0.19360764144011755,267.69219364906616,0.15174239973774065,2.0253575513708557,1.7765798284896692,1.7936797100590052,115.36973405526912,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9746424486291443,False,False,68.0,68.0,68.0,13.5,68.0,53.75,0,267.8049071069663,0.9716528936676906,0.0,e1_tracking_single_obstacle,M7,28,0.6,0.3
False,14.3,-0.17541459202194276,0.38190315556565313,True,89.43887601913735,0.14803072906281234,0.1934851824638746,267.51666142374995,0.15319633058117885,2.0255141816611277,1.7772698392780226,1.794288433020934,115.08871941721966,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9744858183388723,False,False,68.0,68.0,68.0,13.5,68.0,53.75,0,267.5734954622309,0.9717598047795514,0.0,e1_tracking_single_obstacle,M7,29,0.6,0.3
False,14.350000000000001,-0.18968565223428246,0.3878430861449628,True,89.43490223219837,0.13281759461182058,0.1943423952975753,267.1525750115187,0.1452790100398098,2.0185583043118926,1.765429130231197,1.7813690696134183,115.0922090859322,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9814416956881074,False,False,68.0,68.0,68.0,13.5,68.0,53.7,0,267.45321362570326,0.9786540258187821,0.0,e1_tracking_single_obstacle,M7,30,0.6,0.3
False,14.25,-0.22970156345902837,0.3803555838233865,True,89.06545060444031,0.14682149324955557,0.19250551065393093,267.6815602485184,0.1522261511051409,2.0256883869322615,1.7771704577880991,1.7943176685156077,115.03519870594415,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9743116130677385,False,False,68.0,68.0,68.0,13.4,68.0,53.800000000000004,0,267.77892098443425,0.9713661808694399,0.0,e1_tracking_single_obstacle,M7,31,0.6,0.3
False,14.350000000000001,-0.1324335975746228,0.3774644299856241,True,89.30584781462777,0.13023297244326001,0.19507714915503307,266.95944226250526,0.14449016375577303,2.0168645476774807,1.762946330498803,1.778521912808365,114.91922783587658,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9831354523225193,False,False,68.0,68.0,68.0,13.5,68.0,53.7,0,267.25151063589345,0.980483784417114,0.0,e1_tracking_single_obstacle,M7,32,0.6,0.3
False,14.3,-0.16037827026776885,0.38407451889829813,True,89.43645262067297,0.14445419242889487,0.19385255939260349,267.4634095436452,0.14803930414261537,2.021425584070164,1.77020239995109,1.7865890385934102,114.888317180598,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.978574415929836,False,False,68.0,68.0,68.0,13.5,68.0,53.75,0,267.69865720286555,0.9755349938343872,0.0,e1_tracking_single_obstacle,M7,33,0.6,0.3
False,14.25,-0.1998337912625383,0.3870251045876407,True,89.09283840452709,0.14243561826356488,0.19275042860641686,267.6474879678441,0.15012855200144204,2.023896736641492,1.7741365791662735,1.790986856730756,114.73943974990225,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.976103263358508,False,False,68.0,68.0,68.0,13.4,68.0,53.800000000000004,0,267.8132375969586,0.9730380496528965,0.0,e1_tracking_single_obstacle,M7,34,0.6,0.3
