success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed,k_s,k_t,r0,topo_rho_floor
True,16.2,1.0912407273995517,0.4473704820827859,False,90.56346592088481,453.3561874398572,0.005200208008320333,72.37554524570852,0.12949648810228997,0.8350687673400997,0.009814208905675165,0.009814208905675165,117.367648241551,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9649312326599002,False,True,22.200000000000003,21.8,22.200000000000003,18.85,32.0,15.850000000000001,0,93.92521288091002,1.9290972642280786,0.985,s4_narrow_passage_easy,M5,37,3.4,1.4,1.8,0.65
True,16.0,0.9418441505177371,0.5340468395480874,False,89.70324290176279,419.209566297909,0.02002080083203328,72.51091664193464,0.13737268964049182,0.8302181916006833,0.005888264555648694,0.005888264555648694,116.87257309998225,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9697818083993166,False,True,22.05,21.900000000000002,22.05,18.85,32.0,16.05,0,90.81585635476733,1.9299686475586497,0.995,s4_narrow_passage_easy,M5,38,3.4,1.4,1.8,0.65
True,16.150000000000002,1.0914469498162025,0.42050327191697545,False,90.47306268253317,446.5029481039647,0.005200208008320333,72.36128246912583,0.12907865169662755,0.8353272368352539,0.010217909488366868,0.010217909488366868,117.15659155563664,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9646727631647458,False,True,22.3,21.8,22.3,18.85,32.0,15.9,0,93.23679583566174,1.9305536949983233,0.985,s4_narrow_passage_easy,M5,39,3.4,1.4,1.8,0.65
True,16.0,0.9254489416411023,0.523180249902188,False,91.20590115412408,470.9077800546669,0.02782111284451378,72.48333667834456,0.1068840874012839,0.7642940188196735,0.006815006282224626,0.006815006282224626,117.33760922102049,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0357059811803264,False,True,21.55,21.450000000000003,21.55,18.7,32.0,16.05,0,92.65686896719274,2.002009774585555,0.98,s4_narrow_passage_easy,M6,10,3.4,1.4,1.8,0.65
True,15.75,0.9177129180367705,0.3020829252893276,False,91.37054395723528,458.80779821448374,0.02080083203328133,72.41512945297467,0.10575227334400311,0.765034592503723,0.007770360009584686,0.007770360009584686,117.0473267610841,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.034965407496277,False,True,21.75,21.450000000000003,21.75,18.45,32.0,16.3,0,88.90109079524225,2.0113531552410855,0.995,s4_narrow_passage_easy,M6,11,3.4,1.4,1.8,0.65
True,15.950000000000001,0.9459629155451674,0.5259787627454385,False,91.07744972397252,471.42956227124665,0.0234009360374415,72.64200879475763,0.11509092319140744,0.7587299371523727,0.005487099842041772,0.005487099842041772,117.20619872189849,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.041270062847627,False,True,21.400000000000002,21.400000000000002,21.400000000000002,18.650000000000002,32.0,16.1,0,92.00065169258342,2.0044737515422364,0.985,s4_narrow_passage_easy,M6,12,3.4,1.4,1.8,0.65
False,15.3,0.9270254642947049,0.2552014548420699,True,91.23907661530858,397.2236553789751,0.030681227249089962,72.32845849340417,0.10571658449303638,0.7650744031690263,0.0014420796203475227,0.0014420796203475227,116.24767842612476,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0349255968309734,False,False,22.0,21.700000000000003,22.0,18.3,32.0,16.75,0,83.96033065503376,2.016553827133733,1.0,s4_narrow_passage_easy,M6,13,3.4,1.4,1.8,0.65
False,15.5,0.9568553373728856,0.2529539118485495,True,91.66222425524315,456.92426033691277,0.02418096723868955,72.33128787843633,0.11504688795644243,0.7587823960976575,0.0049596347161143806,0.0049596347161143806,117.00591356544024,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0412176039023424,False,False,21.900000000000002,21.650000000000002,21.900000000000002,18.45,32.0,16.55,0,87.3866215049315,2.0122679100345917,1.0,s4_narrow_passage_easy,M6,14,3.4,1.4,1.8,0.65
True,15.950000000000001,0.9685527575338915,0.49047199793341806,False,91.56718213669417,478.63141377674424,0.01846073842953718,72.44223084468355,0.10716994535991577,0.7641006351880524,0.007357596788570642,0.007357596788570642,117.63513741043943,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0358993648119474,False,True,21.55,21.450000000000003,21.55,18.650000000000002,32.0,16.1,0,92.79570607056374,2.002996559890729,0.995,s4_narrow_passage_easy,M6,15,3.4,1.4,1.8,0.65
True,15.8,0.9394814287384232,0.3809186622094854,False,91.48060208883675,474.6130088317709,0.026001040041601663,72.31464104948402,0.11507439956303411,0.7587526570705254,0.00515690869358684,0.00515690869358684,117.37879635119748,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0412473429294744,False,True,22.200000000000003,21.6,22.200000000000003,18.5,32.0,16.25,0,90.68504584258265,2.0091892517359593,1.0,s4_narrow_passage_easy,M6,16,3.4,1.4,1.8,0.65
True,16.0,0.9462346399936434,0.4782272386447178,False,91.75552369812524,472.99002070866607,0.01924076963078523,72.49864769414633,0.10590209364265779,0.7649595279332208,0.006735341986411363,0.006735341986411363,117.73449317922235,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.035040472066779,False,True,21.8,21.450000000000003,21.8,18.7,32.0,16.05,0,92.58124863578976,2.0027499866343867,0.985,s4_narrow_passage_easy,M6,17,3.4,1.4,1.8,0.65
True,15.9,0.9589625588645618,0.4586253707981192,False,91.35985703619468,480.13757014377126,0.027561102444097763,72.56802402155692,0.11493240224776763,0.7588459858396263,0.005390962043407808,0.005390962043407808,117.37019324328047,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0411540141603735,False,True,22.200000000000003,21.400000000000002,22.200000000000003,18.6,32.0,16.150000000000002,0,92.12452522015008,2.0058209073024544,0.995,s4_narrow_passage_easy,M6,18,3.4,1.4,1.8,0.65
True,15.65,0.8276325027546747,0.3237011058098652,False,91.56521940863952,443.78785467090665,0.04498179927197088,72.41349563283596,0.10574325446856052,0.7650416385028159,0.009390321346978528,0.009390321346978528,117.35861871286679,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.034958361497184,False,True,22.150000000000002,21.5,22.150000000000002,18.6,32.0,16.400000000000002,0,89.93807451135508,2.007571242210064,0.985,s4_narrow_passage_easy,M6,19,3.4,1.4,1.8,0.65
True,15.9,0.955577783532366,0.42719080697671064,False,91.39934835666176,473.19585331043305,0.01924076963078523,72.3693543553355,0.10790974270066772,0.7635982423397305,0.008018610824527213,0.008018610824527213,117.34019342307887,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0364017576602693,False,True,21.75,21.400000000000002,21.75,18.6,32.0,16.150000000000002,0,91.82771889103078,2.005905413503139,0.99,s4_narrow_passage_easy,M6,20,3.4,1.4,1.8,0.65
True,15.8,0.861083178628328,0.326250538191441,False,91.46931785041652,460.64828305104066,0.037961518460738426,72.50678362835771,0.11508165945412607,0.7587458784865492,0.005502344301167976,0.005502344301167976,117.3123079473915,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0412541215134508,False,True,21.700000000000003,21.700000000000003,21.700000000000003,18.650000000000002,32.0,16.25,0,90.96610739839667,2.0057343145590836,0.99,s4_narrow_passage_easy,M6,21,3.4,1.4,1.8,0.65
False,15.350000000000001,0.9429210765901508,0.25509816806423613,True,91.78220816120199,418.7649579187661,0.028341133645345813,72.35956231184105,0.11493945429971854,0.758850455845872,0.0048968261842310306,0.0048968261842310306,116.79698890726186,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.041149544154128,False,False,22.05,21.75,22.05,18.400000000000002,32.0,16.7,0,84.47291544997897,2.014374429804273,1.0,s4_narrow_passage_easy,M6,22,3.4,1.4,1.8,0.65
True,15.850000000000001,0.9375648129176115,0.40235992995535674,False,91.49014630657763,477.34875567924485,0.02470098803952158,72.43877516001955,0.11499959132328648,0.758803061287255,0.005263586139725095,0.005263586139725095,117.3884420965284,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0411969387127447,False,True,22.200000000000003,21.400000000000002,22.200000000000003,18.55,32.0,16.2,0,91.27575008195807,2.00768536299913,0.995,s4_narrow_passage_easy,M6,23,3.4,1.4,1.8,0.65
True,15.850000000000001,0.9652668111188625,0.40605435884652347,False,91.55162586190858,477.73226324048244,0.022880915236609463,72.40485040070568,0.11483962110888714,0.758907591759265,0.005285468692648179,0.005285468692648179,117.39345885336039,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.041092408240735,False,True,22.400000000000002,21.5,22.400000000000002,18.55,32.0,16.2,0,91.31647295132294,2.00776264193089,1.0,s4_narrow_passage_easy,M6,24,3.4,1.4,1.8,0.65
True,15.850000000000001,0.9481262115675877,0.434560297382752,False,91.52029500254729,472.5742604142837,0.0234009360374415,72.40888945838967,0.10584585532842421,0.764975391424679,0.007651465214368467,0.007651465214368467,117.3108500170127,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0350246085753207,False,True,21.35,21.35,21.35,18.55,32.0,16.2,0,91.4989617155878,2.007649244576458,0.995,s4_narrow_passage_easy,M6,25,3.4,1.4,1.8,0.65
True,15.8,0.9399596439285514,0.3670002417837265,False,91.73548682169113,473.43552475224357,0.022880915236609463,72.40842957279246,0.11508931116349345,0.7587436896445224,0.005181953063486273,0.005181953063486273,117.49481695967982,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0412563103554775,False,True,21.6,21.400000000000002,21.6,18.5,32.0,16.25,0,90.55793920575157,2.0090361719284986,0.995,s4_narrow_passage_easy,M6,26,3.4,1.4,1.8,0.65
True,15.850000000000001,0.9624614070400752,0.41743327902598554,False,91.19549411629502,476.9242273069561,0.0234009360374415,72.41308515809558,0.11485618563221127,0.7588980217573781,0.0053087619168864526,0.0053087619168864526,117.13349962234662,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.041101978242622,False,True,22.200000000000003,21.400000000000002,22.200000000000003,18.6,32.0,16.2,0,91.56086969770463,2.0069959993070663,0.995,s4_narrow_passage_easy,M6,27,3.4,1.4,1.8,0.65
True,15.950000000000001,0.9283962531508361,0.47995609519391635,False,91.22401599003604,477.310432821522,0.022100884035361413,72.41395664797582,0.10724257189289683,0.7640508692480011,0.0075918794212423025,0.0075918794212423025,117.33198182429993,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0359491307519986,False,True,22.150000000000002,21.700000000000003,22.150000000000002,18.650000000000002,32.0,16.1,0,92.71433379970168,2.004332407720463,0.995,s4_narrow_passage_easy,M6,28,3.4,1.4,1.8,0.65
False,15.350000000000001,0.9475758313725411,0.2560891469509853,True,91.1534752637202,369.90001449743886,0.03692147685907436,72.35646448912813,0.10573247551368803,0.7650714601575955,0.004257879580193782,0.004257879580193782,116.2382152438714,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0349285398424044,False,False,22.1,21.8,22.1,18.400000000000002,32.0,16.7,0,84.54452492044693,2.0145504083425796,1.0,s4_narrow_passage_easy,M6,29,3.4,1.4,1.8,0.65
False,15.65,0.9546444894016917,0.2636073172230204,True,91.78834461108737,453.67073928686096,0.02574102964118565,72.37739892559303,0.11511687756382694,0.7587235233764535,0.005108169328286621,0.005108169328286621,117.12738536651707,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0412764766235463,False,False,21.700000000000003,21.6,21.700000000000003,18.5,32.0,16.400000000000002,0,88.39787520353624,2.011095716311047,0.99,s4_narrow_passage_easy,M6,30,3.4,1.4,1.8,0.65
True,15.700000000000001,0.947652511559482,0.3314506881425139,False,91.49705072131633,472.46876209832095,0.02002080083203328,72.41041825538791,0.11510970212984889,0.7587296252847535,0.0049617666677936,0.0049617666677936,117.11208376321167,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0412703747152463,False,True,21.5,21.5,21.5,18.45,32.0,16.35,0,89.2553817288034,2.0121530023951624,0.995,s4_narrow_passage_easy,M6,31,3.4,1.4,1.8,0.65
True,15.700000000000001,0.8905613803993941,0.31249419575051446,False,91.44805372333654,461.9485166843848,0.0358814352574103,72.36509226859444,0.10573902183866567,0.7650534937354186,0.0081245572461503,0.0081245572461503,117.18698161477508,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.034946506264581,False,True,21.75,21.55,21.75,18.55,32.0,16.35,0,90.05648033996991,2.0081036816943287,1.0,s4_narrow_passage_easy,M6,32,3.4,1.4,1.8,0.65
False,15.8,0.8346947950729753,0.2538343449616254,True,91.31944185088885,452.9474184739981,0.027561102444097763,72.37275299520265,0.11478147556006935,0.7589330940763738,0.005483602498548385,0.005483602498548385,117.10800879042512,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.041066905923626,False,False,22.0,21.75,22.0,18.55,32.0,16.25,0,88.2485794206242,2.00930944261398,0.99,s4_narrow_passage_easy,M6,33,3.4,1.4,1.8,0.65
True,15.65,0.9311863163601681,0.28275204908893825,False,91.49016056976315,464.14762169228214,0.031461258450338016,72.37380571845594,0.11512200906747098,0.7587175309889281,0.004990520561618666,0.004990520561618666,117.05769173720654,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0412824690110716,False,True,21.8,21.5,21.8,18.45,32.0,16.400000000000002,0,88.4017831188445,2.012653470704473,0.99,s4_narrow_passage_easy,M6,34,3.4,1.4,1.8,0.65
True,15.850000000000001,0.9723840726016193,0.4260350583002361,False,91.36944036275315,477.6202411242725,0.015340613624544981,72.48166466550093,0.11488044563483531,0.7588691989554955,0.005314401633048667,0.005314401633048667,117.3451436836871,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0411308010445044,False,True,22.3,21.700000000000003,22.3,18.55,32.0,16.2,0,91.59522513270569,2.007455248469048,0.995,s4_narrow_passage_easy,M6,35,3.4,1.4,1.8,0.65
False,15.5,0.9277322537406367,0.25518709668365175,True,91.79297408092883,451.3663660981511,0.036661466458658344,72.3183230376081,0.10579963618406957,0.7650140091712897,0.010020212513235512,0.010020212513235512,117.19831091571851,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.03498599082871,False,False,21.950000000000003,21.700000000000003,21.950000000000003,18.45,32.0,16.55,0,87.14150897241696,2.0123122797403656,0.995,s4_narrow_passage_easy,M6,36,3.4,1.4,1.8,0.65
True,15.850000000000001,0.9642875050858404,0.3479825792527798,False,91.76978134979981,466.6063799892988,0.02470098803952158,72.51230312507187,0.11509808392099961,0.7587306765810536,0.005390913569609582,0.005390913569609582,117.49287887628752,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.041269323418946,False,True,21.6,21.5,21.6,18.6,32.0,16.2,0,90.86834138564147,2.0069988572897675,0.995,s4_narrow_passage_easy,M6,37,3.4,1.4,1.8,0.65
True,15.700000000000001,0.8017996807904813,0.45166727905915655,False,90.68701262650276,432.77345774494904,0.036401456058242326,72.27950328377685,0.11165287276553797,0.7610790554510563,0.003658431341672639,0.003658431341672639,117.08659200584616,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0389209445489436,False,True,22.0,21.700000000000003,22.0,18.6,32.0,16.35,0,88.37370068217413,2.0124859954412937,0.995,s4_narrow_passage_easy,M6,38,3.4,1.4,1.8,0.65
True,15.75,0.9577211125002401,0.30782016692401537,False,91.76606412193865,460.6723007155874,0.028341133645345813,72.41725752037227,0.10583157791889718,0.7649827614236645,0.007751202555149252,0.007751202555149252,117.30632335698105,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0350172385763354,False,True,21.75,21.650000000000002,21.75,18.55,32.0,16.3,0,89.70062146888364,2.0090878307246913,0.995,s4_narrow_passage_easy,M6,39,3.4,1.4,1.8,0.65
True,16.3,1.0544291396336138,0.48840419397774804,False,90.33870031516975,464.3702430768983,0.0062402496099844,72.47842804279588,0.11193606399025852,0.7608849441779348,0.006595896656668014,0.006595896656668014,117.35542283125656,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.039115055822065,False,True,21.8,21.700000000000003,21.8,18.95,32.0,15.75,0,95.81384453141074,1.9914340388877059,0.98,s4_narrow_passage_easy,M7,10,3.4,1.4,1.8,0.65
False,16.1,1.040766442305483,0.27405636837202557,True,90.10473387000798,444.40004878434587,0.005980239209568383,72.3950044680795,0.10571624000764122,0.7650588936076721,0.01164720667939234,0.01164720667939234,116.8938754633023,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0349411063923277,False,False,22.05,21.85,22.05,18.75,32.0,15.950000000000001,0,91.32341220868977,2.000542977353375,0.985,s4_narrow_passage_easy,M7,11,3.4,1.4,1.8,0.65
True,16.2,1.06449847511655,0.5134983506049166,False,90.26355094929288,466.70070588846005,0.007280291211648466,72.45698795847063,0.10943860078807675,0.7625704211464415,0.0072283085734874825,0.0072283085734874825,117.21754461592319,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0374295788535584,False,True,22.150000000000002,21.650000000000002,22.150000000000002,18.85,32.0,15.850000000000001,0,94.95160203593265,1.9952566778318863,0.985,s4_narrow_passage_easy,M7,12,3.4,1.4,1.8,0.65
False,15.65,1.0323982784657977,0.2532526542405098,True,90.04961070928414,366.83917846566555,0.0046801872074883,72.3824789574657,0.11512085197918336,0.7587298713345381,0.005882616436341741,0.005882616436341741,116.02113045298992,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0412701286654618,False,False,22.25,21.950000000000003,22.25,18.6,32.0,16.400000000000002,0,85.83026207716208,2.009378190298472,1.0,s4_narrow_passage_easy,M7,13,3.4,1.4,1.8,0.65
False,15.75,1.0640908898799442,0.2551685814678384,True,90.78334279232128,440.1222162285854,0.0015600624024961,72.39061750127532,0.10571898726268396,0.7650599273618477,0.009865189270954621,0.009865189270954621,117.00031479744435,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.034940072638152,False,False,22.150000000000002,21.8,22.150000000000002,18.650000000000002,32.0,16.3,0,89.77191119470022,2.0050338073940486,0.985,s4_narrow_passage_easy,M7,14,3.4,1.4,1.8,0.65
True,16.25,1.079990383902683,0.4826388890786018,False,90.78844815167581,470.3780515089469,0.0039001560062402497,72.45676852556628,0.11261886723519055,0.7604229951716713,0.006258790982251387,0.006258790982251387,117.6236050425278,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0395770048283284,False,True,22.0,21.650000000000002,22.0,18.900000000000002,32.0,15.8,0,95.43587254324835,1.9937305719033254,0.97,s4_narrow_passage_easy,M7,15,3.4,1.4,1.8,0.65
True,16.1,1.0490084934800876,0.3911267087803959,False,90.45862130316712,465.74013262945016,0.0,72.4691415897061,0.10599602302517885,0.7648816988396122,0.008223761665103963,0.008223761665103963,117.34191396969737,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0351183011603875,False,True,22.450000000000003,21.85,22.450000000000003,18.8,32.0,15.950000000000001,0,93.40480740852854,1.9989500633295836,0.99,s4_narrow_passage_easy,M7,16,3.4,1.4,1.8,0.65
True,16.25,1.0588135932453504,0.5272854660775346,False,90.99980398434978,464.88887723194244,0.0,72.4940105159167,0.10731591498462188,0.7640077107510787,0.0074749201428531056,0.0074749201428531056,117.71468192102927,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.035992289248921,False,True,21.650000000000002,21.650000000000002,21.650000000000002,18.900000000000002,32.0,15.8,0,94.9422431052771,1.9937948900151161,0.975,s4_narrow_passage_easy,M7,17,3.4,1.4,1.8,0.65
True,16.2,1.0788805655599094,0.43072684989025045,False,90.48243363045873,468.5443560223856,0.0078003120124804995,72.55283124628428,0.10586724698905457,0.7649582756275155,0.0052644230262911046,0.0052644230262911046,117.33623155093763,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0350417243724843,False,True,22.450000000000003,21.650000000000002,22.450000000000003,18.85,32.0,15.850000000000001,0,94.47158563015633,1.9963524285109537,0.98,s4_narrow_passage_easy,M7,18,3.4,1.4,1.8,0.65
True,15.8,0.9493954214712161,0.3285095860205031,False,90.88943659350002,453.92038458880126,0.0039001560062402497,72.41326122182814,0.1151090165327562,0.7587378969757282,0.005864620932294566,0.005864620932294566,117.43839826569932,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0412621030242715,False,True,21.900000000000002,21.700000000000003,21.900000000000002,18.75,32.0,16.25,0,92.20918997256202,2.000398129809408,0.98,s4_narrow_passage_easy,M7,19,3.4,1.4,1.8,0.65
True,16.2,1.0612788705933673,0.3617106961655027,False,90.53289459019959,460.3170644253487,0.004420176807072283,72.4940139895281,0.10609969461373288,0.7648072078264198,0.007579205643930801,0.007579205643930801,117.33158339899683,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.03519279217358,False,True,21.950000000000003,21.950000000000003,21.950000000000003,18.85,32.0,15.850000000000001,0,93.38800528647387,1.9968137991623562,0.98,s4_narrow_passage_easy,M7,20,3.4,1.4,1.8,0.65
True,16.150000000000002,0.9996053372599367,0.3470042945387077,False,90.51385085556642,455.37580024698536,0.014040561622464899,72.52024098954791,0.11508797485267841,0.7587525929386795,0.006282021775288113,0.006282021775288113,117.32551612823525,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0412474070613205,False,True,21.900000000000002,21.8,21.900000000000002,18.900000000000002,32.0,15.9,0,94.05790184577789,1.9945063979387874,0.975,s4_narrow_passage_easy,M7,21,3.4,1.4,1.8,0.65
False,15.700000000000001,1.060756629026332,0.25340642126458485,True,90.86994619287883,371.2320770015733,0.004420176807072283,72.44774219534422,0.1057675929401576,0.7650108864305111,0.011780119903135667,0.011780119903135667,116.79401881596436,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.034989113569489,False,False,22.3,22.0,22.3,18.650000000000002,32.0,16.35,0,86.90019072273311,2.0072233153160854,1.0,s4_narrow_passage_easy,M7,22,3.4,1.4,1.8,0.65
True,16.150000000000002,1.0360007190722564,0.42432745278685735,False,90.50354091644584,461.23297597946146,0.0,72.41991198976567,0.1078484758884667,0.7636451847576753,0.008445872122035751,0.008445872122035751,117.29210070091435,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0363548152423245,False,True,22.05,21.6,22.05,18.8,32.0,15.9,0,93.58796979717447,1.997779886876736,0.98,s4_narrow_passage_easy,M7,23,3.4,1.4,1.8,0.65
True,16.150000000000002,1.0827792013297257,0.41245714785576415,False,90.58165713021745,467.3191432236756,0.0,72.53524835816985,0.10603576539397419,0.7648340416213752,0.007740375908681535,0.007740375908681535,117.34069068726109,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0351659583786246,False,True,22.75,21.85,22.75,18.8,32.0,15.9,0,93.90684724465581,1.997767136690865,0.985,s4_narrow_passage_easy,M7,24,3.4,1.4,1.8,0.65
True,16.150000000000002,1.061832368554302,0.4538579680973893,False,90.58515944850257,470.94754896119605,0.0020800832033281333,72.56777862613917,0.11488362014472801,0.7588845321208212,0.0059722676189195,0.0059722676189195,117.29622316700534,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0411154678791785,False,True,22.400000000000002,21.6,22.400000000000002,18.8,32.0,15.9,0,94.14840667430133,1.9977313187475447,0.99,s4_narrow_passage_easy,M7,25,3.4,1.4,1.8,0.65
True,16.150000000000002,1.063111484721646,0.33492249197251694,False,90.70814875814831,457.79216004326855,0.00078003120124805,72.46344130951353,0.10585985117127751,0.7649766519027539,0.007645854637733663,0.007645854637733663,117.40250149182036,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.035023348097246,False,True,21.85,21.8,21.85,18.8,32.0,15.9,0,92.51142831846273,1.9993376117534873,0.99,s4_narrow_passage_easy,M7,26,3.4,1.4,1.8,0.65
True,16.150000000000002,1.0711500607685198,0.4250345271166077,False,90.2633475986791,466.58535383141424,0.0075403016120644826,72.54658906960742,0.10599573046802635,0.7648575728739098,0.007784900586930011,0.007784900586930011,117.10242374961359,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.03514242712609,False,True,22.85,21.950000000000003,22.85,18.8,32.0,15.9,0,94.15362332750472,1.997186707573722,0.985,s4_narrow_passage_easy,M7,27,3.4,1.4,1.8,0.65
True,16.2,1.042460589705278,0.5201830282284614,False,90.36203339511133,462.7326507357126,0.004160166406656267,72.52069244535909,0.10646262823867542,0.764584229274894,0.007387618163590635,0.007387618163590635,117.29760397537355,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.035415770725106,False,True,21.75,21.650000000000002,21.75,18.85,32.0,15.850000000000001,0,95.13492303044706,1.9945949769322902,0.98,s4_narrow_passage_easy,M7,28,3.4,1.4,1.8,0.65
False,15.65,1.0768135497289175,0.25672552649582864,True,90.29493758787531,374.6619198989055,0.005200208008320333,72.36914220203111,0.11510591086722098,0.7587292893500622,0.006064814525933407,0.006064814525933407,116.29673260025126,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0412707106499375,False,False,22.3,22.0,22.3,18.650000000000002,32.0,16.400000000000002,0,86.49372287110722,2.0069964286015143,1.0,s4_narrow_passage_easy,M7,29,3.4,1.4,1.8,0.65
False,16.05,1.0857326543415193,0.2661459441161154,True,90.71938217478896,448.2892785508239,0.002860114404576183,72.64537627120659,0.11512878979391195,0.7587036253275036,0.00605318377454675,0.00605318377454675,117.06187513913969,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.041296374672496,False,False,21.900000000000002,21.85,21.900000000000002,18.75,32.0,16.0,0,91.10150629764387,2.001146172374864,0.985,s4_narrow_passage_easy,M7,30,3.4,1.4,1.8,0.65
True,16.05,1.0735688762557154,0.309320278556518,False,90.44896202581353,456.9542235823793,0.0,72.42468582609325,0.11500927634685469,0.7588054950256113,0.005683811551798495,0.005683811551798495,117.02866799147372,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0411945049743885,False,True,21.900000000000002,21.700000000000003,21.900000000000002,18.7,32.0,16.0,0,91.33786991727646,2.0033184256517793,0.99,s4_narrow_passage_easy,M7,31,3.4,1.4,1.8,0.65
True,16.0,1.0266716090785732,0.3232257880057863,False,90.5092320255762,449.62506637223265,0.009880395215808632,72.37805637817185,0.10578607207606067,0.7650309771318348,0.007339666792455199,0.007339666792455199,117.17483172738986,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.034969022868165,False,True,22.150000000000002,21.75,22.150000000000002,18.8,32.0,16.05,0,92.84843549631204,1.9981563813012213,0.975,s4_narrow_passage_easy,M7,32,3.4,1.4,1.8,0.65
False,16.150000000000002,0.9878696198916135,0.25212223543141893,True,90.22696874550127,437.3781801797617,0.00858034321372855,72.42386072912743,0.10587524416060283,0.7649683648687713,0.010107913740183069,0.010107913740183069,117.04333743297849,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0350316351312285,False,False,22.35,22.0,22.35,18.85,32.0,15.9,0,91.34294745917057,1.9981598127011964,0.985,s4_narrow_passage_easy,M7,33,3.4,1.4,1.8,0.65
True,16.05,1.0535674840554319,0.28660769199406183,False,90.30021867126389,451.07772515272745,0.006760270410816433,72.42809512263567,0.11505181018864886,0.7587808395504482,0.005796901210007914,0.005796901210007914,116.96259137556473,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0412191604495518,False,True,22.1,21.900000000000002,22.1,18.75,32.0,16.0,0,91.02611866585346,2.002139942661888,0.985,s4_narrow_passage_easy,M7,34,3.4,1.4,1.8,0.65
