success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed,speed_scale,t_pred,variant
False,11.75,inf,0.5714406162744092,True,143.58471025372995,0.05459413309001831,0.15834027199555925,283.39145882843087,0.31695242435143134,2.2576290212575176,2.065349599725551,2.4185245734777,217.3415086740587,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5423709787424822,False,False,60.0,60.0,60.0,9.8,60.0,48.300000000000004,0,283.3914801445022,0.5423709468730666,0.0,s6_fast_target,M7,12,0.65,0.7,c_like
False,11.75,inf,0.5824846996925392,True,142.98317176053897,0.0438121572792919,0.15667499306133778,283.5503906877268,0.3174550495161504,2.257700365573308,2.0656118791416582,2.4187815947060547,216.95852058144644,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5422996344266919,False,False,60.0,60.0,60.0,9.75,60.0,48.300000000000004,0,283.67674000912876,0.5422432697238782,0.0,s6_fast_target,M7,13,0.65,0.7,c_like
False,11.65,inf,0.5690817514125391,True,143.56553275379255,0.046941162964485875,0.15473216763807937,283.406882702269,0.3170009357604491,2.257635763063598,2.065374793856888,2.418549199772286,217.35247265062742,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5423642369364017,False,False,60.0,60.0,60.0,9.850000000000001,60.0,48.400000000000006,0,283.4188396340007,0.5423591469538288,0.0,s6_fast_target,M7,14,0.65,0.7,c_like
False,11.9,inf,0.5699930360008741,True,144.19735582687323,0.06416824505120397,0.16069941715237301,283.6747589939827,0.3178502670236021,2.257755166172357,2.0658159669038847,2.4189822237378413,217.68484825493707,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5422448338276427,False,False,60.0,60.0,60.0,9.9,60.0,48.150000000000006,0,283.900456640393,0.5421530782825871,0.0,s6_fast_target,M7,15,0.65,0.7,c_like
False,11.75,inf,0.5703651824940325,True,143.34619352750622,0.043150792143291934,0.1572300860394116,283.72446254487147,0.318008579175788,2.257776649061092,2.0658970240889514,2.4190620507386638,217.1765352629089,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5422233509389076,False,False,60.0,60.0,60.0,9.8,60.0,48.300000000000004,0,283.9897933689487,0.5421200214732139,0.0,s6_fast_target,M7,16,0.65,0.7,c_like
False,11.950000000000001,inf,0.5683221555499725,True,144.16123261625904,0.039484953845607025,0.15931168470718846,285.6044441346209,0.3238996641298259,2.258127863156106,2.0683429217042306,2.4214911121145173,217.748686873649,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5418721368438937,False,False,60.0,60.0,60.0,10.05,60.0,48.1,0,286.96552802368865,0.5422069120661372,0.0,s6_fast_target,M7,17,0.65,0.7,c_like
False,11.8,inf,0.5685151650083259,True,143.42313683046117,0.041540470268023696,0.15639744657230087,283.3967483312017,0.31696909656280625,2.2576313991961605,2.0653583282109147,2.418533110748158,217.3169332630709,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5423686008038393,False,False,60.0,60.0,60.0,9.9,60.0,48.25,0,283.4009391121724,0.5423665618900004,0.0,s6_fast_target,M7,18,0.65,0.7,c_like
False,11.8,inf,0.5731364044215608,True,143.52038022980312,0.04813215273418017,0.15972800444074384,283.40228594439606,0.31698654975324403,2.257633879740597,2.0653674544792033,2.4185420373715303,217.3456629688332,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5423661202594028,False,False,60.0,60.0,60.0,9.850000000000001,60.0,48.25,0,283.4108339669292,0.5423620229274224,0.0,s6_fast_target,M7,19,0.65,0.7,c_like
False,11.850000000000001,inf,0.5638780127543604,True,143.95232744902768,0.06603399234070337,0.15861781848459616,283.7887879380165,0.31821260825250125,2.257802200682248,2.065998932891049,2.4191623281648518,217.49099037577363,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5421977993177518,False,False,60.0,60.0,60.0,9.8,60.0,48.2,0,284.10290187621035,0.5420866325123725,0.0,s6_fast_target,M7,20,0.65,0.7,c_like
False,11.75,inf,0.5733573728946016,True,143.84838967903448,0.044237581369857955,0.1569525395503747,283.3945665089459,0.3169621838821801,2.25763035943787,2.065354648545805,2.4185295057676592,217.54431250142068,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5423696405621299,False,False,60.0,60.0,60.0,9.950000000000001,60.0,48.300000000000004,0,283.3969669188146,0.5423686679724553,0.0,s6_fast_target,M7,21,0.65,0.7,c_like
False,11.75,inf,0.5686889000297957,True,143.75923795159517,0.040660324461880566,0.15570358034970858,283.4041708632562,0.31699240423419917,2.2576345781331493,2.0653703645469395,2.418544869671224,217.5412873956164,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5423654218668506,False,False,60.0,60.0,60.0,9.950000000000001,60.0,48.300000000000004,0,283.41402824247035,0.5423612160172684,0.0,s6_fast_target,M7,22,0.65,0.7,c_like
False,11.700000000000001,inf,0.5723973035922236,True,143.4459483301234,0.0485095553071992,0.15709131279489313,283.391472654193,0.31695246468557364,2.257629022023576,2.0653496152085276,2.4185245880438915,217.29886031115095,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5423709779764239,False,False,60.0,60.0,60.0,9.850000000000001,60.0,48.35,0,283.3914984166357,0.5423709604850455,0.0,s6_fast_target,M7,23,0.65,0.7,c_like
False,11.75,inf,0.5797071053203565,True,143.3793212581439,0.03884486525060356,0.15611990008326396,283.3991537701094,0.31697668428383907,2.257632488205808,2.0653623079431567,2.418537004367399,217.2813975702906,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.542367511794192,False,False,60.0,60.0,60.0,9.9,60.0,48.300000000000004,0,283.4052506867221,0.5423645291611157,0.0,s6_fast_target,M7,24,0.65,0.7,c_like
False,11.75,inf,0.5762929306737818,True,143.2899972296296,0.04117075782059454,0.1555648071051901,283.39284736324265,0.3169568079862171,2.257629657876999,2.0653519076711446,2.4185268319195874,217.237401225795,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5423703421230006,False,False,60.0,60.0,60.0,9.9,60.0,48.300000000000004,0,283.3939777681914,0.542369729051049,0.0,s6_fast_target,M7,25,0.65,0.7,c_like
False,11.700000000000001,inf,0.555664029475907,True,143.5960718647993,0.04040130280897714,0.15487094088259784,283.3956022357903,0.3169654862057814,2.2576308879936273,2.0653564423783446,2.4185312665460854,217.42834529314285,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5423691120063725,False,False,60.0,60.0,60.0,9.9,60.0,48.35,0,283.39889417725647,0.542367492003219,0.0,s6_fast_target,M7,26,0.65,0.7,c_like
False,11.75,inf,0.5699873125677074,True,143.4735820019063,0.05214358511232464,0.15917291146266999,283.39214192504477,0.3169545816190345,2.2576293357175,2.0653507368375097,2.4185256863295024,217.26802653724755,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5423706642824997,False,False,60.0,60.0,60.0,9.8,60.0,48.300000000000004,0,283.39271033573567,0.5423703421482278,0.0,s6_fast_target,M7,27,0.65,0.7,c_like
False,11.75,inf,0.5621392020999176,True,143.7587513999092,0.0565432190584568,0.15972800444074384,283.3931942633848,0.3169578695550948,2.2576297607016964,2.0653524085912003,2.4185273166763097,217.47389152742966,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5423702392983034,False,False,60.0,60.0,60.0,9.850000000000001,60.0,48.300000000000004,0,283.3945347118935,0.5423697133133739,0.0,s6_fast_target,M7,28,0.65,0.7,c_like
False,11.8,inf,0.567583506062652,True,143.65373480177496,0.05173092912164109,0.1613932833749653,283.3937026820004,0.3169595033200156,2.2576300415959247,2.0653533179950183,2.4185282112491886,217.41679484012587,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5423699584040751,False,False,60.0,60.0,60.0,9.850000000000001,60.0,48.25,0,283.3955062713681,0.5423690242917695,0.0,s6_fast_target,M7,29,0.65,0.7,c_like
False,11.8,inf,0.5758289362439271,True,143.70668478091224,0.044455230283217365,0.15834027199555925,283.39145063803096,0.31695239827733784,2.2576290171313347,2.0653495856151074,2.418524559643612,217.44823709193918,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5423709828686651,False,False,60.0,60.0,60.0,9.950000000000001,60.0,48.25,0,283.391464968497,0.542370956805287,0.0,s6_fast_target,M7,30,0.65,0.7,c_like
False,11.700000000000001,inf,0.5637736190154802,True,143.25539048386952,0.057263581233494315,0.16000555092978075,283.39143920351523,0.3169523616650828,2.2576290110085373,2.0653495654256595,2.4185245397639354,217.13985113743877,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5423709889914625,False,False,60.0,60.0,60.0,9.75,60.0,48.35,0,283.39144338737066,0.5423709687826646,0.0,s6_fast_target,M7,31,0.65,0.7,c_like
False,11.850000000000001,inf,0.6006611276329422,True,143.58823222203057,0.04308967115345097,0.15736885928393005,298.8090620976498,0.34193464411072433,2.252842149965215,2.0677881966201026,2.420962995556824,217.30881219227672,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5471578500347847,False,False,60.0,60.0,60.0,9.850000000000001,60.0,48.2,0,299.0651013723309,0.5471821026867306,0.0,s6_fast_target,M7,32,0.65,0.7,c_like
False,11.850000000000001,inf,0.5804937504900115,True,143.57461932576362,0.0436999364368887,0.1572300860394116,283.39261148615384,0.3169560653135144,2.2576295530742927,2.0653515201106982,2.418526452960476,217.3002687049369,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5423704469257071,False,False,60.0,60.0,60.0,9.850000000000001,60.0,48.2,0,283.393557491155,0.5423699169953388,0.0,s6_fast_target,M7,33,0.65,0.7,c_like
False,11.65,inf,0.5731402616363734,True,143.5018791707849,0.0506172800392614,0.15611990008326396,285.35510097395445,0.32313679872890966,2.2581303580068988,2.068087084640076,2.4212348965414447,217.29335040826436,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5418696419931011,False,False,60.0,60.0,60.0,9.75,60.0,48.400000000000006,0,286.61063766785793,0.5421093438266996,0.0,s6_fast_target,M7,34,0.65,0.7,c_like
False,11.8,inf,0.5757725008384964,True,143.68297817467837,0.050815879273109675,0.16000555092978075,283.4027054540814,0.31698763937322133,2.2576336871172415,2.0653676331025372,2.4185421903214723,217.4230940529226,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5423663128827583,False,False,60.0,60.0,60.0,9.8,60.0,48.25,0,283.41111469083035,0.5423646381408205,0.0,s6_fast_target,M7,35,0.65,0.7,c_like
False,11.9,inf,0.5709784135256238,True,143.54543680309982,0.04411705548490966,0.1582014987510408,283.40172893476324,0.31698479521098677,2.25763363224463,2.0653665391929747,2.418541142232596,217.3573918416471,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5423663677553696,False,False,60.0,60.0,60.0,9.9,60.0,48.150000000000006,0,283.40984097156115,0.5423624677690603,0.0,s6_fast_target,M7,36,0.65,0.7,c_like
False,11.9,inf,0.5793681297538869,True,143.84262604662442,0.03532060287134335,0.15806272550652234,283.393394024539,0.316958524514371,2.2576298930340246,2.0653527954571143,2.418527699458144,217.597281405721,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5423701069659752,False,False,60.0,60.0,60.0,10.05,60.0,48.150000000000006,0,283.3949423932823,0.5423693464358935,0.0,s6_fast_target,M7,37,0.65,0.7,c_like
False,11.700000000000001,inf,0.566804363209136,True,143.60019844513022,0.05474011959650042,0.15861781848459616,283.39319276424476,0.316957864632093,2.2576297597532755,2.065352405743549,2.418527313957355,217.30527317841546,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5423702402467243,False,False,60.0,60.0,60.0,9.8,60.0,48.35,0,283.39453161426644,0.5423697220330586,0.0,s6_fast_target,M7,38,0.65,0.7,c_like
False,11.9,inf,0.5769487468080743,True,143.92139579267663,0.055871444765653755,0.15750763252844852,283.4488320651442,0.3171335917569154,2.2576550088120975,2.0654445562034307,2.4186175297199948,217.42899971631778,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5423449911879024,False,False,60.0,60.0,60.0,9.850000000000001,60.0,48.150000000000006,0,283.49445575951927,0.542322879655996,0.0,s6_fast_target,M7,39,0.65,0.7,c_like
False,11.75,inf,0.5702428271689204,True,144.3759978483465,0.05108353342900125,0.16347488204274216,280.2974237383334,0.3108054321270625,2.2040427116644588,2.003250266005802,2.507785859021281,217.92125318932216,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5959572883355411,False,False,60.0,60.0,60.0,9.850000000000001,60.0,48.300000000000004,0,280.29847240141584,0.5959565401251313,0.0,s6_fast_target,M7,10,0.65,1.0,c_like
False,11.65,inf,0.5690798770519636,True,143.8400192124853,0.0685361162291017,0.15875659172911463,280.29830234557437,0.3108080583697553,2.2040430653314798,2.0032516765094313,2.50778719305261,217.38919071151702,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5959569346685201,False,False,60.0,60.0,60.0,9.65,60.0,48.400000000000006,0,280.2999469129951,0.5959562066254921,0.0,s6_fast_target,M7,11,0.65,1.0,c_like
False,11.65,inf,0.571060306398732,True,144.1033591109061,0.05407248727777864,0.16028309741881766,280.2961981120721,0.31080165317888125,2.2040420209472145,2.0032480305976335,2.5077837079401113,217.69560242228968,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5959579790527854,False,False,60.0,60.0,60.0,9.75,60.0,48.400000000000006,0,280.2962038645804,0.5959579509827481,0.0,s6_fast_target,M7,12,0.65,1.0,c_like
False,11.65,inf,0.5828751740230318,True,143.50021254015857,0.043574499540028774,0.15834027199555925,280.4248607546795,0.31119840010113214,2.2041123832677343,2.003479929496426,2.5080071416497294,217.31170154626557,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5958876167322655,False,False,60.0,60.0,60.0,9.700000000000001,60.0,48.400000000000006,0,280.5326312082959,0.5958259069056193,0.0,s6_fast_target,M7,13,0.65,1.0,c_like
False,11.600000000000001,inf,0.5686914167565569,True,144.0836642003678,0.04647596173847284,0.1562586733277824,280.31076748942934,0.3108461805891007,2.204049534837563,2.0032736592613296,2.5078082640287933,217.7060795091702,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5959504651624368,False,False,60.0,60.0,60.0,9.850000000000001,60.0,48.45,0,280.32242674814273,0.5959446349627247,0.0,s6_fast_target,M7,14,0.65,1.0,c_like
False,11.75,inf,0.5696991441532326,True,144.7163155764529,0.06356644941983604,0.16278101582014987,280.5175988599602,0.3114864538488498,2.2041638102560017,2.003648239082256,2.5081702139959474,218.03960749266435,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5958361897439981,False,False,60.0,60.0,60.0,9.850000000000001,60.0,48.300000000000004,0,280.70459401104847,0.5957337557880819,0.0,s6_fast_target,M7,15,0.65,1.0,c_like
False,11.65,inf,0.5707862732529569,True,143.86138016879815,0.04290919560251783,0.15917291146266999,280.57038705271754,0.3116511749803962,2.204193290635309,2.00374440268663,2.5082637250260285,217.52761075216276,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5958067093646906,False,False,60.0,60.0,60.0,9.75,60.0,48.400000000000006,0,280.80301215028913,0.5956828481807759,0.0,s6_fast_target,M7,16,0.65,1.0,c_like
False,11.850000000000001,inf,0.569184105876861,True,144.6567485223533,0.039180638825715444,0.1611157368859284,287.08905820428106,0.329045013154722,2.202898194064994,2.0082793274687876,2.5127918101514024,218.0845891047365,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5971018059350057,False,False,60.0,60.0,60.0,10.0,60.0,48.2,0,288.8309087730905,0.5982025865869126,0.0,s6_fast_target,M7,17,0.65,1.0,c_like
False,11.700000000000001,inf,0.5693396371111265,True,143.93701226769144,0.04131749878569871,0.15806272550652234,280.2998016143516,0.3108127217913388,2.2040439794737456,2.003254504902501,2.507789927067835,217.66784227309395,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5959560205262542,False,False,60.0,60.0,60.0,9.850000000000001,60.0,48.35,0,280.30279584245164,0.5959541717814879,0.0,s6_fast_target,M7,18,0.65,1.0,c_like
False,11.700000000000001,inf,0.5727819032936974,True,144.03979264487728,0.04792430476245005,0.16153205661948378,280.3043042763971,0.3108265395319775,2.20404639985245,2.0032625586125916,2.5077976600531207,217.69992294846526,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5959536001475496,False,False,60.0,60.0,60.0,9.8,60.0,48.35,0,280.3110053188855,0.5959495846131735,0.0,s6_fast_target,M7,19,0.65,1.0,c_like
False,11.700000000000001,inf,0.5641543485652483,True,144.47403191626472,0.0659844194726573,0.16069941715237301,280.60416616364506,0.3117550764890027,2.2042091936538237,2.003801940991647,2.508319260431073,217.84507089144063,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5957908063461761,False,False,60.0,60.0,60.0,9.8,60.0,48.35,0,280.8627297371417,0.5956620938525937,0.0,s6_fast_target,M7,20,0.65,1.0,c_like
False,11.65,inf,0.5729245359624073,True,144.36728914245066,0.0439094720704299,0.15875659172911463,280.2994715006183,0.3108116340048616,2.2040436741845086,2.003253740987115,2.50778917209749,217.89803035540473,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5959563258154912,False,False,60.0,60.0,60.0,9.9,60.0,48.400000000000006,0,280.3020568954047,0.5959551178353276,0.0,s6_fast_target,M7,21,0.65,1.0,c_like
False,11.700000000000001,inf,0.5678558819012747,True,144.27698231216343,0.04020536727907607,0.15750763252844852,280.3086143812973,0.3108395999711868,2.2040484277152537,2.0032698760160588,2.507804638774511,217.89435742806006,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5959515722847462,False,False,60.0,60.0,60.0,9.950000000000001,60.0,48.35,0,280.31855416030066,0.5959465811283918,0.0,s6_fast_target,M7,22,0.65,1.0,c_like
False,11.600000000000001,inf,0.5720747324700914,True,143.96536212546903,0.04812335899816023,0.15875659172911463,280.29630153134934,0.31080196427326295,2.2040420658615605,2.003248201097514,2.5077838696601655,217.65308806439117,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5959579341384393,False,False,60.0,60.0,60.0,9.8,60.0,48.45,0,280.2963810702837,0.5959578914963463,0.0,s6_fast_target,M7,23,0.65,1.0,c_like
False,11.65,inf,0.580320947904657,True,143.90069286662916,0.03862026200108134,0.1579239522620039,280.3019365036713,0.31081928421607036,2.204045146191791,2.0032583494137284,2.507793621374656,217.6369945343388,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5959548538082089,False,False,60.0,60.0,60.0,9.850000000000001,60.0,48.400000000000006,0,280.3067087758367,0.5959519004865673,0.0,s6_fast_target,M7,24,0.65,1.0,c_like
False,11.65,inf,0.5758547170493458,True,143.80871183955142,0.040877007439518484,0.1572300860394116,280.2970368087014,0.3108042431919998,2.2040425005695825,2.003249569742949,2.507785190124157,217.59118249711577,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5959574994304173,False,False,60.0,60.0,60.0,9.850000000000001,60.0,48.400000000000006,0,280.29776371824346,0.5959569511118467,0.0,s6_fast_target,M7,25,0.65,1.0,c_like
False,11.65,inf,0.5549133719074727,True,144.11452593483287,0.04001804514719399,0.1565362198168193,280.2990669088863,0.3108104690369203,2.204043587275043,2.003253194517365,2.5077886695026175,217.78146807291444,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.595956412724957,False,False,60.0,60.0,60.0,9.850000000000001,60.0,48.400000000000006,0,280.3014593432194,0.5959549097814556,0.0,s6_fast_target,M7,26,0.65,1.0,c_like
False,11.65,inf,0.5697265402606012,True,143.99360935663023,0.05168948839274359,0.16097696364140993,280.2965797742763,0.31080283452200325,2.2040422439186216,2.0032487373937604,2.507784389397474,217.62304128584094,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5959577560813782,False,False,60.0,60.0,60.0,9.75,60.0,48.400000000000006,0,280.29691869353553,0.5959574748965053,0.0,s6_fast_target,M7,27,0.65,1.0,c_like
False,11.700000000000001,inf,0.5618605986742595,True,144.27830619810172,0.05610104695023004,0.1613932833749653,280.29816179914394,0.3108076333700883,2.2040430006502136,2.003251439840074,2.507786967970185,217.82840561695997,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5959569993497862,False,False,60.0,60.0,60.0,9.8,60.0,48.35,0,280.29970209016153,0.5959563074469614,0.0,s6_fast_target,M7,28,0.65,1.0,c_like
False,11.700000000000001,inf,0.567344426507946,True,144.17420691416632,0.05149454602033811,0.16319733555370525,280.2977105657146,0.31080631159137834,2.204042864975549,2.003250777826831,2.50778635029265,217.772036453762,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.595957135024451,False,False,60.0,60.0,60.0,9.8,60.0,48.35,0,280.29899426783794,0.59595625361103,0.0,s6_fast_target,M7,29,0.65,1.0,c_like
False,11.700000000000001,inf,0.5755033755462826,True,144.22354057009628,0.044023455880657605,0.15986677768526228,280.2961996391386,0.31080165714400104,2.204042020520918,2.0032480316424235,2.507783708758808,217.80090099024204,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5959579794790817,False,False,60.0,60.0,60.0,9.9,60.0,48.35,0,280.2962053072572,0.595957956808819,0.0,s6_fast_target,M7,30,0.65,1.0,c_like
False,11.600000000000001,inf,0.5635228928539529,True,143.77519465142356,0.05693274279004006,0.16167082986400222,280.2962199440013,0.3108017179750593,2.204042028861217,2.003248064475443,2.507783739712602,217.4945499127337,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.595957971138783,False,False,60.0,60.0,60.0,9.700000000000001,60.0,48.45,0,280.2962396646961,0.595957943827373,0.0,s6_fast_target,M7,31,0.65,1.0,c_like
False,11.8,inf,0.6007045156975401,True,144.10621548575938,0.04275396695183826,0.15889536497363307,294.3485497550858,0.33512763873544316,2.199102365540003,2.0056137227874107,2.5101481259911473,217.66245346957658,0,0.0,False,False,False,False,True,False,False,True,True,True,False,0.6008976344599968,False,False,60.0,60.0,60.0,9.850000000000001,60.0,48.25,0,294.85200035684664,0.6010262070616218,0.0,s6_fast_target,M7,32,0.65,1.0,c_like
False,11.75,inf,0.5810773132148389,True,144.08876068955206,0.04354214348251573,0.15931168470718846,280.2969115840133,0.3108038600924063,2.2040424350294345,2.0032493481907543,2.5077849776450405,217.65190369068227,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5959575649705653,False,False,60.0,60.0,60.0,9.850000000000001,60.0,48.300000000000004,0,280.29753743845714,0.5959570677336322,0.0,s6_fast_target,M7,33,0.65,1.0,c_like
False,11.55,inf,0.573225508044723,True,144.04070901025992,0.05040236992435972,0.15764640577296699,280.76925827421775,0.31227642203671296,2.2043051531323012,2.004108313432078,2.5086197940400465,217.6843701309075,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5956948468676986,False,False,60.0,60.0,60.0,9.700000000000001,60.0,48.5,0,281.1769014854106,0.5955044775098756,0.0,s6_fast_target,M7,34,0.65,1.0,c_like
False,11.700000000000001,inf,0.5755091389864773,True,144.19367374497602,0.05058775670211007,0.16167082986400222,280.30496382140956,0.31082794417591186,2.2040457465190935,2.003262364034307,2.5077973824076967,217.76951657504446,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5959542534809064,False,False,60.0,60.0,60.0,9.75,60.0,48.35,0,280.31106226560695,0.5959564027706068,0.0,s6_fast_target,M7,35,0.65,1.0,c_like
False,11.8,inf,0.5704605324612518,True,144.0640453236219,0.04376055292044183,0.16000555092978075,280.30397307545326,0.31082552494492843,2.204046225027812,2.0032619705601147,2.5077970958420677,217.71176814172057,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5959537749721879,False,False,60.0,60.0,60.0,9.850000000000001,60.0,48.25,0,280.31040491602414,0.5959499041427702,0.0,s6_fast_target,M7,36,0.65,1.0,c_like
False,11.8,inf,0.5800508355267036,True,144.35916935566956,0.0349586616805839,0.15972800444074384,280.2974307017679,0.31080544168944674,2.2040426959394157,2.00325025194526,2.5077858432134805,217.94985003743113,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5959573040605841,False,False,60.0,60.0,60.0,10.0,60.0,48.25,0,280.29846339073674,0.5959566581310115,0.0,s6_fast_target,M7,37,0.65,1.0,c_like
False,11.600000000000001,inf,0.5665710176233342,True,144.11592125447996,0.05420190252928988,0.16028309741881766,280.2981503462431,0.3108075978148262,2.204042994007212,2.003251418664349,2.507786947891214,217.6574440809083,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5959570059927879,False,False,60.0,60.0,60.0,9.75,60.0,48.45,0,280.2996804116592,0.59595633264828,0.0,s6_fast_target,M7,38,0.65,1.0,c_like
False,11.75,inf,0.5768938961216274,True,144.4262791119926,0.053248420755305885,0.15917291146266999,280.3266829525639,0.3108954316919358,2.2040587166743717,2.003302981765564,2.5078365443975907,217.78071230642723,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5959412833256281,False,False,60.0,60.0,60.0,9.8,60.0,48.300000000000004,0,280.3521390534763,0.5959256236995373,0.0,s6_fast_target,M7,39,0.65,1.0,c_like
False,11.700000000000001,inf,0.569990550448349,True,144.89304121815775,0.05091182488539995,0.16514016097696363,277.0829493645295,0.30452843298029697,2.1512754122963145,1.9415897949958025,2.5974860867449263,218.27376845604158,0,0.0,False,False,False,False,True,False,False,True,True,True,False,0.6487245877036854,False,False,60.0,60.0,60.0,9.850000000000001,60.0,48.35,0,277.08366138628173,0.6487238964324598,0.0,s6_fast_target,M7,10,0.65,1.3,c_like
False,11.55,inf,0.5688077122091508,True,144.3582948125751,0.0680224361133623,0.16028309741881766,277.08434714241133,0.30453245665883666,2.1512760506186424,1.9415921644393603,2.5974882398933596,217.74474623847806,0,0.0,False,False,False,False,True,False,False,True,True,True,False,0.6487239493813575,False,False,60.0,60.0,60.0,9.65,60.0,48.5,0,277.08604575811665,0.6487231686275743,0.0,s6_fast_target,M7,11,0.65,1.3,c_like
False,11.55,inf,0.5706824686902432,True,144.61921204151471,0.053584001144799956,0.16194837635303913,277.08222744782904,0.3045262548177617,2.151274912629779,1.9415883378835912,2.597484711189599,218.04742619903448,0,0.0,False,False,False,False,True,False,False,True,True,True,False,0.6487250873702206,False,False,60.0,60.0,60.0,9.75,60.0,48.5,0,277.0822610258028,0.6487250476319452,0.0,s6_fast_target,M7,12,0.65,1.3,c_like
False,11.600000000000001,inf,0.5832487699638855,True,144.0147165003299,0.0432674230629941,0.16000555092978075,277.1870197006688,0.30483912886806735,2.151340353524008,1.94179022021928,2.597674242772524,217.66291722041848,0,0.0,False,False,False,False,True,False,False,True,True,True,False,0.6486596464759917,False,False,60.0,60.0,60.0,9.700000000000001,60.0,48.45,0,277.2787181363163,0.6485967640211067,0.0,s6_fast_target,M7,13,0.65,1.3,c_like
False,11.5,inf,0.5683020324974476,True,144.59897156470524,0.04601817250182528,0.1579239522620039,277.09625602081456,0.3045675668735259,2.151282880455309,1.941614262392872,2.597508760254905,218.05745252891757,0,0.0,False,False,False,False,True,False,False,True,True,True,False,0.648717119544691,False,False,60.0,60.0,60.0,9.8,60.0,48.550000000000004,0,277.1077387177161,0.6487108329759659,0.0,s6_fast_target,M7,14,0.65,1.3,c_like
