success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed
False,16.75,0.7403299504999008,0.2660299302981614,True,103.38539911339672,1462.2862008753625,0.06304619225967541,75.62148307381945,0.012053812127481712,0.2566181180783556,0.00419258002491725,0.00419258002491725,140.6341601537787,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433818819216443,False,False,23.05,22.450000000000003,23.05,19.450000000000003,40.0,23.3,0,74.81096524346145,2.5413437788338253,1.0,s4_narrow_passage_medium,M6,20
False,17.0,0.6696524870330578,0.2592440945763704,True,103.5892933765569,1474.6861719183403,0.05867665418227216,74.78079134874146,0.012056946150426935,0.256636500448361,0.004185681115472422,0.004185681115472422,140.87305031344374,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543363499551639,False,False,22.75,22.650000000000002,22.75,19.700000000000003,40.0,23.05,0,74.87278221589303,2.541333384237818,1.0,s4_narrow_passage_medium,M6,21
False,16.5,0.6030809353429534,0.26620978489691605,True,102.83701480234359,1395.2948907370337,0.06117353308364544,74.64736563662372,0.010268484645808944,0.2606770144954051,0.006571919323266247,0.006571919323266247,139.83337723816766,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393229855045947,False,False,22.8,22.700000000000003,22.8,19.35,40.0,23.55,0,74.81170635941265,2.541342720769929,1.0,s4_narrow_passage_medium,M6,22
False,16.400000000000002,0.567431918625559,0.26586031154588746,True,102.6191634799917,1383.604427531218,0.05805243445692884,73.95834508633789,0.010264636862264528,0.26067280502501705,0.006546863666476329,0.006546863666476329,139.47201377263121,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539327194974983,False,False,22.6,22.150000000000002,22.6,19.25,40.0,23.650000000000002,0,74.81306148997353,2.54134322983584,1.0,s4_narrow_passage_medium,M6,23
False,16.150000000000002,0.6657463396606655,0.2422733767064811,True,104.03492538223864,1477.0193624371204,0.06013316687473991,75.30777759686478,0.012057000094989077,0.25662021770764215,0.0041697200148895,0.0041697200148895,140.77200362718003,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543379782292358,False,False,22.900000000000002,22.3,22.900000000000002,19.3,40.0,23.900000000000002,0,74.79843310898652,2.5413435354328087,1.0,s4_narrow_passage_medium,M6,24
False,16.75,0.706805172702986,0.2665410111790343,True,103.44801470216936,1468.3897505972739,0.0626300457761132,75.3386031536343,0.010264607000878041,0.26067606456443304,0.006549925635297323,0.006549925635297323,140.68253490873002,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539323935435567,False,False,22.85,22.85,22.85,19.450000000000003,40.0,23.3,0,74.80113561137388,2.541343602116996,1.0,s4_narrow_passage_medium,M6,25
False,16.8,0.7101167551100402,0.260584418965867,True,103.18078497471241,1472.3850105993833,0.06824802330420308,74.09324407534271,0.01026547737138233,0.26067404785289894,0.006551035007756672,0.006551035007756672,140.5122573867601,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539325952147101,False,False,23.05,22.450000000000003,23.05,19.5,40.0,23.25,0,74.82172037610908,2.541340356836054,1.0,s4_narrow_passage_medium,M6,26
False,16.650000000000002,0.6168391775832254,0.2617126866509759,True,103.18636543411054,1455.06895304152,0.05222638368705784,75.6229599502224,0.012054067830747193,0.256617682306085,0.004189991130415639,0.004189991130415639,140.39648864112615,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543382317693915,False,False,22.900000000000002,22.35,22.900000000000002,19.400000000000002,40.0,23.400000000000002,0,74.80296400304626,2.541343721081921,1.0,s4_narrow_passage_medium,M6,27
False,16.8,0.65513245643115,0.2642159954691741,True,103.0075878952795,1447.4870384765209,0.057220141489804414,73.15069410830331,0.010261578230471186,0.2606624738312031,0.006533657647038831,0.006533657647038831,140.34471906375728,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393375261687967,False,False,22.950000000000003,22.700000000000003,22.950000000000003,19.5,40.0,23.25,0,74.79258345586773,2.5413435134106397,1.0,s4_narrow_passage_medium,M6,28
False,16.650000000000002,0.602291153950872,0.26555338319109767,True,102.28213533212609,1383.8595202454846,0.0597170203911777,75.56375485659514,0.012055574645668832,0.256616231559887,0.004175845792178273,0.004175845792178273,139.416224101281,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543383768440113,False,False,22.700000000000003,22.35,22.700000000000003,19.5,40.0,23.400000000000002,0,74.78970612729279,2.54134139836898,1.0,s4_narrow_passage_medium,M6,29
