success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed,eta_min,sigma_omega
False,19.6,0.9947256007308003,0.25553707909658885,True,98.68666476182129,1493.8733736566974,0.014773200166458594,74.54851113642425,0.01205640996540995,0.25664187055057147,0.004195788395107111,0.004195788395107111,139.62768456299733,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433581294494285,False,False,25.8,25.1,25.8,22.150000000000002,40.0,20.450000000000003,0,74.84233650605573,2.5413315800360294,1.0,s4_narrow_passage_medium,M7,30,0.15,8.0
False,19.450000000000003,0.9981102281074465,0.2658773992116793,True,98.78842849794763,1490.6877179806556,0.011652101539741989,74.16235280670887,0.010265853487579628,0.260674614301033,0.006553641686120373,0.006553641686120373,139.4974920281287,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539325385698967,False,False,25.450000000000003,25.200000000000003,25.450000000000003,21.900000000000002,40.0,20.6,0,74.85658684500952,2.5413320864900415,1.0,s4_narrow_passage_medium,M7,31,0.15,8.0
False,19.700000000000003,0.9945018389531424,0.26443840576605404,True,97.4674731549996,1403.2421023947593,0.016645859342488557,75.2838096015253,0.010262009843231694,0.26065725948268104,0.006541314532610967,0.006541314532610967,138.30856008474,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539342740517319,False,False,26.55,25.700000000000003,26.55,22.200000000000003,40.0,20.35,0,74.89626784928345,2.5413387334001425,1.0,s4_narrow_passage_medium,M7,32,0.15,8.0
False,19.85,0.9698095742760329,0.2629419038966655,True,98.72753063516546,1514.5110245929131,0.0178942987931752,74.77729680804482,0.010268934478623053,0.26067857172363146,0.00657559943333339,0.00657559943333339,139.92404602175995,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393214282763683,False,False,25.5,25.400000000000002,25.5,22.35,40.0,20.200000000000003,0,74.88553435064841,2.5413205725724537,1.0,s4_narrow_passage_medium,M7,33,0.15,8.0
False,19.650000000000002,1.0023182984405479,0.2601812189393397,True,97.48745484539455,1422.8187548750857,0.014148980441115273,73.5866430002822,0.010262491283205404,0.2606659000716369,0.006536219080093301,0.006536219080093301,138.30889094025207,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393340999283627,False,False,26.900000000000002,25.700000000000003,26.900000000000002,22.150000000000002,40.0,20.400000000000002,0,74.88478007094164,2.541336734981652,1.0,s4_narrow_passage_medium,M7,34,0.15,8.0
False,19.650000000000002,1.007229211104512,0.27049828188240604,True,98.31959613437456,1495.8585566816512,0.01768622555139409,75.48421163777243,0.012052019927440703,0.2566492676617434,0.004219380415007989,0.004219380415007989,139.5655356098564,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433507323382565,False,False,25.8,25.3,25.8,22.150000000000002,40.0,20.400000000000002,0,74.93771291452809,2.5412698266111935,1.0,s4_narrow_passage_medium,M7,35,0.15,8.0
False,19.900000000000002,0.9763760538647317,0.2529524398804027,True,97.79406526114418,1449.130154032956,0.019350811485642945,74.75829483536275,0.010268920421272103,0.26067816652805065,0.0065752856701595756,0.0065752856701595756,138.94836109392983,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393218334719494,False,False,26.0,25.75,26.0,22.400000000000002,40.0,20.150000000000002,0,74.88529650810037,2.5413315664453537,1.0,s4_narrow_passage_medium,M7,36,0.15,8.0
False,19.700000000000003,1.0079054450662863,0.2711821753681415,True,97.31672874204946,1385.6769467954769,0.016853932584269662,74.25527151460572,0.010266421798799207,0.260675141997896,0.006557228759324089,0.006557228759324089,138.25555498289353,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393248580021037,False,False,25.5,25.400000000000002,25.5,22.200000000000003,40.0,20.35,0,74.84767433544506,2.5413401839449556,1.0,s4_narrow_passage_medium,M7,37,0.15,8.0
False,19.85,0.9904368199600471,0.262805262275956,True,98.08593986513654,1500.5442257847494,0.02039117769454848,74.67414940028408,0.012054124393085043,0.2566556180352359,0.004225920698988658,0.004225920698988658,139.35039496131878,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543344381964764,False,False,25.8,25.700000000000003,25.8,22.35,40.0,20.200000000000003,0,74.8897721101416,2.541325920941029,1.0,s4_narrow_passage_medium,M7,38,0.15,8.0
False,19.950000000000003,0.9829699698571097,0.265584474250292,True,98.82778628340964,1508.3219530551733,0.020183104452767373,74.19482501941076,0.010261791496095487,0.26065916405495204,0.006537954069778131,0.006537954069778131,139.92561665874325,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393408359450476,False,False,26.25,25.75,26.25,22.400000000000002,40.0,20.1,0,74.93772092217328,2.541331014643927,1.0,s4_narrow_passage_medium,M7,39,0.15,8.0
False,19.900000000000002,0.9631192491034242,0.26883661128233,True,98.10933721567375,1477.497428563758,0.019558884727424054,75.345476510671,0.01026602040393572,0.2606854333045205,0.00655424682504831,0.00655424682504831,139.27314437838038,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393145666954795,False,False,25.75,25.650000000000002,25.75,22.35,40.0,20.150000000000002,0,74.9312960973946,2.5413300242776775,1.0,s4_narrow_passage_medium,M7,10,0.15,10.0
False,19.85,0.9829409759018086,0.26644742591036413,True,97.82530564755957,1474.8269097847597,0.01893466500208073,75.58618387061604,0.012055625517367061,0.2566151236205298,0.004175739956470974,0.004175739956470974,138.8557728422609,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.54338487637947,False,False,25.700000000000003,25.700000000000003,25.700000000000003,22.35,40.0,20.200000000000003,0,74.76227565969397,2.541308771813471,1.0,s4_narrow_passage_medium,M7,11,0.15,10.0
False,20.0,0.9725985938595498,0.25127782605209137,True,97.99484299178792,1496.9720605823059,0.024136496046608405,75.02989746658174,0.010269585065188724,0.26068189514883555,0.006580086532300623,0.006580086532300623,139.1939180431898,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393181048511644,False,False,25.950000000000003,25.6,25.950000000000003,22.450000000000003,40.0,20.05,0,74.9208291107341,2.5413318361825024,1.0,s4_narrow_passage_medium,M7,12,0.15,10.0
False,19.700000000000003,0.9739371828102452,0.2693547461371909,True,98.3171730087355,1498.3760997192253,0.0149812734082397,74.26266977120167,0.01026663464754298,0.26067480952252614,0.0065576755521579684,0.0065576755521579684,139.33101215077116,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393251904774736,False,False,25.650000000000002,25.55,25.650000000000002,22.150000000000002,40.0,20.35,0,74.91844171452523,2.5413131293327287,1.0,s4_narrow_passage_medium,M7,13,0.15,10.0
False,19.200000000000003,1.0114512960890123,0.2585499690174359,True,99.08774803546031,1477.3338627048688,0.011444028297960882,74.91568177317167,0.012053201848118832,0.2566589238433473,0.004234186248637386,0.004234186248637386,139.68597426569767,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433410761566524,False,False,24.950000000000003,24.75,24.950000000000003,21.700000000000003,40.0,20.85,0,74.8043344426066,2.5413369822170164,1.0,s4_narrow_passage_medium,M7,14,0.15,10.0
False,19.950000000000003,0.9803103519699008,0.25404621112572423,True,98.36209723539741,1512.9580662745286,0.022055763628797336,75.33483635107946,0.012052808040734482,0.2566564409143256,0.004233004849435929,0.004233004849435929,139.74658416281477,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433435590856743,False,False,26.200000000000003,25.8,26.200000000000003,22.450000000000003,40.0,20.1,0,74.94074089046207,2.541332539983784,1.0,s4_narrow_passage_medium,M7,15,0.15,10.0
False,19.6,0.9793579031110415,0.2699482415388655,True,98.15292832000294,1469.1458903652192,0.01893466500208073,75.43309531115986,0.012053497513434742,0.2566516148223131,0.004226095909230278,0.004226095909230278,139.16675116370675,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433483851776866,False,False,25.6,25.450000000000003,25.6,22.05,40.0,20.450000000000003,0,74.87438231650587,2.541300043768389,1.0,s4_narrow_passage_medium,M7,16,0.15,10.0
False,19.75,0.9970757540114012,0.268789917050948,True,98.04210979325352,1462.447690039001,0.016645859342488557,75.45414100468624,0.01205330703198823,0.25665180024144213,0.004225315692564001,0.004225315692564001,139.2481025394194,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433481997585576,False,False,26.0,25.400000000000002,26.0,22.25,40.0,20.3,0,74.90245281213967,2.541328042409754,1.0,s4_narrow_passage_medium,M7,17,0.15,10.0
False,20.0,0.9834182206292648,0.26151520203256484,True,98.66191235684073,1530.269882976817,0.0239284228048273,75.07509889001011,0.012052999809841945,0.2566592679469478,0.00423629264779401,0.00423629264779401,139.9237598996973,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543340732053052,False,False,25.8,25.5,25.8,22.5,40.0,20.05,0,74.90517378778115,2.541312630447288,1.0,s4_narrow_passage_medium,M7,18,0.15,10.0
False,19.85,0.9751323211400604,0.2552912831392289,True,97.8704930661591,1447.609993441808,0.02039117769454848,74.5916135381038,0.012054332409190986,0.25665451515074744,0.004222727628470357,0.004222727628470357,138.91027605963006,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433454848492523,False,False,25.8,25.450000000000003,25.8,22.3,40.0,20.200000000000003,0,74.87277178979788,2.541334207449325,1.0,s4_narrow_passage_medium,M7,19,0.15,10.0
False,19.8,0.9938295476691825,0.2611959551629049,True,97.25260417418883,1412.2244557928066,0.015605493133583021,74.7730888898428,0.012057025799756831,0.256636341059264,0.00418596321852658,0.00418596321852658,138.34072531999078,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543363658940736,False,False,26.6,25.85,26.6,22.3,40.0,20.25,0,74.88436838791205,2.5413366997174958,1.0,s4_narrow_passage_medium,M7,20,0.15,10.0
False,20.05,0.9590859031424082,0.2694850896341883,True,98.72731088060807,1480.7959327350436,0.018726591760299626,75.04205468596045,0.012057449453429079,0.2566288217453251,0.0041788270356804495,0.0041788270356804495,139.66548948306968,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433711782546746,False,False,26.1,26.0,26.1,22.5,40.0,20.0,0,74.91374501218807,2.5413057796696275,1.0,s4_narrow_passage_medium,M7,21,0.15,10.0
False,19.650000000000002,0.9764991990491352,0.2661677153193078,True,98.3596417375926,1454.2358347843206,0.01435705368289638,74.62776542331132,0.012054529099868953,0.25665414496931777,0.004224043878879001,0.004224043878879001,139.29740360871529,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433458550306822,False,False,25.6,25.5,25.6,22.150000000000002,40.0,20.400000000000002,0,74.98219380667942,2.5412844150253875,1.0,s4_narrow_passage_medium,M7,22,0.15,10.0
False,19.5,0.9867511140137,0.2481449346932768,True,98.06335228033895,1443.1308686161835,0.014148980441115273,75.27094583620296,0.010261972569448193,0.2606576493668004,0.006540583318256498,0.006540583318256498,138.85840307324213,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393423506331994,False,False,25.400000000000002,25.150000000000002,25.400000000000002,22.0,40.0,20.55,0,74.81111284952468,2.54133776780172,1.0,s4_narrow_passage_medium,M7,23,0.15,10.0
False,19.8,0.9826863248489783,0.2547936494151936,True,98.37060671601328,1492.943853360743,0.01768622555139409,74.63350244556918,0.012054256645884621,0.2566551131749564,0.004224514787495789,0.004224514787495789,139.47417538405517,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433448868250434,False,False,25.950000000000003,25.450000000000003,25.950000000000003,22.3,40.0,20.25,0,74.87900838624532,2.541331546233695,1.0,s4_narrow_passage_medium,M7,24,0.15,10.0
False,19.900000000000002,0.9760826873682895,0.25949047545230336,True,97.92338788099758,1459.118024761845,0.018102372034956304,74.56377216227688,0.010268050430241876,0.2606766071374311,0.006568766295803533,0.006568766295803533,139.06075962755767,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393233928625687,False,False,25.8,25.650000000000002,25.8,22.35,40.0,20.150000000000002,0,74.89931583809754,2.541330742411741,1.0,s4_narrow_passage_medium,M7,25,0.15,10.0
False,19.900000000000002,0.9696019689256852,0.2663187803574398,True,98.45485061506525,1502.2755342655505,0.022263836870578445,74.54662789391526,0.010267948861982958,0.2606766110864898,0.00656799081984548,0.00656799081984548,139.6961155593985,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.53932338891351,False,False,25.700000000000003,25.35,25.700000000000003,22.35,40.0,20.150000000000002,0,74.88683286076095,2.5413227356008092,1.0,s4_narrow_passage_medium,M7,26,0.15,10.0
False,19.35,1.0213836835091008,0.2704255428321015,True,98.32629547913739,1464.4219570789755,0.010403662089055347,75.30991462396571,0.012057085943665566,0.2566197782223573,0.004170990837689945,0.004170990837689945,139.14593288119278,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433802217776424,False,False,25.650000000000002,25.05,25.650000000000002,21.900000000000002,40.0,20.700000000000003,0,74.88314936454167,2.5413096253001854,1.0,s4_narrow_passage_medium,M7,27,0.15,10.0
False,19.75,0.9923416255991226,0.26356626621489754,True,98.98645545223542,1499.1572595148778,0.0149812734082397,75.18252569019639,0.012052810993205857,0.2566590468658128,0.004236525939746427,0.004236525939746427,139.7600965843153,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543340953134187,False,False,26.1,25.75,26.1,22.150000000000002,40.0,20.3,0,74.92697534855988,2.5413326161761547,1.0,s4_narrow_passage_medium,M7,28,0.15,10.0
False,19.950000000000003,0.9769701843787486,0.26664852171463255,True,98.776768692933,1501.7762762999737,0.01914273824386184,75.61492388144056,0.01205468252439996,0.256616770361004,0.00418430593007515,0.00418430593007515,139.72933697190118,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433832296389958,False,False,26.3,25.8,26.3,22.400000000000002,40.0,20.1,0,74.92347634177435,2.5413326980055704,1.0,s4_narrow_passage_medium,M7,29,0.15,10.0
False,19.6,0.9947102976400857,0.26875798608704227,True,98.42744132643996,1472.035336976026,0.014773200166458594,74.77213314556474,0.010268951445345816,0.26067839069663507,0.006575655306086648,0.006575655306086648,139.35857126311265,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539321609303365,False,False,25.450000000000003,25.35,25.450000000000003,22.1,40.0,20.450000000000003,0,74.88879268231591,2.541329962345113,1.0,s4_narrow_passage_medium,M7,30,0.15,10.0
False,19.450000000000003,0.9961716688927955,0.2663462374583251,True,97.99456574945403,1442.7995561993807,0.012068248023304202,74.88509258500518,0.012053230822938714,0.256658914128188,0.004233889678202937,0.004233889678202937,138.6740042506804,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433410858718117,False,False,25.400000000000002,25.3,25.400000000000002,21.950000000000003,40.0,20.6,0,74.81697010983868,2.541336799173847,1.0,s4_narrow_passage_medium,M7,31,0.15,10.0
False,19.650000000000002,0.9954609893290642,0.2707522100178802,True,98.52150283793902,1490.0581996509898,0.018310445276737412,75.43525732106853,0.01205344270032889,0.25665469434984894,0.004236942863159452,0.004236942863159452,139.5762609082578,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543345305650151,False,False,25.85,25.450000000000003,25.85,22.200000000000003,40.0,20.400000000000002,0,74.85646805760577,2.5412598545658893,1.0,s4_narrow_passage_medium,M7,32,0.15,10.0
False,19.85,0.9697182647991147,0.2655121633729632,True,97.50763903787202,1427.2735427963755,0.018726591760299626,73.88287368621658,0.010263986926947593,0.26067205641114594,0.006545129050933756,0.006545129050933756,138.5586868495178,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539327943588854,False,False,26.6,25.900000000000002,26.6,22.35,40.0,20.200000000000003,0,75.0339812912346,2.5413034942208195,1.0,s4_narrow_passage_medium,M7,33,0.15,10.0
False,19.650000000000002,1.0025013623800427,0.260859098806456,True,98.72277024227593,1511.5826019082142,0.014148980441115273,75.0175061553803,0.012057441664166455,0.256629588240628,0.004177764504189349,0.004177764504189349,139.73390376288717,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543370411759372,False,False,25.85,25.25,25.85,22.1,40.0,20.400000000000002,0,74.83549502747525,2.541322018766646,1.0,s4_narrow_passage_medium,M7,34,0.15,10.0
False,19.6,1.0061542053010084,0.2608333809334895,True,98.8037434012006,1502.4827910995623,0.016229712858926344,74.59491796313813,0.012054346472263796,0.2566544847043861,0.00422270093402708,0.00422270093402708,139.81247370466332,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433455152956137,False,False,26.1,25.700000000000003,26.1,22.05,40.0,20.450000000000003,0,74.87725083658518,2.5413336880009805,1.0,s4_narrow_passage_medium,M7,35,0.15,10.0
False,19.900000000000002,0.9753792677928119,0.26629551256785183,True,98.17553423914649,1463.9498094332746,0.018310445276737412,74.88769685538598,0.010269114753808557,0.2606804554806013,0.006578434953661703,0.006578434953661703,139.18762682668296,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393195445193983,False,False,26.450000000000003,25.700000000000003,26.450000000000003,22.35,40.0,20.150000000000002,0,74.81424987829396,2.541315004239781,1.0,s4_narrow_passage_medium,M7,36,0.15,10.0
False,19.700000000000003,1.007657494498855,0.2665199268863258,True,98.2415648018318,1449.9410052771377,0.01643778610070745,75.27549842485392,0.010268544208488018,0.26068906756810173,0.006569983981377827,0.006569983981377827,139.14653079428297,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393109324318983,False,False,25.700000000000003,25.55,25.700000000000003,22.200000000000003,40.0,20.35,0,74.89968341283905,2.541332896236782,1.0,s4_narrow_passage_medium,M7,37,0.15,10.0
False,19.85,0.9910040963220228,0.2633661139970447,True,98.1013607568244,1500.008901830065,0.020183104452767373,73.80971481493157,0.01026374642943472,0.26067047854984005,0.006542304412848991,0.006542304412848991,139.33264904102572,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.53932952145016,False,False,25.55,25.35,25.55,22.3,40.0,20.200000000000003,0,74.83318116905822,2.541326141607142,1.0,s4_narrow_passage_medium,M7,38,0.15,10.0
False,19.950000000000003,0.9830072774479806,0.2647219652947338,True,98.90916602878643,1512.8022212317433,0.02039117769454848,75.61939033834854,0.012054472175599039,0.2566170741067631,0.004186166598759287,0.004186166598759287,139.96632127500033,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433829258932366,False,False,26.400000000000002,26.1,26.400000000000002,22.35,40.0,20.1,0,74.92183688399058,2.5413315133473757,1.0,s4_narrow_passage_medium,M7,39,0.15,10.0
False,19.150000000000002,0.9617911542080717,0.2689002897445481,True,98.53928630117883,1444.004898925527,0.021015397419891804,73.43323965400043,0.010261926710708453,0.26066581714806225,0.0065339993286369046,0.0065339993286369046,139.126362664934,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393341828519373,False,False,25.25,25.0,25.25,21.75,40.0,20.900000000000002,0,74.95954555979446,2.5413125038747544,1.0,s4_narrow_passage_medium,M7,10,0.2,2.0
False,19.150000000000002,0.9829799898557001,0.25898390110974734,True,98.70547879370353,1493.585863148201,0.023512276321265086,74.91535463052489,0.012057248073931472,0.25663272098892836,0.0041807795268507635,0.0041807795268507635,139.2438935358649,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433672790110715,False,False,25.0,24.700000000000003,25.0,21.75,40.0,20.900000000000002,0,74.84766987901044,2.541327779793185,1.0,s4_narrow_passage_medium,M7,11,0.2,2.0
False,19.200000000000003,0.9717366753454908,0.2686244031408826,True,98.266219825542,1444.0843643795797,0.028089887640449437,75.58315215045818,0.01205535839667822,0.25661607424549404,0.0041778538633660215,0.0041778538633660215,138.8218573157824,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543383925754506,False,False,25.150000000000002,25.150000000000002,25.150000000000002,21.8,40.0,20.85,0,74.80517895968134,2.5413327860046935,1.0,s4_narrow_passage_medium,M7,12,0.2,2.0
False,18.95,0.9716663020821465,0.26867309848638843,True,98.46714366943522,1456.9727546083516,0.01706200582605077,75.32820054968799,0.01026741914964423,0.2606920762899003,0.006561684339822609,0.006561684339822609,139.00473263286625,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393079237100995,False,False,25.25,24.85,25.25,21.55,40.0,21.1,0,74.92396975695084,2.5413146976423553,1.0,s4_narrow_passage_medium,M7,13,0.2,2.0
False,18.650000000000002,1.0111247921861015,0.26126359683144906,True,99.20136137618134,1451.1229642384117,0.012900540990428632,75.04939344476558,0.012052959684721221,0.2566595215995784,0.004236532195141452,0.004236532195141452,139.4064351509075,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543340478400421,False,False,24.6,24.25,24.6,21.25,40.0,21.400000000000002,0,74.82799320294032,2.541340944882584,1.0,s4_narrow_passage_medium,M7,14,0.2,2.0
False,19.200000000000003,0.977122914347951,0.26855085202585977,True,98.45771240827678,1454.4341688108877,0.025593008739076155,75.59454754619054,0.012053484009261347,0.2566293792997781,0.004204680294444454,0.004204680294444454,139.25073375009748,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543370620700222,False,False,25.1,24.900000000000002,25.1,21.8,40.0,20.85,0,74.89224457809,2.541317351387526,1.0,s4_narrow_passage_medium,M7,15,0.2,2.0
False,19.0,0.980057676307281,0.26507392870925384,True,98.88894442337643,1455.5807087413034,0.01768622555139409,75.6213186319211,0.012053815623419221,0.2566180451664443,0.004192947985054171,0.004192947985054171,139.33401712751217,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433819548335554,False,False,25.5,25.200000000000003,25.5,21.6,40.0,21.05,0,74.80935976534425,2.5413361716815133,1.0,s4_narrow_passage_medium,M7,16,0.2,2.0
False,18.95,0.9946637173546302,0.2566177309589739,True,98.91851461026654,1455.8993200304096,0.0178942987931752,75.40125454204876,0.012056866639096093,0.25661830980016376,0.004169799304267084,0.004169799304267084,139.45388526710653,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543381690199836,False,False,24.700000000000003,24.6,24.700000000000003,21.55,40.0,21.1,0,74.8208466611585,2.5413295460085896,1.0,s4_narrow_passage_medium,M7,17,0.2,2.0
False,19.25,0.9822940486040308,0.2690986952161788,True,98.46338295054984,1457.8225705931598,0.025384935497295046,74.47415163969742,0.012056444501698876,0.2566426610660455,0.0041974326555473404,0.0041974326555473404,139.12007458686216,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543357338933954,False,False,25.200000000000003,25.1,25.200000000000003,21.85,40.0,20.8,0,75.00655878577207,2.5412879871610996,1.0,s4_narrow_passage_medium,M7,18,0.2,2.0
False,19.05,0.9728355180629726,0.25683400462395645,True,98.68498041282236,1449.6397856762974,0.01976695796920516,75.40954065013796,0.012056844826984653,0.2566181518399001,0.004169892597581703,0.004169892597581703,139.15055696698874,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433818481600996,False,False,24.900000000000002,24.6,24.900000000000002,21.650000000000002,40.0,21.0,0,74.82285511289517,2.541331254785879,1.0,s4_narrow_passage_medium,M7,19,0.2,2.0
False,19.1,0.990810406172778,0.2594251622953284,True,97.95487063089546,1395.4945380436163,0.02039117769454848,73.72484392758497,0.010263363961068158,0.2606683797663509,0.006540224204202984,0.006540224204202984,138.52945448473827,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539331620233649,False,False,25.150000000000002,24.950000000000003,25.150000000000002,21.700000000000003,40.0,20.950000000000003,0,74.77540337018927,2.541335326822076,1.0,s4_narrow_passage_medium,M7,20,0.2,2.0
False,19.3,0.9603577238979779,0.2673635271021499,True,99.11567968540957,1456.795573754413,0.0178942987931752,75.58001659616973,0.012055419911080527,0.25661600284866787,0.004177326048105492,0.004177326048105492,139.50217857632424,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543383997151332,False,False,25.8,25.0,25.8,21.85,40.0,20.75,0,74.81792090651592,2.5413356447510576,1.0,s4_narrow_passage_medium,M7,21,0.2,2.0
False,18.900000000000002,0.9753543840983465,0.2590122125297144,True,99.15120812871794,1463.6713176209803,0.015397419891801914,75.0668780497375,0.010261793200045267,0.26065874884238854,0.0065388788777770495,0.0065388788777770495,139.55684823816222,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393412511576114,False,False,24.85,24.5,24.85,21.5,40.0,21.150000000000002,0,74.81262521658289,2.541336129170154,1.0,s4_narrow_passage_medium,M7,22,0.2,2.0
False,18.7,0.9598282904516566,0.2685727584021176,True,98.50350437005078,1412.6003983352755,0.018102372034956304,74.64519621058874,0.012056647883578839,0.2566397158563189,0.004191750731916868,0.004191750731916868,138.7430989087349,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543360284143681,False,False,24.900000000000002,24.400000000000002,24.900000000000002,21.3,40.0,21.35,0,74.80306745398536,2.541340148254775,1.0,s4_narrow_passage_medium,M7,23,0.2,2.0
False,19.05,0.9807544379736985,0.2605858807437257,True,99.02982349760323,1473.0529905691637,0.01893466500208073,75.29831593097194,0.012057073718332522,0.2566202035351454,0.004169669960959823,0.004169669960959823,139.5315624468037,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433797964648543,False,False,24.900000000000002,24.650000000000002,24.900000000000002,21.650000000000002,40.0,21.0,0,74.8257409171445,2.5413316164463513,1.0,s4_narrow_passage_medium,M7,24,0.2,2.0
False,19.05,0.9720134673046388,0.267593079069186,True,99.12774381608445,1454.5031692646662,0.019350811485642945,75.11664919312567,0.010269531104861581,0.260684341575744,0.006579251740332537,0.006579251740332537,139.58007546885904,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393156584242558,False,False,25.55,24.85,25.55,21.6,40.0,21.0,0,74.82739464476508,2.5413404309319105,1.0,s4_narrow_passage_medium,M7,25,0.2,2.0
False,19.1,0.9682426782497682,0.26752937535381177,True,98.90913452790302,1475.4276096992758,0.02039117769454848,75.30518809063793,0.010268083968185307,0.26069043397467967,0.006566627356277643,0.006566627356277643,139.45463379607403,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.53930956602532,False,False,25.3,24.700000000000003,25.3,21.700000000000003,40.0,20.950000000000003,0,74.82847873419257,2.541339779392553,1.0,s4_narrow_passage_medium,M7,26,0.2,2.0
False,18.8,1.019866330936973,0.26917095663373647,True,98.57251212040075,1436.526934041304,0.014148980441115273,74.53578814339907,0.012054548940143336,0.2566533900633759,0.004220677357451138,0.004220677357451138,138.9367529183633,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543346609936624,False,False,25.0,24.5,25.0,21.400000000000002,40.0,21.25,0,74.86782745218895,2.5413149151551497,1.0,s4_narrow_passage_medium,M7,27,0.2,2.0
False,19.05,0.9900884384050086,0.26379453068545344,True,99.09480998955969,1450.6984128436966,0.016645859342488557,75.29346444684441,0.010262138868204096,0.26065679424890664,0.006542300926670569,0.006542300926670569,139.39150352142488,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539343205751093,False,False,25.55,25.05,25.55,21.6,40.0,21.0,0,74.80514270368903,2.5413355283251815,1.0,s4_narrow_passage_medium,M7,28,0.2,2.0
False,19.200000000000003,0.9736813820646184,0.2584209473317964,True,98.82044519072717,1470.104555356294,0.021015397419891804,74.10097856675141,0.010265506604169842,0.2606741445683993,0.006551307810541033,0.006551307810541033,139.31938858580412,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393258554316005,False,False,25.05,24.75,25.05,21.8,40.0,20.85,0,74.85991218183348,2.541329877307887,1.0,s4_narrow_passage_medium,M7,29,0.2,2.0
