success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed,k_s,k_t,r0,config
False,16.95,0.6925149450195265,0.3059890594157068,True,93.47184174529903,747.0183080773345,0.041822721598002495,71.98643122788255,0.06956540740655415,0.5901235348827789,3.9529100034609564e-05,3.9529100034609564e-05,123.8891097713819,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2098764651172207,False,False,23.3,23.1,23.3,19.85,40.0,23.1,0,72.18501644685738,2.206757668624632,1.0,s4_narrow_passage_medium,M7,16,3.4,1.4,1.4,sweep
False,17.0,0.8271433356724474,0.31002807195609783,True,94.16423038102589,756.6690931512883,0.04931335830212235,72.20673275060658,0.06237849560618353,0.5963959075553781,0.0064059722501580325,0.0064059722501580325,124.1609345770828,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2036040924446216,False,False,23.450000000000003,23.05,23.450000000000003,19.8,40.0,23.05,0,72.19519029277697,2.206753103273759,1.0,s4_narrow_passage_medium,M7,17,3.4,1.4,1.4,sweep
False,17.3,0.8358973769230225,0.3039626846656034,True,93.05828052644819,719.0810818286354,0.04577611319184353,72.13944654376922,0.06236663418530774,0.5964090230213747,0.006399313697843581,0.006399313697843581,123.90493980317056,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2035909769786253,False,False,23.650000000000002,23.55,23.650000000000002,20.150000000000002,40.0,22.75,0,72.21239755857756,2.2067539899456676,1.0,s4_narrow_passage_medium,M7,18,3.4,1.4,1.4,sweep
False,16.900000000000002,0.7121827050532861,0.30355696392877934,True,93.39771715763524,719.5458801693562,0.050977944236371205,72.06574625370156,0.06238269832625513,0.5964022644828665,0.006280185336714634,0.006280185336714634,123.65332701846559,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2035977355171332,False,False,23.450000000000003,23.150000000000002,23.450000000000003,19.8,40.0,23.150000000000002,0,72.1952063232732,2.2067552893271842,1.0,s4_narrow_passage_medium,M7,19,3.4,1.4,1.4,sweep
False,17.0,0.7781311477195516,0.33127036457922293,True,93.92844704414593,761.9613897220762,0.04744069912609238,72.18224239674478,0.0695732568488992,0.5901178129081543,0.00014822194254572908,0.00014822194254572908,124.17619429230513,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2098821870918455,False,False,23.0,23.0,23.0,19.85,40.0,23.05,0,72.1815281137115,2.2067556023611417,1.0,s4_narrow_passage_medium,M7,20,3.4,1.4,1.4,sweep
False,17.3,0.8241866425165851,0.3240192624948958,True,93.21775960371018,754.9933877159593,0.04411152725759467,72.03722803666645,0.069621017443497,0.5900764344141548,1.7945244679159097e-05,1.7945244679159097e-05,124.11672344575105,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.209923565585845,False,False,24.1,23.5,24.1,20.150000000000002,40.0,22.75,0,72.23711816459681,2.206756486689537,1.0,s4_narrow_passage_medium,M7,21,3.4,1.4,1.4,sweep
False,16.75,0.7227341390548674,0.3034704159924516,True,93.98701754786637,703.0441396243461,0.04535996670828132,72.02056927181302,0.06953778434666262,0.590146964688392,4.257345142469399e-05,4.257345142469399e-05,123.97986802998855,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2098530353116077,False,False,23.3,23.0,23.3,19.650000000000002,40.0,23.3,0,72.16577805966291,2.206757857969038,1.0,s4_narrow_passage_medium,M7,22,3.4,1.4,1.4,sweep
False,16.7,0.7288829824947871,0.3042515652530747,True,94.02446808380155,737.9764175129952,0.04702455264253017,72.02886241327869,0.06958864358242808,0.5901037798863897,3.747427864407043e-05,3.747427864407043e-05,123.83995995321527,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.20989622011361,False,False,23.3,22.900000000000002,23.3,19.6,40.0,23.35,0,72.18314432997296,2.2067568846997547,1.0,s4_narrow_passage_medium,M7,23,3.4,1.4,1.4,sweep
False,16.900000000000002,0.6918073317203157,0.3178762002284983,True,93.94330270509438,751.1067265964032,0.054723262588431125,72.13531083218847,0.06239530199191696,0.596382298674899,0.0063623689403101875,0.0063623689403101875,124.12634095732315,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2036177013251006,False,False,23.75,23.05,23.75,19.8,40.0,23.150000000000002,0,72.17476357923785,2.2067563094809723,1.0,s4_narrow_passage_medium,M7,24,3.4,1.4,1.4,sweep
False,17.150000000000002,0.8583873135051217,0.3037949377282974,True,93.69713654237283,769.9651136024919,0.03974198918019143,72.07991911936233,0.062370110179516026,0.5964092389231737,0.006338306972129924,0.006338306972129924,124.41480147099618,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.203590761076826,False,False,23.450000000000003,23.450000000000003,23.450000000000003,20.0,40.0,22.900000000000002,0,72.21838504100234,2.206754557486286,1.0,s4_narrow_passage_medium,M7,25,3.4,1.4,1.4,sweep
False,16.95,0.7594686389432475,0.32759948987767673,True,93.7499647386271,767.157727301723,0.047648772367873495,72.15442578107258,0.06963161281388261,0.5900672371179646,7.124107266033568e-05,7.124107266033568e-05,123.9544555480251,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.209932762882035,False,False,23.400000000000002,23.150000000000002,23.400000000000002,19.8,40.0,23.1,0,72.21550510169288,2.2067575674432636,1.0,s4_narrow_passage_medium,M7,26,3.4,1.4,1.4,sweep
False,16.85,0.7775496513598903,0.3199771954918891,True,93.5152074091868,748.0538871117159,0.039950062421972535,72.02938096413318,0.06962448119810023,0.5900731470365863,4.425868400983446e-05,4.425868400983446e-05,123.72782611183025,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2099268529634135,False,False,23.8,23.200000000000003,23.8,19.75,40.0,23.200000000000003,0,72.19871026061885,2.206756867516342,1.0,s4_narrow_passage_medium,M7,27,3.4,1.4,1.4,sweep
False,17.0,0.7338375808972948,0.3040099117300003,True,93.47778840370309,732.8263047730568,0.03786933000416146,72.13062402888184,0.0696199881652874,0.5900772275709375,7.967878973593075e-05,7.967878973593075e-05,123.79246993565545,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.209922772429062,False,False,23.700000000000003,23.200000000000003,23.700000000000003,19.900000000000002,40.0,23.05,0,72.20137819598268,2.2067578422353313,1.0,s4_narrow_passage_medium,M7,28,3.4,1.4,1.4,sweep
False,17.1,0.7305376290501016,0.30395227364606536,True,93.18339676731856,754.0823159726115,0.038493549729504785,71.99790461843114,0.06955417565688914,0.5901330025698662,2.7492490479038078e-05,2.7492490479038078e-05,123.65517864774404,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2098669974301335,False,False,23.650000000000002,23.35,23.650000000000002,19.950000000000003,40.0,22.950000000000003,0,72.26223924962824,2.206753828653735,1.0,s4_narrow_passage_medium,M7,29,3.4,1.4,1.4,sweep
False,16.95,0.7924067157916441,0.3322887469271951,True,94.20843105219188,768.9352786925022,0.04223886808156471,72.02722102854706,0.06958559448753383,0.5901063784163262,2.8743185455393764e-05,2.8743185455393764e-05,124.22381259008003,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2098936215836735,False,False,23.1,23.0,23.1,19.8,40.0,23.1,0,72.18750152086855,2.2067548139500923,1.0,s4_narrow_passage_medium,M7,30,3.4,1.4,1.4,sweep
False,16.650000000000002,0.7524576014427649,0.30302577064893677,True,93.57875680687124,719.8822650661609,0.04411152725759467,72.01099713125971,0.06962132031883542,0.5900758100856989,4.326920737068693e-05,4.326920737068693e-05,123.35508112468716,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.209924189914301,False,False,23.200000000000003,23.0,23.200000000000003,19.5,40.0,23.400000000000002,0,72.17355490351447,2.2067584442051547,1.0,s4_narrow_passage_medium,M7,31,3.4,1.4,1.4,sweep
False,17.0,0.7835609965887069,0.3299575367068827,True,94.0666817894277,781.642377378131,0.04848106533499792,72.09827018666985,0.06240387946422878,0.5963771740649455,0.006333811410260818,0.006333811410260818,124.20060558938772,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2036228259350543,False,False,23.35,23.1,23.35,19.8,40.0,23.05,0,72.20270821753483,2.2067515197134893,1.0,s4_narrow_passage_medium,M7,32,3.4,1.4,1.4,sweep
False,17.25,0.7795016656498504,0.321554101691808,True,93.21270774616599,749.3692881483919,0.04015813566375364,72.13063334684821,0.06963433380903902,0.5900649004527834,7.93351906383536e-05,7.93351906383536e-05,124.15187723899827,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2099350995472165,False,False,23.6,23.35,23.6,20.150000000000002,40.0,22.8,0,72.21880201868674,2.2067573743983973,1.0,s4_narrow_passage_medium,M7,33,3.4,1.4,1.4,sweep
False,16.95,0.8037035129050356,0.301997382298255,True,92.83476221813405,678.1749482846303,0.037037037037037035,72.01460920017946,0.06237638864710232,0.5964052186459444,0.00632928871137017,0.00632928871137017,123.28746391670768,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2035947813540555,False,False,23.900000000000002,23.450000000000003,23.900000000000002,19.900000000000002,40.0,23.1,0,72.17219912863389,2.2067564971455598,1.0,s4_narrow_passage_medium,M7,34,3.4,1.4,1.4,sweep
False,16.85,0.85074408259014,0.3066032591414466,True,93.61085277762407,735.4148076765116,0.04577611319184353,72.03512450233474,0.069602379620696,0.5900914791877527,5.6190976239323114e-05,5.6190976239323114e-05,123.8458120242013,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.209908520812247,False,False,23.1,23.0,23.1,19.700000000000003,40.0,23.200000000000003,0,72.16769859511635,2.2067575831966426,1.0,s4_narrow_passage_medium,M7,35,3.4,1.4,1.4,sweep
False,17.0,0.7059415765129928,0.3024806460863598,True,93.35754982067891,715.845255599144,0.04868913857677903,72.1250069798601,0.06962278313214908,0.5900745414898169,8.829595136550005e-05,8.829595136550005e-05,123.69267913063794,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.209925458510183,False,False,23.5,23.25,23.5,19.85,40.0,23.05,0,72.19677063991504,2.2067562498139135,1.0,s4_narrow_passage_medium,M7,36,3.4,1.4,1.4,sweep
False,17.150000000000002,0.7741520452111981,0.30221130508247646,True,92.8833103545365,698.7697399116983,0.041822721598002495,72.18290345447599,0.0695778941277883,0.590113914477002,0.00012208054732219245,0.00012208054732219245,123.39773896808259,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2098860855229976,False,False,24.0,23.55,24.0,20.0,40.0,22.900000000000002,0,72.2048535765423,2.2067542930132418,1.0,s4_narrow_passage_medium,M7,37,3.4,1.4,1.4,sweep
False,17.150000000000002,0.8195731594797289,0.3147599906482305,True,93.1533383755166,767.5746626468855,0.049937578027465665,72.07520143437235,0.06953752051544962,0.5901471298362331,4.022640002493026e-05,4.022640002493026e-05,123.80735647050079,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2098528701637665,False,False,23.8,23.5,23.8,20.05,40.0,22.900000000000002,0,72.21882491718418,2.2067566971870978,1.0,s4_narrow_passage_medium,M7,38,3.4,1.4,1.4,sweep
False,17.2,0.7679749352595608,0.3227347077544188,True,93.85378748116617,770.3030859180934,0.049521431543903455,72.2360683019333,0.06241397542717413,0.5963622137848711,0.006399099854240649,0.006399099854240649,124.27540678521126,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2036377862151286,False,False,23.85,23.450000000000003,23.85,20.0,40.0,22.85,0,72.21385814528232,2.2067508698837086,1.0,s4_narrow_passage_medium,M7,39,3.4,1.4,1.4,sweep
False,17.400000000000002,0.725944496161983,0.3268196857210778,True,93.2066792566895,740.6560561196483,0.048064918851435705,72.01003613806833,0.09093350428097487,0.674400554542097,7.884706161321949e-05,7.884706161321949e-05,124.03357727243535,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.125599445457903,False,False,23.200000000000003,23.1,23.200000000000003,20.05,40.0,22.650000000000002,0,72.31775988375395,2.1224338230022783,1.0,s4_narrow_passage_medium,M7,10,3.4,1.4,1.6,sweep
True,17.5,0.8287931026607691,0.36014368946927516,False,92.31444556309714,740.949607755547,0.04203079483978361,72.00717602133531,0.09090279444767085,0.6744237071007517,7.439010676260696e-05,7.439010676260696e-05,123.4186947356408,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.125576292899248,False,True,23.3,23.200000000000003,23.3,20.150000000000002,40.0,22.55,0,72.32705199901937,2.1224326493957153,1.0,s4_narrow_passage_medium,M7,11,3.4,1.4,1.6,sweep
False,17.55,0.7660394708558063,0.31579524990734015,True,93.0082126681093,763.9702580050739,0.052850603412401165,72.12169486126892,0.08264255749377031,0.6807051999140752,0.00645610458418377,0.00645610458418377,123.90094816927966,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1192948000859246,False,False,23.450000000000003,23.450000000000003,23.450000000000003,20.200000000000003,40.0,22.5,0,72.32913937898367,2.1224266249953523,1.0,s4_narrow_passage_medium,M7,12,3.4,1.4,1.6,sweep
False,17.2,0.7574257464059426,0.32828243498237875,True,92.9746871641442,735.7342224184645,0.04411152725759467,72.16023182401904,0.08262458860191761,0.6807199032556476,0.006413127929957254,0.006413127929957254,123.65136909887852,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1192800967443524,False,False,23.150000000000002,22.950000000000003,23.150000000000002,19.900000000000002,40.0,22.85,0,72.28953351241442,2.1224302940542237,1.0,s4_narrow_passage_medium,M7,13,3.4,1.4,1.6,sweep
False,17.2,0.7855114139164219,0.32567024851867027,True,92.92172963195367,766.0514286872337,0.03474823137744486,72.07538623400035,0.08261926868963772,0.6807271255687614,0.006334149059153296,0.006334149059153296,123.5043937367644,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1192728744312386,False,False,23.5,22.950000000000003,23.5,19.900000000000002,40.0,22.85,0,72.36330844585461,2.1224180194252398,1.0,s4_narrow_passage_medium,M7,14,3.4,1.4,1.6,sweep
False,17.55,0.8041021302298457,0.30568974395747045,True,92.6083203756238,723.6628677934452,0.04972950478568456,72.03510565570663,0.08263875874844259,0.6807137328982839,0.0063427103248272325,0.0063427103248272325,123.73233160752036,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.119286267101716,False,False,23.650000000000002,23.5,23.650000000000002,20.200000000000003,40.0,22.5,0,72.32608031011196,2.1224278856806977,1.0,s4_narrow_passage_medium,M7,15,3.4,1.4,1.6,sweep
False,17.25,0.6841616804688921,0.32475007224126046,True,93.19101201107196,739.9432026197828,0.04431960049937578,72.03232744873786,0.09093539323380768,0.6743991831273753,7.837243040431102e-05,7.837243040431102e-05,123.94213138083839,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1256008168726246,False,False,23.200000000000003,23.0,23.200000000000003,19.950000000000003,40.0,22.8,0,72.28700067107808,2.122433718428224,1.0,s4_narrow_passage_medium,M7,16,3.4,1.4,1.6,sweep
False,17.150000000000002,0.7722293241359182,0.3312020791734947,True,94.0483862916813,836.7020323428807,0.05201831044527674,72.02054410814063,0.09093481828322635,0.6744001675722746,6.180127589733415e-05,6.180127589733415e-05,124.05189843467022,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.125599832427725,False,False,22.85,22.75,22.85,19.75,40.0,22.900000000000002,0,72.33553573334225,2.1224193137459837,1.0,s4_narrow_passage_medium,M7,17,3.4,1.4,1.6,sweep
False,17.6,0.7940762033375772,0.3061795849962184,True,92.31940278292028,725.3596365326443,0.042863087806908035,71.9921436115815,0.09093634667232149,0.6743988573139368,6.705427422498733e-05,6.705427422498733e-05,123.60464898700116,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.125601142686063,False,False,23.8,23.5,23.8,20.25,40.0,22.450000000000003,0,72.33152824960392,2.1224320570662316,1.0,s4_narrow_passage_medium,M7,18,3.4,1.4,1.6,sweep
False,17.2,0.7074391445688331,0.3078731856589067,True,93.02332726984736,725.9764160312612,0.04931335830212235,72.07379219967906,0.08262931849854167,0.6807193076338057,0.006335321337030194,0.006335321337030194,123.51086344184525,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.119280692366194,False,False,23.35,23.1,23.35,19.900000000000002,40.0,22.85,0,72.26568566814598,2.122423415573639,1.0,s4_narrow_passage_medium,M7,19,3.4,1.4,1.6,sweep
False,17.45,0.8609785430700698,0.31962291493602546,True,92.95479520333848,742.9888719452692,0.04307116104868914,72.07660746179364,0.08262460866048611,0.6807225933297166,0.006374313810915369,0.006374313810915369,124.11469971219856,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.119277406670283,False,False,23.450000000000003,23.25,23.450000000000003,20.150000000000002,40.0,22.6,0,72.30932074561255,2.122423196941929,1.0,s4_narrow_passage_medium,M7,20,3.4,1.4,1.6,sweep
False,17.55,0.7554919235888733,0.3055850287719483,True,92.93795046822407,739.5509951256364,0.04577611319184353,72.0428872886191,0.08262359469818721,0.6807247687242212,0.006384841229601339,0.006384841229601339,123.91167745196873,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1192752312757785,False,False,23.650000000000002,23.55,23.650000000000002,20.25,40.0,22.5,0,72.32773221007426,2.1224273508242586,1.0,s4_narrow_passage_medium,M7,21,3.4,1.4,1.6,sweep
False,17.150000000000002,0.7243166240839305,0.30589817526794205,True,93.061362750812,727.0037431099466,0.04702455264253017,72.06897525393687,0.09095563993590022,0.674384581445786,1.3904746524127086e-05,1.3904746524127086e-05,123.43963265970834,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1256154185542138,False,False,23.8,23.25,23.8,19.85,40.0,22.900000000000002,0,72.25390154749122,2.1224358414666153,1.0,s4_narrow_passage_medium,M7,22,3.4,1.4,1.6,sweep
False,16.75,0.7227677377127566,0.3064806350382967,True,93.7814511549438,714.8665959991861,0.05014565126924678,72.04830342756372,0.09095700205275191,0.67438339275627,5.327100584729111e-05,5.327100584729111e-05,123.68962813953121,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.12561660724373,False,False,23.3,22.8,23.3,19.650000000000002,40.0,23.3,0,72.24139146347079,2.1224373259670513,1.0,s4_narrow_passage_medium,M7,23,3.4,1.4,1.6,sweep
False,17.25,0.7705235342207215,0.3292614963664877,True,93.61763395547003,846.2122398314755,0.050977944236371205,72.05076201490331,0.08684880916254299,0.6775167399382241,0.0031100360661717005,0.0031100360661717005,124.08616434928342,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1224832600617756,False,False,23.1,22.900000000000002,23.1,19.950000000000003,40.0,22.8,0,72.27576600830491,2.122396947182353,1.0,s4_narrow_passage_medium,M7,24,3.4,1.4,1.6,sweep
False,17.45,0.7724329662215215,0.3220428118753257,True,93.40798273569085,758.1312904820176,0.04161464835622139,72.00749129706702,0.09091782358907223,0.6744124996142483,6.780039760873423e-05,6.780039760873423e-05,124.40949914422335,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1255875003857514,False,False,23.400000000000002,23.200000000000003,23.400000000000002,20.150000000000002,40.0,22.6,0,72.30590774619537,2.1224328731113955,1.0,s4_narrow_passage_medium,M7,25,3.4,1.4,1.6,sweep
False,17.25,0.7496903174196448,0.3286899669456296,True,93.24235007504033,775.4830498244469,0.04931335830212235,72.11761656812224,0.08262078244631786,0.6807242713301188,0.0064029729524258654,0.0064029729524258654,123.93477571085633,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.119275728669881,False,False,23.650000000000002,23.1,23.650000000000002,19.950000000000003,40.0,22.8,0,72.31176762367589,2.1224209287165867,1.0,s4_narrow_passage_medium,M7,26,3.4,1.4,1.6,sweep
False,17.2,0.6914588499272869,0.32921019054458406,True,93.20878610448743,742.7164762178631,0.03495630461922597,72.03557668586531,0.09092691797882783,0.6744057453156342,7.86721675103957e-05,7.86721675103957e-05,123.79192712324394,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1255942546843656,False,False,23.900000000000002,22.900000000000002,23.900000000000002,19.900000000000002,40.0,22.85,0,72.2827612236024,2.122435577946116,1.0,s4_narrow_passage_medium,M7,27,3.4,1.4,1.6,sweep
False,17.400000000000002,0.8074089621309655,0.3274326894303606,True,92.99946849113405,735.6335692188654,0.03974198918019143,72.10102178691301,0.08262973935430436,0.6807178658186612,0.006330723004539412,0.006330723004539412,123.87195918442252,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1192821341813386,False,False,23.35,23.150000000000002,23.35,20.1,40.0,22.650000000000002,0,72.303631073307,2.122426327377503,1.0,s4_narrow_passage_medium,M7,28,3.4,1.4,1.6,sweep
False,17.35,0.7223124671383288,0.3068434783452214,True,92.97202300756382,762.8854194991579,0.04390345401581357,72.02246272123035,0.0826194991381924,0.6807313561127403,0.006343057598400161,0.006343057598400161,123.71419723507265,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1192686438872594,False,False,23.6,23.400000000000002,23.6,20.05,40.0,22.700000000000003,0,72.38124578258139,2.122414773254385,1.0,s4_narrow_passage_medium,M7,29,3.4,1.4,1.6,sweep
True,17.35,0.8368198406856362,0.36378796660662943,False,93.52446393674222,737.2853651170199,0.04307116104868914,72.04848670807822,0.09095187737474668,0.6743872789590514,5.062785408681313e-05,5.062785408681313e-05,123.97953273218619,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.1256127210409486,False,True,22.950000000000003,22.950000000000003,22.950000000000003,20.0,40.0,22.700000000000003,0,72.30100802882163,2.1224316849703007,1.0,s4_narrow_passage_medium,M7,30,3.4,1.4,1.6,sweep
False,17.05,0.7412361097771998,0.3071996681421869,True,92.68921954767494,781.4843417630888,0.04203079483978361,72.27549036372642,0.08859291340250959,0.6761848497429469,0.0019034679455433093,0.0019034679455433093,122.84417020424459,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.123815150257053,False,False,23.650000000000002,23.150000000000002,23.650000000000002,19.75,40.0,23.0,0,72.2655719074359,2.122402421628187,1.0,s4_narrow_passage_medium,M7,31,3.4,1.4,1.6,sweep
False,17.35,0.8245753090596291,0.3335616886361838,True,93.52293927417816,784.9266032725934,0.04640033291718685,72.12224387887629,0.08264820248536182,0.6807017214896945,0.006415536542906059,0.006415536542906059,124.09990449442546,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.119298278510305,False,False,23.700000000000003,23.150000000000002,23.700000000000003,20.0,40.0,22.700000000000003,0,72.34063882117889,2.122419992836636,1.0,s4_narrow_passage_medium,M7,32,3.4,1.4,1.6,sweep
False,17.55,0.816745763485635,0.3068956982752419,True,92.90247025110105,742.9326579831662,0.03828547648772368,72.12857571408937,0.08264697566479827,0.6807029885762589,0.0064392479091676304,0.0064392479091676304,124.15786995468552,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.119297011423741,False,False,23.75,23.55,23.75,20.25,40.0,22.5,0,72.32522802367914,2.122427229897151,1.0,s4_narrow_passage_medium,M7,33,3.4,1.4,1.6,sweep
False,17.150000000000002,0.8137043707521234,0.32203429067532496,True,93.47457638509412,725.9049448925145,0.04390345401581357,72.05397319036892,0.0909434917869064,0.6743934503912433,3.987816757350852e-05,3.987816757350852e-05,123.72699598030017,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1256065496087566,False,False,23.8,22.950000000000003,23.8,19.8,40.0,22.900000000000002,0,72.21753962833166,2.1224327413978257,1.0,s4_narrow_passage_medium,M7,34,3.4,1.4,1.6,sweep
False,17.400000000000002,0.8277773172580922,0.3066447400538608,True,92.92404082436323,745.6835190708326,0.04369538077403246,72.03941950328854,0.09092613744539942,0.6744060352097319,6.36066915267323e-05,6.36066915267323e-05,124.11363293239921,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.125593964790268,False,False,23.6,23.3,23.6,20.1,40.0,22.650000000000002,0,72.30652094010556,2.12243352720321,1.0,s4_narrow_passage_medium,M7,35,3.4,1.4,1.6,sweep
False,17.3,0.7049037199640378,0.3113519008376433,True,93.33807453055621,743.1348840787547,0.04577611319184353,72.03553300603237,0.08263982737630926,0.6807131536202308,0.006264213590433787,0.006264213590433787,124.04750493076432,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.119286846379769,False,False,23.55,23.25,23.55,20.0,40.0,22.75,0,72.28109828898978,2.122425494849828,1.0,s4_narrow_passage_medium,M7,36,3.4,1.4,1.6,sweep
False,17.45,0.7819180191343464,0.3078037043258772,True,92.47389388760388,714.1863494382563,0.039950062421972535,72.13310398381915,0.0826774375026073,0.6806770217102284,0.0063760602060759855,0.0063760602060759855,123.29109355009518,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1193229782897713,False,False,24.05,23.55,24.05,20.150000000000002,40.0,22.6,0,72.29287423787922,2.122415936402222,1.0,s4_narrow_passage_medium,M7,37,3.4,1.4,1.6,sweep
False,17.5,0.8575245084964951,0.30616814778419227,True,92.31876351976278,759.5751493843401,0.04390345401581357,72.0582241494333,0.08259915597610017,0.6807480115460535,0.006344276075201963,0.006344276075201963,123.44600023691763,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1192519884539465,False,False,23.450000000000003,23.450000000000003,23.450000000000003,20.200000000000003,40.0,22.55,0,72.31167726318189,2.122416480688008,1.0,s4_narrow_passage_medium,M7,38,3.4,1.4,1.6,sweep
False,17.55,0.7959011729197842,0.30710610400635685,True,93.32380078233545,747.9630508051124,0.04744069912609238,72.08349360945707,0.08262963007189163,0.6807176827287976,0.0063754228594090755,0.0063754228594090755,124.20031199513053,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1192823172712023,False,False,23.75,23.55,23.75,20.25,40.0,22.5,0,72.31832863383708,2.1224233754157726,1.0,s4_narrow_passage_medium,M7,39,3.4,1.4,1.6,sweep
False,17.75,0.7392195932751677,0.31499595042018497,True,91.75565765583778,624.0453553511995,0.04972950478568456,72.07029922024388,0.10570299915482129,0.7650499022238243,0.006545148789577164,0.006545148789577164,122.90154186995798,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0349500977761754,False,False,23.450000000000003,23.200000000000003,23.450000000000003,20.25,40.0,22.3,0,72.33723813371664,2.0381305444258793,1.0,s4_narrow_passage_medium,M7,10,3.4,1.4,1.8,sweep
True,17.900000000000002,0.9161923334396282,0.3587583620609125,False,91.98285311233317,752.5717553366579,0.03766125676238036,72.08701299854586,0.10572460819347042,0.7650338248295672,0.006587826163283151,0.006587826163283151,123.65982212983963,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0349661751704327,False,True,23.55,23.450000000000003,23.55,20.450000000000003,40.0,22.150000000000002,0,72.55708696986947,2.0380772169542745,1.0,s4_narrow_passage_medium,M7,11,3.4,1.4,1.8,sweep
False,17.95,0.7744205594927644,0.30855823753839795,True,92.58255567270142,761.3434879836524,0.05035372451102788,72.04216377635126,0.11509078025985031,0.7587202173349654,0.00020491991141038463,0.00020491991141038463,123.89331699301499,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0412797826650344,False,False,23.700000000000003,23.55,23.700000000000003,20.450000000000003,40.0,22.1,0,72.53656891491306,2.038091884109516,1.0,s4_narrow_passage_medium,M7,12,3.4,1.4,1.8,sweep
False,17.650000000000002,0.8002181979550202,0.3342781240953476,True,92.30889151949617,697.085717901977,0.04203079483978361,72.00706610018509,0.11509734683901414,0.758716128526313,0.00017156720814152346,0.00017156720814152346,123.68779074404749,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.041283871473687,False,False,23.5,23.200000000000003,23.5,20.150000000000002,40.0,22.400000000000002,0,72.45156938719354,2.038100627016616,1.0,s4_narrow_passage_medium,M7,13,3.4,1.4,1.8,sweep
