success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed,k_s,k_t,r0
False,17.900000000000002,0.7716781664420658,0.32358093568994756,True,92.76383637731168,744.265950324827,0.05181023720349563,72.03437338219271,0.12826285238138807,0.8008618621933999,0.0003472456583608575,0.0003472456583608575,124.27459969195573,0,0.0,True,True,True,False,True,False,False,True,True,True,False,1.9991381378065998,False,False,23.900000000000002,23.200000000000003,23.900000000000002,20.35,40.0,22.150000000000002,0,72.66010950766886,1.9959228187318359,1.0,s4_narrow_passage_medium,M7,36,3.4,1.4,1.9
True,18.05,0.9340510649068829,0.4111376889062164,False,92.34416739056664,781.133335336304,0.03786933000416146,72.02527599252682,0.12826007591628533,0.8008636097476369,0.0003614422198306682,0.0003614422198306682,124.10783153764426,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.999136390252363,False,True,23.650000000000002,23.150000000000002,23.650000000000002,20.450000000000003,40.0,22.0,0,72.74930064276423,1.9959083730956393,1.0,s4_narrow_passage_medium,M7,37,3.4,1.4,1.9
False,18.05,0.8647340132486951,0.30945042934921435,True,91.8577545744101,721.7136038180867,0.04223886808156471,72.0131131164519,0.11834817167375601,0.807188006709587,0.006082496002125375,0.006082496002125375,123.6971044832541,0,0.0,True,True,True,False,True,False,False,True,True,True,False,1.9928119932904127,False,False,23.900000000000002,23.55,23.900000000000002,20.5,40.0,22.0,0,72.69552043054733,1.9959020408301529,1.0,s4_narrow_passage_medium,M7,38,3.4,1.4,1.9
False,18.150000000000002,0.8094402308400472,0.3099268239327606,True,92.73248971127319,745.4291261579148,0.04931335830212235,72.0040796102589,0.1282719487844814,0.8008563550847011,0.0003633312681511558,0.0003633312681511558,124.35428953493616,0,0.0,True,True,True,False,True,False,False,True,True,True,False,1.9991436449152986,False,False,23.85,23.55,23.85,20.55,40.0,21.900000000000002,0,72.74715384336035,1.9959052391094474,1.0,s4_narrow_passage_medium,M7,39,3.4,1.4,1.9
False,17.400000000000002,0.6669114721705915,0.33014589754244233,True,93.41968002911095,795.9832161008167,0.0538909696213067,72.03827715736858,0.10736894590696576,0.7331956305771697,8.251080854464807e-05,8.251080854464807e-05,124.16906862008335,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.06680436942283,False,False,23.450000000000003,22.950000000000003,23.450000000000003,20.05,40.0,22.650000000000002,0,72.43918718543209,2.063690851364487,1.0,s4_narrow_passage_medium,M7,10,3.4,1.5,1.7
True,17.55,0.7410028020222812,0.3666433008148728,False,92.45483220988727,795.0317467137136,0.04265501456512692,72.02208108041359,0.10733262779874557,0.733221528590719,6.668455389816274e-05,6.668455389816274e-05,123.51868760818132,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0667784714092807,False,True,23.35,23.150000000000002,23.35,20.150000000000002,40.0,22.5,0,72.4459475131875,2.063690569759872,1.0,s4_narrow_passage_medium,M7,11,3.4,1.5,1.7
True,17.6,0.7566891862082608,0.3496235131677615,False,93.2872062333755,810.4281829935334,0.0599250936329588,72.13485759309756,0.09840856297977911,0.739459419113317,0.00633142197952063,0.00633142197952063,124.00253412095856,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.060540580886683,False,True,23.3,23.200000000000003,23.3,20.150000000000002,40.0,22.450000000000003,0,72.4535270136594,2.063683793506879,1.0,s4_narrow_passage_medium,M7,12,3.4,1.5,1.7
False,17.2,0.6413341230601606,0.32885117226550825,True,93.29807672315172,792.0984027475741,0.04827299209321681,72.08328513093213,0.09845185135040663,0.7394259024019566,0.006371439940282507,0.006371439940282507,123.76038964174688,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0605740975980433,False,False,22.8,22.8,22.8,19.8,40.0,22.85,0,72.37588264742587,2.063691038993798,1.0,s4_narrow_passage_medium,M7,13,3.4,1.5,1.7
False,17.1,0.8378383859092493,0.3277589160111388,True,93.37173375771273,772.2391301689609,0.04244694132334582,72.08134025892748,0.09844425262231384,0.7394303594354442,0.006385533752127841,0.006385533752127841,123.70813503057042,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0605696405645557,False,False,22.900000000000002,22.700000000000003,22.900000000000002,19.75,40.0,22.950000000000003,0,72.37661531039234,2.0636901527088516,1.0,s4_narrow_passage_medium,M7,14,3.4,1.5,1.7
False,17.6,0.7726279699604455,0.3123783729006998,True,92.66774893302073,772.9829001110692,0.0538909696213067,72.03152268251316,0.10739464272468778,0.7331787826560591,0.00016913503418309738,0.00016913503418309738,123.69595732172766,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0668212173439406,False,False,23.85,23.400000000000002,23.85,20.150000000000002,40.0,22.450000000000003,0,72.41587776414131,2.0636888762977286,1.0,s4_narrow_passage_medium,M7,15,3.4,1.5,1.7
False,17.25,0.6327505722765439,0.3275288958870266,True,93.36433835247992,808.8233756364361,0.054307116104868915,72.08839776788655,0.1073852773856801,0.7331857934627771,0.00012623297846372044,0.00012623297846372044,124.01330679103042,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.066814206537223,False,False,23.650000000000002,23.05,23.650000000000002,19.900000000000002,40.0,22.8,0,72.41452664366395,2.0636940416041925,1.0,s4_narrow_passage_medium,M7,16,3.4,1.5,1.7
True,17.2,0.7661189732666112,0.35184583591716667,False,94.09283569794287,825.5766473494871,0.05742821473158552,72.19568918706034,0.09843565610858336,0.739429714076136,0.006375535477686736,0.006375535477686736,124.13726885643527,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.060570285923864,False,True,23.900000000000002,22.700000000000003,23.900000000000002,19.75,40.0,22.85,0,72.39040837076799,2.0636847181131186,1.0,s4_narrow_passage_medium,M7,17,3.4,1.5,1.7
False,17.6,0.7227492385915519,0.3125701918338142,True,92.12660361791171,729.8970807702349,0.046608406158967955,72.04054232060628,0.09848244172420799,0.739405362977255,0.006360683814446597,0.006360683814446597,123.2044618864316,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.060594637022745,False,False,24.0,23.55,24.0,20.200000000000003,40.0,22.450000000000003,0,72.41120827785844,2.063688428828326,1.0,s4_narrow_passage_medium,M7,18,3.4,1.5,1.7
False,17.3,0.7108130443227145,0.32313349994323703,True,93.20687879939898,760.6976241181716,0.050977944236371205,72.12431862499172,0.09840226580884877,0.7394682553401353,0.006263948308226456,0.006263948308226456,123.86862062832233,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0605317446598646,False,False,23.400000000000002,23.0,23.400000000000002,19.900000000000002,40.0,22.75,0,72.37651673211049,2.063692545921415,1.0,s4_narrow_passage_medium,M7,19,3.4,1.5,1.7
True,17.5,0.8093938019774185,0.3794119848318694,False,93.16311420554457,793.7360038246502,0.05014565126924678,72.10322246966449,0.10744212050310904,0.733146510265767,4.2027358777532954e-05,4.2027358777532954e-05,124.19653425692071,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0668534897342328,False,True,23.450000000000003,23.05,23.450000000000003,20.1,40.0,22.55,0,72.43867042919547,2.0636922434694758,1.0,s4_narrow_passage_medium,M7,20,3.4,1.5,1.7
False,17.6,0.696803372786748,0.3323673485350791,True,93.31408435353771,794.3835481129547,0.05264253017062006,72.1104115412542,0.10744913534031401,0.7331409081427499,0.00013259318257357022,0.00013259318257357022,124.25007851474766,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.06685909185725,False,False,23.450000000000003,23.450000000000003,23.450000000000003,20.25,40.0,22.450000000000003,0,72.46492811075288,2.063689406660011,1.0,s4_narrow_passage_medium,M7,21,3.4,1.5,1.7
False,17.25,0.6864096942650464,0.3291253996521139,True,93.57141814380799,789.9415903003261,0.04889721181856013,72.15429530509952,0.1073799926234924,0.733189494854853,0.00018999009014114933,0.00018999009014114933,124.14922391795741,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.066810505145147,False,False,23.650000000000002,23.05,23.650000000000002,19.85,40.0,22.8,0,72.39336440722569,2.0636958220184827,1.0,s4_narrow_passage_medium,M7,22,3.4,1.5,1.7
False,16.650000000000002,0.6813642244597753,0.3113122972397507,True,93.97271321086724,770.494002817836,0.05784436121514773,72.03681992111649,0.09848031793420066,0.7394069112226364,0.006361059933129173,0.006361059933129173,123.77427569888955,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0605930887773636,False,False,22.900000000000002,22.8,22.900000000000002,19.6,40.0,23.400000000000002,0,72.31026182934542,2.063697420014324,1.0,s4_narrow_passage_medium,M7,23,3.4,1.5,1.7
False,17.0,0.7797575075520415,0.3346684363012818,True,94.22535549455277,825.4679414632752,0.05888472742405327,72.1416395683703,0.10745337559389613,0.7331382121014506,0.0001338375070712982,0.0001338375070712982,124.33911956220823,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0668617878985494,False,False,22.8,22.700000000000003,22.8,19.8,40.0,23.05,0,72.3652265687645,2.063697399944451,1.0,s4_narrow_passage_medium,M7,24,3.4,1.5,1.7
False,17.25,0.7149887577853813,0.31659739332189407,True,93.80112038024329,813.6246553640339,0.05201831044527674,72.10534171878153,0.0984021981928293,0.7394683851203521,0.006367465838441235,0.006367465838441235,124.29148887375374,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0605316148796478,False,False,23.1,22.75,23.1,19.85,40.0,22.8,0,72.3753414081662,2.0636902144546485,1.0,s4_narrow_passage_medium,M7,25,3.4,1.5,1.7
False,17.35,0.7533336505387835,0.33377327589908196,True,93.28234907905708,800.2894372575923,0.05014565126924678,72.14336388232931,0.1074505708586484,0.7331399156713192,0.0001440403484001756,0.0001440403484001756,124.13808138446974,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0668600843286806,False,False,23.450000000000003,23.05,23.450000000000003,19.950000000000003,40.0,22.700000000000003,0,72.40766714635976,2.063695325195587,1.0,s4_narrow_passage_medium,M7,26,3.4,1.5,1.7
True,17.2,0.7382625392174391,0.3490031051021565,False,93.33690675123427,788.9737599529034,0.04702455264253017,72.19825988696887,0.09846383075036952,0.7394077246749055,0.006468619426295451,0.006468619426295451,123.81461590989844,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0605922753250945,False,True,23.6,22.900000000000002,23.6,19.85,40.0,22.85,0,72.39154832462141,2.063687792555482,1.0,s4_narrow_passage_medium,M7,27,3.4,1.5,1.7
False,17.400000000000002,0.7460737267243711,0.33227186590726226,True,93.17125160736748,785.0242101466048,0.05118601747815231,72.02516284972722,0.09848453382728319,0.7394043428483942,0.006185637215808947,0.006185637215808947,123.97542970078672,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0605956571516058,False,False,23.3,23.200000000000003,23.3,20.05,40.0,22.650000000000002,0,72.41999998764823,2.0636847824659816,1.0,s4_narrow_passage_medium,M7,28,3.4,1.5,1.7
False,17.400000000000002,0.6819069666630406,0.31318911599749616,True,93.20427035907363,761.8517569856674,0.04889721181856013,72.16687622528126,0.10746054198561278,0.7331341804101563,3.504312946852344e-05,3.504312946852344e-05,123.92602479180255,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0668658195898435,False,False,23.450000000000003,23.150000000000002,23.450000000000003,20.0,40.0,22.650000000000002,0,72.38125687745914,2.0636932533074157,1.0,s4_narrow_passage_medium,M7,29,3.4,1.5,1.7
True,17.35,0.764877286521924,0.3799277480093658,False,93.83067055066313,811.7460743524035,0.050977944236371205,72.22790363639292,0.1074581758331442,0.73313563448871,0.00013706718944074417,0.00013706718944074417,124.04702872823665,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.06686436551129,False,True,22.8,22.8,22.8,19.900000000000002,40.0,22.700000000000003,0,72.41261929677329,2.0636884645587514,1.0,s4_narrow_passage_medium,M7,30,3.4,1.5,1.7
False,17.05,0.6952384055960239,0.32409244468232273,True,93.41101769027519,776.1491634708201,0.046608406158967955,72.0699826364117,0.1074293854639679,0.7331546936854242,7.829057579403844e-05,7.829057579403844e-05,123.6186216373866,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0668453063145757,False,False,22.950000000000003,22.85,22.950000000000003,19.700000000000003,40.0,23.0,0,72.34271202574013,2.06369795604468,1.0,s4_narrow_passage_medium,M7,31,3.4,1.5,1.7
True,17.400000000000002,0.8081627331375787,0.3682284781005395,False,93.76763675609357,821.6145292638007,0.056179775280898875,72.06859589798013,0.10733450369702298,0.733218953574312,9.955269996476522e-05,9.955269996476522e-05,124.18234922538164,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.066781046425688,False,True,23.650000000000002,22.85,23.650000000000002,19.950000000000003,40.0,22.650000000000002,0,72.44187838797468,2.0636838341423416,1.0,s4_narrow_passage_medium,M7,32,3.4,1.5,1.7
True,17.45,0.747751897984904,0.35318794070709825,False,93.20914897376147,796.6297299844457,0.04972950478568456,72.04403677728662,0.10733588625817032,0.7332192975264248,4.079007087812319e-05,4.079007087812319e-05,124.03788257293455,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.066780702473575,False,True,23.450000000000003,23.05,23.450000000000003,20.0,40.0,22.6,0,72.42164959867554,2.0636930576250596,1.0,s4_narrow_passage_medium,M7,33,3.4,1.5,1.7
False,17.1,0.7639509775822295,0.3212113281495253,True,93.72736921696122,780.0814198568271,0.05035372451102788,72.09441332079962,0.10748553536345938,0.7331159861854021,0.00013650899475219368,0.00013650899475219368,123.77084101622773,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.066884013814598,False,False,22.85,22.85,22.85,19.700000000000003,40.0,22.950000000000003,0,72.33650671214748,2.0636968063986423,1.0,s4_narrow_passage_medium,M7,34,3.4,1.5,1.7
True,17.35,0.7376404811792947,0.35119228244491185,False,93.36007247381326,800.8210355498538,0.06013316687473991,72.00411673392924,0.09845588862753991,0.7394279143359245,0.006320605632318592,0.006320605632318592,124.17884154769342,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0605720856640755,False,True,23.200000000000003,23.1,23.200000000000003,19.950000000000003,40.0,22.700000000000003,0,72.39887862088516,2.0636892525828863,1.0,s4_narrow_passage_medium,M7,35,3.4,1.5,1.7
False,17.25,0.6656799140617784,0.32103190525120956,True,93.54545030227649,776.6224363800933,0.054307116104868915,72.07173857614002,0.10740906649465116,0.7331684925304867,8.064594179829001e-05,8.064594179829001e-05,124.10665699715908,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.066831507469513,False,False,23.35,23.05,23.35,19.900000000000002,40.0,22.8,0,72.35906209741148,2.0636937821108585,1.0,s4_narrow_passage_medium,M7,36,3.4,1.5,1.7
False,17.45,0.7531468077875518,0.3139246158649702,True,92.60640163389776,772.6745175531158,0.04390345401581357,72.17880205582416,0.09990736081761646,0.73842352249202,0.005251488468560971,0.005251488468560971,123.39011204084983,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.06157647750798,False,False,23.950000000000003,23.450000000000003,23.950000000000003,20.1,40.0,22.6,0,72.39250256706615,2.063654911178883,1.0,s4_narrow_passage_medium,M7,37,3.4,1.5,1.7
True,17.5,0.8177816944156107,0.3759431404435726,False,92.54873035546576,789.2673639291993,0.04868913857677903,72.1319603884562,0.09843051411266128,0.7394422244659579,0.006325599814979159,0.006325599814979159,123.5607431329097,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.060557775534042,False,True,23.5,23.1,23.5,20.150000000000002,40.0,22.55,0,72.44411927004147,2.0636836984292284,1.0,s4_narrow_passage_medium,M7,38,3.4,1.5,1.7
False,17.6,0.7727940794600603,0.3252435664701914,True,93.42837236628876,790.2420544876784,0.05347482313774449,72.11422987189273,0.1074523997570171,0.7331386686737836,0.0001707633534542271,0.0001707633534542271,124.23645536222625,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.066861331326216,False,False,23.650000000000002,23.3,23.650000000000002,20.200000000000003,40.0,22.450000000000003,0,72.43012003144621,2.0636892074783595,1.0,s4_narrow_passage_medium,M7,39,3.4,1.5,1.7
False,17.5,0.6337236023509678,0.3273806163155346,True,93.61716790413666,807.7328950853465,0.05742821473158552,72.03126231202462,0.11095967622480934,0.7825365260819139,0.006431858900785909,0.006431858900785909,124.35579950612369,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.017463473918086,False,False,23.700000000000003,23.0,23.700000000000003,20.05,40.0,22.55,0,72.51663521948566,2.0205415048232673,1.0,s4_narrow_passage_medium,M7,10,3.4,1.5,1.8
True,17.75,0.7693445815227589,0.34274814743283755,False,92.24117272514957,781.4783865172268,0.04244694132334582,72.0305866160694,0.12044745770721153,0.7762857146067975,0.0002057138601426722,0.0002057138601426722,123.58544494897002,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0237142853932024,False,True,23.55,23.25,23.55,20.25,40.0,22.3,0,72.54798945685862,2.020544198622716,1.0,s4_narrow_passage_medium,M7,11,3.4,1.5,1.8
True,17.75,0.7512534289533821,0.3697255405188337,False,93.11308147923535,805.9718079300897,0.060549313358302125,72.00894042407468,0.11093565843439245,0.7825552142073531,0.006438876737846238,0.006438876737846238,124.03973428673451,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0174447857926467,False,True,23.6,23.200000000000003,23.6,20.25,40.0,22.3,0,72.55957977061865,2.020537940461704,1.0,s4_narrow_passage_medium,M7,12,3.4,1.5,1.8
False,17.45,0.7130725590123863,0.3386055411739771,True,92.98021394031998,796.630254542275,0.051394090719933415,72.14806861331184,0.12046703147143167,0.7762732539365889,0.0002381356792904421,0.0002381356792904421,123.84550488122025,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.023726746063411,False,False,23.650000000000002,22.950000000000003,23.650000000000002,20.0,40.0,22.6,0,72.50062090596198,2.020552820663527,1.0,s4_narrow_passage_medium,M7,13,3.4,1.5,1.8
True,17.400000000000002,0.76148962880602,0.35956180848959635,False,92.98610142370711,782.9552879813633,0.04223886808156471,72.18521787300863,0.11092555148329912,0.7825533038967163,0.006235889194685056,0.006235889194685056,123.785385370368,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0174466961032835,False,True,23.3,22.8,23.3,19.950000000000003,40.0,22.650000000000002,0,72.50276793782176,2.0205410606749377,1.0,s4_narrow_passage_medium,M7,14,3.4,1.5,1.8
False,17.8,0.7408672947855599,0.315436033676408,True,92.06048231606843,761.3870304564499,0.05056179775280899,72.13251645515287,0.11096760620672387,0.782526027540909,0.006502009789253775,0.006502009789253775,123.31756424205315,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.017473972459091,False,False,24.1,23.6,24.1,20.3,40.0,22.25,0,72.53909207645718,2.0205312686868786,1.0,s4_narrow_passage_medium,M7,15,3.4,1.5,1.8
False,17.5,0.6996123300551058,0.3191058790170879,True,92.07482988415083,701.9185424590869,0.05409904286308781,72.06380839264689,0.11102130917815844,0.7824939757209047,0.006412006170345206,0.006412006170345206,122.74553581733588,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.017506024279095,False,False,23.150000000000002,23.05,23.150000000000002,20.05,40.0,22.55,0,72.3103566523065,2.0205483283257375,1.0,s4_narrow_passage_medium,M7,16,3.4,1.5,1.8
True,17.400000000000002,0.7767685762380465,0.3528548710127228,False,93.90834152546682,819.1397253608156,0.06117353308364544,72.1838073511842,0.11093219969376981,0.7825484662091128,0.0062422157870906,0.0062422157870906,124.18132572682865,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.017451533790887,False,True,23.8,23.0,23.8,19.85,40.0,22.650000000000002,0,72.47150795706364,2.0205446864749486,1.0,s4_narrow_passage_medium,M7,17,3.4,1.5,1.8
False,17.75,0.7311153591147865,0.3158462800088677,True,91.90061125514309,747.5430294158325,0.04681647940074907,72.0489953172074,0.11087069025601352,0.7826018546327446,0.006096642652039842,0.006096642652039842,123.24006105591853,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.017398145367255,False,False,24.1,23.6,24.1,20.3,40.0,22.3,0,72.49933466697084,2.0205336963701352,1.0,s4_narrow_passage_medium,M7,18,3.4,1.5,1.8
False,17.400000000000002,0.754943085366296,0.322082843457179,True,93.13377061981475,755.0476944972479,0.05493133583021224,72.09840704398374,0.12046628974558247,0.7762737546256279,0.00013454800330412668,0.00013454800330412668,123.92719876798161,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.023726245374372,False,False,23.150000000000002,23.05,23.150000000000002,19.950000000000003,40.0,22.650000000000002,0,72.47136379925627,2.020552456165824,1.0,s4_narrow_passage_medium,M7,19,3.4,1.5,1.8
True,17.7,0.8158764502594644,0.3881574120147217,False,93.04154265328977,798.6317413509238,0.04972950478568456,72.03012248662267,0.11094096606878277,0.7825494310950316,0.0061621571207794,0.0061621571207794,124.31863245515083,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.017450568904968,False,True,23.3,23.3,23.3,20.200000000000003,40.0,22.35,0,72.56312269575214,2.0205354515494744,1.0,s4_narrow_passage_medium,M7,20,3.4,1.5,1.8
True,17.85,0.7525984157662429,0.3899600476139309,False,93.30604950500252,802.3387227852419,0.05451518934665002,72.02932588041311,0.11091242603552985,0.7825687240718736,0.0065019997634098645,0.0065019997634098645,124.43160026633907,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0174312759281263,False,True,23.200000000000003,23.200000000000003,23.200000000000003,20.35,40.0,22.200000000000003,0,72.60017355683661,2.020528795313938,1.0,s4_narrow_passage_medium,M7,21,3.4,1.5,1.8
False,17.45,0.6872596044565691,0.33132385615456983,True,93.39317981171276,796.4772522861856,0.04910528506034124,72.00979339768462,0.12043273243324586,0.7762959390519578,0.0001441812933772848,0.0001441812933772848,124.20518324613448,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.023704060948042,False,False,23.650000000000002,23.05,23.650000000000002,20.0,40.0,22.6,0,72.50294043172526,2.0205522649617906,1.0,s4_narrow_passage_medium,M7,22,3.4,1.5,1.8
False,16.85,0.6796546381830779,0.3110961446270093,True,93.68472939661174,756.1162578325209,0.05930087390761548,72.05676323632039,0.11090877584247956,0.7825703909458491,0.006315272680485839,0.006315272680485839,123.58123168861354,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0174296090541506,False,False,23.5,22.85,23.5,19.650000000000002,40.0,23.200000000000003,0,72.38071266513622,2.020556805759251,1.0,s4_narrow_passage_medium,M7,23,3.4,1.5,1.8
False,17.3,0.7854692761808437,0.3382488676572829,True,94.00156188564834,845.4459141862899,0.059092800665834375,72.15105557692182,0.11280091541081426,0.7813360581788215,0.004979579154259915,0.004979579154259915,124.36994639180216,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0186639418211785,False,False,23.25,22.75,23.25,19.950000000000003,40.0,22.75,0,72.48857396474519,2.02051894306128,1.0,s4_narrow_passage_medium,M7,24,3.4,1.5,1.8
False,17.400000000000002,0.7146186735516735,0.33174240253272114,True,93.86195622519944,819.4169310054353,0.0599250936329588,72.09089109413641,0.1109530329730825,0.7825372302166554,0.006444609271211053,0.006444609271211053,124.30215878688475,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0174627697833443,False,False,23.0,22.650000000000002,23.0,19.85,40.0,22.650000000000002,0,72.47631473721367,2.0205423196398833,1.0,s4_narrow_passage_medium,M7,25,3.4,1.5,1.8
False,17.650000000000002,0.7954568921435607,0.3382233590556974,True,92.67118512961872,770.8039605402813,0.04889721181856013,72.06399351473806,0.11091029185646384,0.7825697593129363,0.006303573276800912,0.006303573276800912,124.08121599525109,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0174302406870637,False,False,23.6,23.150000000000002,23.6,20.150000000000002,40.0,22.400000000000002,0,72.52462727294721,2.020545346863057,1.0,s4_narrow_passage_medium,M7,26,3.4,1.5,1.8
False,17.35,0.6732967657002067,0.3381177780836417,True,93.3965804995961,800.9840796525264,0.04681647940074907,72.14360820123181,0.12049082873677713,0.7762581750497201,0.00013970596558029484,0.00013970596558029484,124.01307803981624,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.02374182495028,False,False,23.55,22.75,23.55,19.900000000000002,40.0,22.700000000000003,0,72.49729145479148,2.020552435505777,1.0,s4_narrow_passage_medium,M7,27,3.4,1.5,1.8
False,17.6,0.7732199139373657,0.33292860822523646,True,93.07559477549367,786.2239329689502,0.048064918851435705,72.07624092751678,0.12041525612755417,0.7763067712426794,0.00019301453491487444,0.00019301453491487444,124.14620551342394,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0236932287573204,False,False,23.25,23.150000000000002,23.25,20.150000000000002,40.0,22.450000000000003,0,72.5444454973449,2.0205472902305655,1.0,s4_narrow_passage_medium,M7,28,3.4,1.5,1.8
False,17.55,0.6821100651668444,0.3259747311063521,True,93.13429661021705,762.0445254250856,0.05160216396171453,72.11873299644526,0.12047780276054881,0.7762659311046018,0.0002049824507031677,0.0002049824507031677,124.04977882605836,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.023734068895398,False,False,23.450000000000003,23.150000000000002,23.450000000000003,20.1,40.0,22.5,0,72.49007113513717,2.0205488017189293,1.0,s4_narrow_passage_medium,M7,29,3.4,1.5,1.8
True,17.55,0.7907849337045476,0.4336283254699245,False,93.73645143797675,813.2758708056066,0.05035372451102788,72.19937078036568,0.11092016421007807,0.7825555581812251,0.006408410486781149,0.006408410486781149,124.15853600430475,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0174444418187747,False,True,23.6,22.8,23.6,20.0,40.0,22.5,0,72.5287055653696,2.0205330078395645,1.0,s4_narrow_passage_medium,M7,30,3.4,1.5,1.8
False,17.25,0.6921065224053453,0.33028989990597735,True,93.33071166869864,782.2506888626576,0.04931335830212235,72.14874300691741,0.12047662309369987,0.7762670636169512,0.00021558150727503934,0.00021558150727503934,123.73601318374617,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0237329363830487,False,False,22.950000000000003,22.85,22.950000000000003,19.8,40.0,22.8,0,72.42968642803027,2.0205579467978665,1.0,s4_narrow_passage_medium,M7,31,3.4,1.5,1.8
True,17.6,0.8372965343324232,0.4045378535423123,False,93.60500757816509,818.9747694476218,0.05513940907199334,72.16647353176158,0.12045738595470919,0.7762788654790777,0.00017649586984362935,0.00017649586984362935,124.27127661854708,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.023721134520922,False,True,23.05,22.85,23.05,20.1,40.0,22.450000000000003,0,72.5429821320275,2.020542500946494,1.0,s4_narrow_passage_medium,M7,32,3.4,1.5,1.8
True,17.650000000000002,0.7400171479602415,0.3756563761515026,False,93.2032491909281,804.3877193415542,0.049521431543903455,72.09028729188381,0.11094649256924999,0.7825415656418185,0.006494071808904158,0.006494071808904158,124.27402249192048,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0174584343581814,False,True,23.200000000000003,23.200000000000003,23.200000000000003,20.150000000000002,40.0,22.400000000000002,0,72.53490355724252,2.0205414006217284,1.0,s4_narrow_passage_medium,M7,33,3.4,1.5,1.8
False,17.35,0.7748299495191266,0.3212961162306048,True,93.28409383336005,777.4956378784323,0.04848106533499792,72.07158456542659,0.11092270042159132,0.78256831254898,0.006126703504876827,0.006126703504876827,123.72975015538302,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.01743168745102,False,False,23.400000000000002,22.900000000000002,23.400000000000002,19.85,40.0,22.700000000000003,0,72.44485251736975,2.020552596437689,1.0,s4_narrow_passage_medium,M7,34,3.4,1.5,1.8
