step,time,target_x,target_y,pred_target_x,pred_target_y
593,29.650000000000002,6.0,0.0,6.0,0.0
594,29.700000000000003,6.0,0.0,6.0,0.0
595,29.75,6.0,0.0,6.0,0.0
596,29.8,6.0,0.0,6.0,0.0
597,29.85,6.0,0.0,6.0,0.0
598,29.900000000000002,6.0,0.0,6.0,0.0
599,29.950000000000003,6.0,0.0,6.0,0.0
600,30.0,6.0,0.0,6.0,0.0
601,30.05,6.0,0.0,6.0,0.0
602,30.1,6.0,0.0,6.0,0.0
603,30.150000000000002,6.0,0.0,6.0,0.0
604,30.200000000000003,6.0,0.0,6.0,0.0
605,30.25,6.0,0.0,6.0,0.0
606,30.3,6.0,0.0,6.0,0.0
607,30.35,6.0,0.0,6.0,0.0
608,30.400000000000002,6.0,0.0,6.0,0.0
609,30.450000000000003,6.0,0.0,6.0,0.0
610,30.5,6.0,0.0,6.0,0.0
611,30.55,6.0,0.0,6.0,0.0
612,30.6,6.0,0.0,6.0,0.0
613,30.650000000000002,6.0,0.0,6.0,0.0
614,30.700000000000003,6.0,0.0,6.0,0.0
615,30.75,6.0,0.0,6.0,0.0
616,30.8,6.0,0.0,6.0,0.0
617,30.85,6.0,0.0,6.0,0.0
618,30.900000000000002,6.0,0.0,6.0,0.0
619,30.950000000000003,6.0,0.0,6.0,0.0
620,31.0,6.0,0.0,6.0,0.0
621,31.05,6.0,0.0,6.0,0.0
622,31.1,6.0,0.0,6.0,0.0
623,31.150000000000002,6.0,0.0,6.0,0.0
624,31.200000000000003,6.0,0.0,6.0,0.0
625,31.25,6.0,0.0,6.0,0.0
626,31.3,6.0,0.0,6.0,0.0
627,31.35,6.0,0.0,6.0,0.0
628,31.400000000000002,6.0,0.0,6.0,0.0
629,31.450000000000003,6.0,0.0,6.0,0.0
630,31.5,6.0,0.0,6.0,0.0
631,31.55,6.0,0.0,6.0,0.0
632,31.6,6.0,0.0,6.0,0.0
633,31.650000000000002,6.0,0.0,6.0,0.0
634,31.700000000000003,6.0,0.0,6.0,0.0
635,31.75,6.0,0.0,6.0,0.0
636,31.8,6.0,0.0,6.0,0.0
637,31.85,6.0,0.0,6.0,0.0
638,31.900000000000002,6.0,0.0,6.0,0.0
639,31.950000000000003,6.0,0.0,6.0,0.0
640,32.0,6.0,0.0,6.0,0.0
641,32.050000000000004,6.0,0.0,6.0,0.0
642,32.1,6.0,0.0,6.0,0.0
643,32.15,6.0,0.0,6.0,0.0
644,32.2,6.0,0.0,6.0,0.0
645,32.25,6.0,0.0,6.0,0.0
646,32.300000000000004,6.0,0.0,6.0,0.0
647,32.35,6.0,0.0,6.0,0.0
648,32.4,6.0,0.0,6.0,0.0
649,32.45,6.0,0.0,6.0,0.0
650,32.5,6.0,0.0,6.0,0.0
651,32.550000000000004,6.0,0.0,6.0,0.0
652,32.6,6.0,0.0,6.0,0.0
653,32.65,6.0,0.0,6.0,0.0
654,32.7,6.0,0.0,6.0,0.0
655,32.75,6.0,0.0,6.0,0.0
656,32.800000000000004,6.0,0.0,6.0,0.0
657,32.85,6.0,0.0,6.0,0.0
658,32.9,6.0,0.0,6.0,0.0
659,32.95,6.0,0.0,6.0,0.0
660,33.0,6.0,0.0,6.0,0.0
661,33.050000000000004,6.0,0.0,6.0,0.0
662,33.1,6.0,0.0,6.0,0.0
663,33.15,6.0,0.0,6.0,0.0
664,33.2,6.0,0.0,6.0,0.0
665,33.25,6.0,0.0,6.0,0.0
666,33.300000000000004,6.0,0.0,6.0,0.0
667,33.35,6.0,0.0,6.0,0.0
668,33.4,6.0,0.0,6.0,0.0
669,33.45,6.0,0.0,6.0,0.0
670,33.5,6.0,0.0,6.0,0.0
671,33.550000000000004,6.0,0.0,6.0,0.0
672,33.6,6.0,0.0,6.0,0.0
673,33.65,6.0,0.0,6.0,0.0
674,33.7,6.0,0.0,6.0,0.0
675,33.75,6.0,0.0,6.0,0.0
676,33.800000000000004,6.0,0.0,6.0,0.0
677,33.85,6.0,0.0,6.0,0.0
678,33.9,6.0,0.0,6.0,0.0
679,33.95,6.0,0.0,6.0,0.0
680,34.0,6.0,0.0,6.0,0.0
681,34.050000000000004,6.0,0.0,6.0,0.0
682,34.1,6.0,0.0,6.0,0.0
683,34.15,6.0,0.0,6.0,0.0
684,34.2,6.0,0.0,6.0,0.0
685,34.25,6.0,0.0,6.0,0.0
686,34.300000000000004,6.0,0.0,6.0,0.0
687,34.35,6.0,0.0,6.0,0.0
688,34.4,6.0,0.0,6.0,0.0
689,34.45,6.0,0.0,6.0,0.0
690,34.5,6.0,0.0,6.0,0.0
691,34.550000000000004,6.0,0.0,6.0,0.0
692,34.6,6.0,0.0,6.0,0.0
693,34.65,6.0,0.0,6.0,0.0
694,34.7,6.0,0.0,6.0,0.0
695,34.75,6.0,0.0,6.0,0.0
696,34.800000000000004,6.0,0.0,6.0,0.0
697,34.85,6.0,0.0,6.0,0.0
698,34.9,6.0,0.0,6.0,0.0
699,34.95,6.0,0.0,6.0,0.0
700,35.0,6.0,0.0,6.0,0.0
